habitat,lower,upper,weight
RG,01PLANT.Grass sp,08BIRD.Streptopelia decaocto,0.01
RG,01PLANT.Knotgrass sp,08BIRD.Streptopelia decaocto,6.47E-05
RG,01PLANT.Persicaria sp,08BIRD.Streptopelia decaocto,0.00125
RG,01PLANT.Red Dead-nettle,08BIRD.Streptopelia decaocto,0.0025
RG,01PLANT.Shepherd's Purse,08BIRD.Streptopelia decaocto,0.49
MH,01PLANT.Ash,09MAMMAL.Apodemus.flavicollis,0.140386089
MH,01PLANT.Blackthorn,09MAMMAL.Apodemus.flavicollis,0.743274491
MH,01PLANT.Bramble,09MAMMAL.Apodemus.flavicollis,5.380042675
MH,01PLANT.Dock sp,09MAMMAL.Apodemus.flavicollis,1.884072466
MH,01PLANT.Elder,09MAMMAL.Apodemus.flavicollis,0.0863
MH,01PLANT.Field Maple,09MAMMAL.Apodemus.flavicollis,5.251799767
MH,01PLANT.Grass sp,09MAMMAL.Apodemus.flavicollis,32.82713712
MH,01PLANT.Hawthorn,09MAMMAL.Apodemus.flavicollis,2.751292045
MH,01PLANT.Hazel,09MAMMAL.Apodemus.flavicollis,0.779191538
MH,01PLANT.Hedge Woundwort,09MAMMAL.Apodemus.flavicollis,0.0181
MH,01PLANT.Lesser Stitchwort,09MAMMAL.Apodemus.flavicollis,0.00615
MH,01PLANT.Oak,09MAMMAL.Apodemus.flavicollis,4.806886106
MH,01PLANT.Rose sp,09MAMMAL.Apodemus.flavicollis,0.681637966
MH,01PLANT.Sycamore,09MAMMAL.Apodemus.flavicollis,0.137436906
WD,01PLANT.Ash,09MAMMAL.Apodemus.flavicollis,0.798260999
WD,01PLANT.Blackthorn,09MAMMAL.Apodemus.flavicollis,0.0975
WD,01PLANT.Bramble,09MAMMAL.Apodemus.flavicollis,0.152420722
WD,01PLANT.Dock sp,09MAMMAL.Apodemus.flavicollis,1.599749913
WD,01PLANT.Field Maple,09MAMMAL.Apodemus.flavicollis,1.106676338
WD,01PLANT.Grass sp,09MAMMAL.Apodemus.flavicollis,3.605867867
WD,01PLANT.Hazel,09MAMMAL.Apodemus.flavicollis,0.332296929
WD,01PLANT.Oak,09MAMMAL.Apodemus.flavicollis,2.459955088
WD,01PLANT.Sycamore,09MAMMAL.Apodemus.flavicollis,0.583188626
GM,01PLANT.Charlock,09MAMMAL.Apodemus.sylvaticus,0.0739
GM,01PLANT.Clover sp,09MAMMAL.Apodemus.sylvaticus,0.0065
GM,01PLANT.Dock sp,09MAMMAL.Apodemus.sylvaticus,0.33430238
GM,01PLANT.Grass sp,09MAMMAL.Apodemus.sylvaticus,47.12793165
GM,01PLANT.Hawthorn,09MAMMAL.Apodemus.sylvaticus,0.0327
GM,01PLANT.Persicaria sp,09MAMMAL.Apodemus.sylvaticus,0.0223
GM,01PLANT.Stinging Nettle,09MAMMAL.Apodemus.sylvaticus,0.133207314
MH,01PLANT.Ash,09MAMMAL.Apodemus.sylvaticus,0.492037285
MH,01PLANT.Blackthorn,09MAMMAL.Apodemus.sylvaticus,3.063358446
MH,01PLANT.Bramble,09MAMMAL.Apodemus.sylvaticus,19.1126059
MH,01PLANT.Chenopodium sp,09MAMMAL.Apodemus.sylvaticus,0.00658
MH,01PLANT.Cut-leaved Crane's-bill,09MAMMAL.Apodemus.sylvaticus,0.02
MH,01PLANT.Dock sp,09MAMMAL.Apodemus.sylvaticus,14.94707251
MH,01PLANT.Dog's Mercury,09MAMMAL.Apodemus.sylvaticus,0.0462
MH,01PLANT.Elder,09MAMMAL.Apodemus.sylvaticus,0.348166407
MH,01PLANT.Field Madder,09MAMMAL.Apodemus.sylvaticus,0.0274
MH,01PLANT.Field Maple,09MAMMAL.Apodemus.sylvaticus,18.00056692
MH,01PLANT.Grass sp,09MAMMAL.Apodemus.sylvaticus,493.0109081
MH,01PLANT.Ground Ivy,09MAMMAL.Apodemus.sylvaticus,0.049595527
MH,01PLANT.Hawthorn,09MAMMAL.Apodemus.sylvaticus,11.48517033
MH,01PLANT.Hazel,09MAMMAL.Apodemus.sylvaticus,2.774737848
MH,01PLANT.Hedge Woundwort,09MAMMAL.Apodemus.sylvaticus,0.0614
MH,01PLANT.Herb Robert,09MAMMAL.Apodemus.sylvaticus,0.093
MH,01PLANT.Knotgrass sp,09MAMMAL.Apodemus.sylvaticus,0.01223
MH,01PLANT.Lesser Stitchwort,09MAMMAL.Apodemus.sylvaticus,0.0209
MH,01PLANT.Oak,09MAMMAL.Apodemus.sylvaticus,16.30316593
MH,01PLANT.Persicaria sp,09MAMMAL.Apodemus.sylvaticus,0.34411538
MH,01PLANT.Red Dead-nettle,09MAMMAL.Apodemus.sylvaticus,0.0122
MH,01PLANT.Rose sp,09MAMMAL.Apodemus.sylvaticus,2.311861902
MH,01PLANT.Stinging Nettle,09MAMMAL.Apodemus.sylvaticus,2.270825834
MH,01PLANT.Sycamore,09MAMMAL.Apodemus.sylvaticus,0.466134755
NH,01PLANT.Black Bindweed,09MAMMAL.Apodemus.sylvaticus,6.88E-05
NH,01PLANT.Bramble,09MAMMAL.Apodemus.sylvaticus,0.000134
NH,01PLANT.Bush Vetch,09MAMMAL.Apodemus.sylvaticus,0.000218
NH,01PLANT.Chenopodium sp,09MAMMAL.Apodemus.sylvaticus,0.00152
NH,01PLANT.Dock sp,09MAMMAL.Apodemus.sylvaticus,0.416044769
NH,01PLANT.Grass sp,09MAMMAL.Apodemus.sylvaticus,24.81116917
NH,01PLANT.Hawthorn,09MAMMAL.Apodemus.sylvaticus,0.00167
NH,01PLANT.Knotgrass sp,09MAMMAL.Apodemus.sylvaticus,0.000808
NH,01PLANT.Persicaria sp,09MAMMAL.Apodemus.sylvaticus,0.00249
NH,01PLANT.Stinging Nettle,09MAMMAL.Apodemus.sylvaticus,0.0208
WD,01PLANT.Ash,09MAMMAL.Apodemus.sylvaticus,5.9347846
WD,01PLANT.Blackthorn,09MAMMAL.Apodemus.sylvaticus,0.725116883
WD,01PLANT.Bramble,09MAMMAL.Apodemus.sylvaticus,1.133193472
WD,01PLANT.Dock sp,09MAMMAL.Apodemus.sylvaticus,11.89356758
WD,01PLANT.Field Maple,09MAMMAL.Apodemus.sylvaticus,8.227742172
WD,01PLANT.Grass sp,09MAMMAL.Apodemus.sylvaticus,56.96771401
WD,01PLANT.Hazel,09MAMMAL.Apodemus.sylvaticus,2.47050864
WD,01PLANT.Knotgrass sp,09MAMMAL.Apodemus.sylvaticus,0.0308
WD,01PLANT.Oak,09MAMMAL.Apodemus.sylvaticus,18.28888495
WD,01PLANT.Stinging Nettle,09MAMMAL.Apodemus.sylvaticus,3.088091679
WD,01PLANT.Sycamore,09MAMMAL.Apodemus.sylvaticus,4.335798542
NH,01PLANT.Bramble,09MAMMAL.Micromys.minutus,3.27E-05
NH,01PLANT.Chenopodium sp,09MAMMAL.Micromys.minutus,0.000187
NH,01PLANT.Dock sp,09MAMMAL.Micromys.minutus,0.102006358
NH,01PLANT.Grass sp,09MAMMAL.Micromys.minutus,5.725395189
NH,01PLANT.Hawthorn,09MAMMAL.Micromys.minutus,0.000409
MH,01PLANT.Ash,09MAMMAL.Myodes.glareolus,0.232356418
MH,01PLANT.Blackthorn,09MAMMAL.Myodes.glareolus,1.564559289
MH,01PLANT.Bramble,09MAMMAL.Myodes.glareolus,9.091553254
MH,01PLANT.Chenopodium sp,09MAMMAL.Myodes.glareolus,0.0024
MH,01PLANT.Dock sp,09MAMMAL.Myodes.glareolus,9.205780205
MH,01PLANT.Dog's Mercury,09MAMMAL.Myodes.glareolus,0.0337
MH,01PLANT.Elder,09MAMMAL.Myodes.glareolus,0.176084659
MH,01PLANT.Field Maple,09MAMMAL.Myodes.glareolus,8.395897459
MH,01PLANT.Grass sp,09MAMMAL.Myodes.glareolus,279.3164713
MH,01PLANT.Ground Ivy,09MAMMAL.Myodes.glareolus,0.0362
MH,01PLANT.Hawthorn,09MAMMAL.Myodes.glareolus,5.897789313
MH,01PLANT.Hazel,09MAMMAL.Myodes.glareolus,1.321574771
MH,01PLANT.Hedge Woundwort,09MAMMAL.Myodes.glareolus,0.0285
MH,01PLANT.Herb Robert,09MAMMAL.Myodes.glareolus,0.0678
MH,01PLANT.Lesser Stitchwort,09MAMMAL.Myodes.glareolus,0.00967
MH,01PLANT.Oak,09MAMMAL.Myodes.glareolus,3.779402104
MH,01PLANT.Red Dead-nettle,09MAMMAL.Myodes.glareolus,0.00887
MH,01PLANT.Rose sp,09MAMMAL.Myodes.glareolus,1.07187227
MH,01PLANT.Stinging Nettle,09MAMMAL.Myodes.glareolus,1.183398423
MH,01PLANT.Sycamore,09MAMMAL.Myodes.glareolus,0.216118842
NH,01PLANT.Bramble,09MAMMAL.Myodes.glareolus,4.36E-05
NH,01PLANT.Chenopodium sp,09MAMMAL.Myodes.glareolus,0.000248
NH,01PLANT.Dock sp,09MAMMAL.Myodes.glareolus,0.135890512
NH,01PLANT.Grass sp,09MAMMAL.Myodes.glareolus,7.627239099
NH,01PLANT.Hawthorn,09MAMMAL.Myodes.glareolus,0.000545
NH,01PLANT.Stinging Nettle,09MAMMAL.Myodes.glareolus,0.00678
RG,01PLANT.Chenopodium sp,09MAMMAL.Myodes.glareolus,0.02966
RG,01PLANT.Dock sp,09MAMMAL.Myodes.glareolus,0.523638877
RG,01PLANT.Grass sp,09MAMMAL.Myodes.glareolus,52.20751308
RG,01PLANT.Red Dead-nettle,09MAMMAL.Myodes.glareolus,0.00575
RG,01PLANT.Stinging Nettle,09MAMMAL.Myodes.glareolus,3.451444867
WD,01PLANT.Ash,09MAMMAL.Myodes.glareolus,41.85150866
WD,01PLANT.Blackthorn,09MAMMAL.Myodes.glareolus,9.63361282
WD,01PLANT.Bluebell,09MAMMAL.Myodes.glareolus,1.062577591
WD,01PLANT.Bramble,09MAMMAL.Myodes.glareolus,10.21968725
WD,01PLANT.Dock sp,09MAMMAL.Myodes.glareolus,25.61866418
WD,01PLANT.Elder,09MAMMAL.Myodes.glareolus,0.252699147
WD,01PLANT.Field Maple,09MAMMAL.Myodes.glareolus,17.72250102
WD,01PLANT.Grass sp,09MAMMAL.Myodes.glareolus,378.0994197
WD,01PLANT.Hazel,09MAMMAL.Myodes.glareolus,10.82160502
WD,01PLANT.Oak,09MAMMAL.Myodes.glareolus,135.0617161
WD,01PLANT.Stinging Nettle,09MAMMAL.Myodes.glareolus,8.812469416
WD,01PLANT.Sycamore,09MAMMAL.Myodes.glareolus,13.36131443
MH,01PLANT.Bramble,12BFLY.Comma,9.895705981
MH,01PLANT.Creeping Thistle,12BFLY.Comma,0.215259569
MH,01PLANT.Spear Thistle,12BFLY.Comma,0.00414
GM,01PLANT.Clover sp,12BFLY.Common blue,13.8374701
GM,01PLANT.zCROP Lucerne,12BFLY.Common blue,2.767494019
PP,01PLANT.Clover sp,12BFLY.Common blue,45.13594134
PP,01PLANT.Creeping Thistle,12BFLY.Common blue,2.273033017
CP,01PLANT.Clover sp,12BFLY.Gatekeeper,16.28586836
CP,01PLANT.Creeping Thistle,12BFLY.Gatekeeper,12.12984359
GM,01PLANT.Clover sp,12BFLY.Gatekeeper,189.8753307
GM,01PLANT.Creeping Thistle,12BFLY.Gatekeeper,1.08175662
LP,01PLANT.Clover sp,12BFLY.Gatekeeper,27.73449371
LP,01PLANT.Creeping Thistle,12BFLY.Gatekeeper,7.395864991
MH,01PLANT.Bramble,12BFLY.Gatekeeper,157.2937009
MH,01PLANT.Creeping Thistle,12BFLY.Gatekeeper,3.616371365
MH,01PLANT.Spear Thistle,12BFLY.Gatekeeper,0.0572
MH,01PLANT.Upright Hedge-parsley,12BFLY.Gatekeeper,31.22024784
NH,01PLANT.Creeping Thistle,12BFLY.Gatekeeper,9.52213096
NH,01PLANT.Ragwort,12BFLY.Gatekeeper,2.569914819
NH,01PLANT.Spear Thistle,12BFLY.Gatekeeper,1.986618015
PP,01PLANT.Clover sp,12BFLY.Gatekeeper,92.54491569
PP,01PLANT.Creeping Thistle,12BFLY.Gatekeeper,2.273033017
RG,01PLANT.Bramble,12BFLY.Gatekeeper,0.0998
RG,01PLANT.Clover sp,12BFLY.Gatekeeper,16.24966708
RG,01PLANT.Corn Mint,12BFLY.Gatekeeper,3.891088711
RG,01PLANT.Creeping Thistle,12BFLY.Gatekeeper,2.965252054
RG,01PLANT.Spear Thistle,12BFLY.Gatekeeper,0.685339053
RG,01PLANT.Upright Hedge-parsley,12BFLY.Gatekeeper,8.206206321
WD,01PLANT.Bramble,12BFLY.Gatekeeper,6.378801498
WD,01PLANT.Wild Privet,12BFLY.Gatekeeper,2.094531835
CP,01PLANT.Creeping Buttercup,12BFLY.Green-veined White,92.33257008
CP,01PLANT.Creeping Thistle,12BFLY.Green-veined White,22.47123275
GM,01PLANT.Creeping Buttercup,12BFLY.Green-veined White,11.72314337
GM,01PLANT.Creeping Thistle,12BFLY.Green-veined White,0.251590365
GM,01PLANT.zCROP Lucerne,12BFLY.Green-veined White,4.630230378
LP,01PLANT.Creeping Buttercup,12BFLY.Green-veined White,35.13035871
LU,01PLANT.zCROP Lucerne,12BFLY.Green-veined White,27.29549808
MH,01PLANT.Creeping Buttercup,12BFLY.Green-veined White,0.89251161
MH,01PLANT.Creeping Thistle,12BFLY.Green-veined White,13.38767415
MH,01PLANT.Spear Thistle,12BFLY.Green-veined White,0.89251161
RG,01PLANT.Common Vetch,12BFLY.Green-veined White,1.487134736
RG,01PLANT.Creeping Buttercup,12BFLY.Green-veined White,1.204547563
RG,01PLANT.Creeping Thistle,12BFLY.Green-veined White,2.478557894
RG,01PLANT.Ground Ivy,12BFLY.Green-veined White,3.504712436
RG,01PLANT.Spear Thistle,12BFLY.Green-veined White,0.495711579
GM,01PLANT.Clover sp,12BFLY.Large Skipper,24.90744617
LP,01PLANT.Clover sp,12BFLY.Large Skipper,34.36831188
LP,01PLANT.Creeping Thistle,12BFLY.Large Skipper,0.762046827
RG,01PLANT.Bramble,12BFLY.Large Skipper,1.690936423
RG,01PLANT.Clover sp,12BFLY.Large Skipper,1.492898824
RG,01PLANT.Common Bird's-foot-trefoil,12BFLY.Large Skipper,0.167570276
RG,01PLANT.Common Vetch,12BFLY.Large Skipper,1.233926579
CP,01PLANT.Creeping Thistle,12BFLY.Large White,10.50536616
CP,01PLANT.Willowherb sp,12BFLY.Large White,10.50536616
GM,01PLANT.Creeping Thistle,12BFLY.Large White,8.302482057
GM,01PLANT.Dandelion,12BFLY.Large White,8.302482057
GM,01PLANT.zCROP Lucerne,12BFLY.Large White,33.20992823
LP,01PLANT.Creeping Thistle,12BFLY.Large White,35.13035871
LU,01PLANT.zCROP Lucerne,12BFLY.Large White,81.88649425
MH,01PLANT.Creeping Thistle,12BFLY.Large White,9.482935855
MH,01PLANT.Red Campion,12BFLY.Large White,5.057565789
MH,01PLANT.Spear Thistle,12BFLY.Large White,0.632195724
RG,01PLANT.Creeping Thistle,12BFLY.Large White,7.10612413
RG,01PLANT.Spear Thistle,12BFLY.Large White,1.927664491
RG,01PLANT.Willowherb sp,12BFLY.Large White,0.136875585
CP,01PLANT.Creeping Buttercup,12BFLY.Meadow Brown,324.7585011
CP,01PLANT.Creeping Thistle,12BFLY.Meadow Brown,0.102651151
CP,01PLANT.Mayweed sp,12BFLY.Meadow Brown,618.5152996
SF,01PLANT.Creeping Buttercup,12BFLY.Meadow Brown,25.31822183
GM,01PLANT.Creeping Buttercup,12BFLY.Meadow Brown,652.1222271
GM,01PLANT.Creeping Thistle,12BFLY.Meadow Brown,12.07633754
LP,01PLANT.Creeping Buttercup,12BFLY.Meadow Brown,1704.519428
LP,01PLANT.Creeping Thistle,12BFLY.Meadow Brown,114.4524782
LP,01PLANT.Mayweed sp,12BFLY.Meadow Brown,7.806746379
MH,01PLANT.Bramble,12BFLY.Meadow Brown,173.8921389
MH,01PLANT.Creeping Buttercup,12BFLY.Meadow Brown,0.111563951
MH,01PLANT.Creeping Thistle,12BFLY.Meadow Brown,2.899535824
MH,01PLANT.Spear Thistle,12BFLY.Meadow Brown,0.111563951
NH,01PLANT.Creeping Buttercup,12BFLY.Meadow Brown,2.899318719
NH,01PLANT.Creeping Thistle,12BFLY.Meadow Brown,5.172490763
NH,01PLANT.Spear Thistle,12BFLY.Meadow Brown,0.375431034
PP,01PLANT.Creeping Buttercup,12BFLY.Meadow Brown,847.9511562
PP,01PLANT.Creeping Thistle,12BFLY.Meadow Brown,8.061445033
PP,01PLANT.Mayweed sp,12BFLY.Meadow Brown,38.30627896
PP,01PLANT.Selfheal,12BFLY.Meadow Brown,101.2695814
RG,01PLANT.Bramble,12BFLY.Meadow Brown,2.248621841
RG,01PLANT.Creeping Buttercup,12BFLY.Meadow Brown,0.06944
RG,01PLANT.Creeping Thistle,12BFLY.Meadow Brown,6.889323768
RG,01PLANT.Hogweed,12BFLY.Meadow Brown,0.265739569
RG,01PLANT.Mayweed sp,12BFLY.Meadow Brown,56.89295216
RG,01PLANT.Spear Thistle,12BFLY.Meadow Brown,2.41397239
PP,01PLANT.Clover sp,12BFLY.Painted Lady,47.40897436
CP,01PLANT.Creeping Thistle,12BFLY.Peacock,56.8314239
GM,01PLANT.Creeping Thistle,12BFLY.Peacock,8.663459538
GM,01PLANT.Dandelion,12BFLY.Peacock,24.90744617
GM,01PLANT.Hawkish Complex sp,12BFLY.Peacock,16.24398663
LP,01PLANT.Dandelion,12BFLY.Peacock,35.13035871
LU,01PLANT.Dandelion,12BFLY.Peacock,54.59099617
MH,01PLANT.Bluebell,12BFLY.Peacock,5.057565789
MH,01PLANT.Bramble,12BFLY.Peacock,39.99736412
MH,01PLANT.Creeping Thistle,12BFLY.Peacock,0.434214561
MH,01PLANT.Spear Thistle,12BFLY.Peacock,0.0289
NH,01PLANT.Creeping Thistle,12BFLY.Peacock,1.312417811
NH,01PLANT.Spear Thistle,12BFLY.Peacock,0.0954
PP,01PLANT.Dandelion,12BFLY.Peacock,47.40897436
RG,01PLANT.Creeping Thistle,12BFLY.Peacock,3.821110086
RG,01PLANT.Dandelion,12BFLY.Peacock,4.585332103
RG,01PLANT.Spear Thistle,12BFLY.Peacock,0.764222017
WD,01PLANT.Bluebell,12BFLY.Peacock,3.493391813
WD,01PLANT.Cuckooflower,12BFLY.Peacock,4.97994152
GM,01PLANT.Creeping Thistle,12BFLY.Red Admiral,8.302482057
MH,01PLANT.Bramble,12BFLY.Red Admiral,24.86990526
MH,01PLANT.Creeping Thistle,12BFLY.Red Admiral,0.401382175
MH,01PLANT.Spear Thistle,12BFLY.Red Admiral,0.0165
RG,01PLANT.Creeping Thistle,12BFLY.Red Admiral,3.821110086
RG,01PLANT.Spear Thistle,12BFLY.Red Admiral,0.764222017
GM,01PLANT.Creeping Thistle,12BFLY.Ringlet,16.60496411
NH,01PLANT.Creeping Thistle,12BFLY.Ringlet,1.312417811
NH,01PLANT.Spear Thistle,12BFLY.Ringlet,0.0954
CP,01PLANT.Creeping Buttercup,12BFLY.Small copper,10.50536616
GM,01PLANT.Clover sp,12BFLY.Small copper,6.121635706
GM,01PLANT.Creeping Buttercup,12BFLY.Small copper,18.07921625
GM,01PLANT.Dandelion,12BFLY.Small copper,0.706594218
LP,01PLANT.Clover sp,12BFLY.Small copper,35.05487506
LP,01PLANT.Creeping Buttercup,12BFLY.Small copper,0.0755
CP,01PLANT.Clover sp,12BFLY.Small Skipper,0.01374
CP,01PLANT.Creeping Thistle,12BFLY.Small Skipper,0.0103
CP,01PLANT.Mayweed sp,12BFLY.Small Skipper,56.80741031
GM,01PLANT.Clover sp,12BFLY.Small Skipper,24.69110702
GM,01PLANT.Creeping Thistle,12BFLY.Small Skipper,0.216351324
LU,01PLANT.Clover sp,12BFLY.Small Skipper,0.0394
LU,01PLANT.zCROP Lucerne,12BFLY.Small Skipper,27.25606428
GM,01PLANT.Creeping Thistle,12BFLY.Small tortoiseshell,5.775639692
GM,01PLANT.Dandelion,12BFLY.Small tortoiseshell,24.90744617
GM,01PLANT.Hawkish Complex sp,12BFLY.Small tortoiseshell,10.82932442
LU,01PLANT.Dandelion,12BFLY.Small tortoiseshell,27.29549808
MH,01PLANT.Bramble,12BFLY.Small tortoiseshell,4.991399761
MH,01PLANT.Creeping Thistle,12BFLY.Small tortoiseshell,0.062
MH,01PLANT.Spear Thistle,12BFLY.Small tortoiseshell,0.00414
RG,01PLANT.Creeping Thistle,12BFLY.Small tortoiseshell,3.821110086
RG,01PLANT.Spear Thistle,12BFLY.Small tortoiseshell,0.764222017
CP,01PLANT.Charlock,12BFLY.Small white,37.13561806
CP,01PLANT.Clover sp,12BFLY.Small white,0.02669
CP,01PLANT.Creeping Buttercup,12BFLY.Small white,123.072786
CP,01PLANT.Creeping Thistle,12BFLY.Small white,0.0198
GM,01PLANT.Clover sp,12BFLY.Small white,5.944987152
GM,01PLANT.Creeping Buttercup,12BFLY.Small white,2.357494905
LP,01PLANT.Charlock,12BFLY.Small white,0.0864
LP,01PLANT.Clover sp,12BFLY.Small white,81.74644237
LP,01PLANT.Creeping Buttercup,12BFLY.Small white,23.12612083
LP,01PLANT.Creeping Thistle,12BFLY.Small white,0.432107733
MH,01PLANT.Bramble,12BFLY.Small white,9.827275501
MH,01PLANT.Common Bird's-foot-trefoil,12BFLY.Small white,0.0653
MH,01PLANT.Creeping Buttercup,12BFLY.Small white,0.00408
MH,01PLANT.Creeping Thistle,12BFLY.Small white,0.214459569
MH,01PLANT.Spear Thistle,12BFLY.Small white,0.00408
PP,01PLANT.Clover sp,12BFLY.Small white,36.43954447
PP,01PLANT.Common Bird's-foot-trefoil,12BFLY.Small white,4.733384128
PP,01PLANT.Creeping Buttercup,12BFLY.Small white,6.085779593
PP,01PLANT.Daisy,12BFLY.Small white,0.150266163
RG,01PLANT.Bindweed sp,12BFLY.Small white,0.998785211
RG,01PLANT.Bramble,12BFLY.Small white,2.252087891
RG,01PLANT.Charlock,12BFLY.Small white,6.873593743
RG,01PLANT.Clover sp,12BFLY.Small white,14.80686392
RG,01PLANT.Common Bird's-foot-trefoil,12BFLY.Small white,0.223179881
RG,01PLANT.Creeping Buttercup,12BFLY.Small white,4.01083197
RG,01PLANT.Creeping Thistle,12BFLY.Small white,1.81597311
RG,01PLANT.Oil Seed Rape,12BFLY.Small white,5.338147822
RG,01PLANT.Spear Thistle,12BFLY.Small white,0.363194622
WD,01PLANT.Bluebell,12BFLY.Small white,8.473333333
GM,01PLANT.Dandelion,12BFLY.Speckled wood,8.302482057
MH,01PLANT.Bramble,12BFLY.Speckled wood,5.057565789
RG,01PLANT.Bramble,12BFLY.Speckled wood,4.585332103
RG,01PLANT.Dandelion,12BFLY.Speckled wood,9.170664207
RG,07SEEDINVERT.Bruchidius varius,13SFPARA.Aprostocetus sp,64.97529722
RG,07SEEDINVERT.Protapion apricans,13SFPARA.Aprostocetus sp,324.8764861
RG,07SEEDINVERT.Protapion assimile,13SFPARA.Aprostocetus sp,292.3888375
RG,07SEEDINVERT.Protapion fulvipes,13SFPARA.Aprostocetus sp,129.9505944
RG,07SEEDINVERT.Protapion trifolii,13SFPARA.Aprostocetus sp,194.9258917
RG,07SEEDINVERT.Protapion varipes,13SFPARA.Aprostocetus sp,32.48764861
RG,07SEEDINVERT.Sitona lineatus,13SFPARA.Aprostocetus sp,32.48764861
RG,07SEEDINVERT.Sitona sulcifrons,13SFPARA.Aprostocetus sp,32.48764861
RG,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Bracon immutator,10.22759308
RG,07SEEDINVERT.Olibrus aeneus,13SFPARA.Bracon immutator,10.22759308
RG,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Bracon immutator,10.22759308
RG,07SEEDINVERT.Terellia serratulae,13SFPARA.Bracon immutator,102.2759308
RG,07SEEDINVERT.Urophora stylata,13SFPARA.Bracon immutator,971.6213427
RG,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Bracon osculator,5.113796541
RG,07SEEDINVERT.Olibrus aeneus,13SFPARA.Bracon osculator,5.113796541
RG,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Bracon osculator,5.113796541
RG,07SEEDINVERT.Terellia serratulae,13SFPARA.Bracon osculator,51.13796541
RG,07SEEDINVERT.Urophora stylata,13SFPARA.Bracon osculator,485.8106714
GM,07SEEDINVERT.Terellia ruficauda,13SFPARA.Bracon praecox,205.6554115
GM,07SEEDINVERT.Urophora stylata,13SFPARA.Bracon praecox,1850.898704
RG,07SEEDINVERT.Terellia serratulae,13SFPARA.Crataepus marbis,315.5943008
RG,07SEEDINVERT.Urophora stylata,13SFPARA.Crataepus marbis,2998.145858
RG,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Eurytoma sp A,5.113796541
RG,07SEEDINVERT.Olibrus aeneus,13SFPARA.Eurytoma sp A,5.113796541
RG,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Eurytoma sp A,5.113796541
RG,07SEEDINVERT.Terellia serratulae,13SFPARA.Eurytoma sp A,51.13796541
RG,07SEEDINVERT.Urophora stylata,13SFPARA.Eurytoma sp A,485.8106714
RG,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Eurytoma sp B,5.113796541
RG,07SEEDINVERT.Olibrus aeneus,13SFPARA.Eurytoma sp B,5.113796541
RG,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Eurytoma sp B,5.113796541
RG,07SEEDINVERT.Terellia serratulae,13SFPARA.Eurytoma sp B,51.13796541
RG,07SEEDINVERT.Urophora stylata,13SFPARA.Eurytoma sp B,485.8106714
GM,07SEEDINVERT.Protapion fulvipes,13SFPARA.Mesopolobus incultus,53470.40699
LP,07SEEDINVERT.Protapion fulvipes,13SFPARA.Mesopolobus incultus,35692.44208
LU,07SEEDINVERT.Protapion apricans,13SFPARA.Mesopolobus incultus,287.84502
LU,07SEEDINVERT.Protapion assimile,13SFPARA.Mesopolobus incultus,1439.2251
LU,07SEEDINVERT.Protapion trifolii,13SFPARA.Mesopolobus incultus,4605.52032
PP,07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Mesopolobus incultus,64010.34657
PP,07SEEDINVERT.Protapion apricans,13SFPARA.Mesopolobus incultus,56009.05325
PP,07SEEDINVERT.Protapion fulvipes,13SFPARA.Mesopolobus incultus,128020.6931
PP,07SEEDINVERT.Protapion trifolii,13SFPARA.Mesopolobus incultus,56009.05325
RG,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Pterandrophysalis levantina,368.1933509
RG,07SEEDINVERT.Olibrus aeneus,13SFPARA.Pterandrophysalis levantina,368.1933509
RG,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Pterandrophysalis levantina,368.1933509
PP,07SEEDINVERT.Terellia ruficauda,13SFPARA.Pteromalus albipennis,24652.63348
MH,07SEEDINVERT.Terellia longicauda,13SFPARA.Pteromalus beryllii,145.8799273
MH,07SEEDINVERT.Terellia serratulae,13SFPARA.Pteromalus beryllii,1021.159491
RG,07SEEDINVERT.Terellia serratulae,13SFPARA.Pteromalus elevatus,105.1981003
RG,07SEEDINVERT.Urophora stylata,13SFPARA.Pteromalus elevatus,999.3819525
RG,07SEEDINVERT.Oxystoma pomonae,13SFPARA.Pteromalus sequester-group,1656.870079
GM,07SEEDINVERT.Protapion fulvipes,13SFPARA.Spintherus dubius,10282.77058
LU,07SEEDINVERT.Protapion apricans,13SFPARA.Spintherus dubius,287.84502
LU,07SEEDINVERT.Protapion assimile,13SFPARA.Spintherus dubius,1439.2251
LU,07SEEDINVERT.Protapion trifolii,13SFPARA.Spintherus dubius,4605.52032
PP,07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Spintherus dubius,1730.009367
PP,07SEEDINVERT.Protapion apricans,13SFPARA.Spintherus dubius,1513.758196
PP,07SEEDINVERT.Protapion fulvipes,13SFPARA.Spintherus dubius,3460.018734
