"management","node_id","taxon_from","services","node_int","node_to","services_to","type","hop"
"E",514,"Butterfly","Pollination",26,447,"None","I",2
"E",514,"Butterfly","Pollination",26,415,"None","I",2
"E",514,"Butterfly","Pollination",26,455,"None","I",2
"E",514,"Butterfly","Pollination",26,441,"None","I",2
"E",514,"Butterfly","Pollination",26,397,"None","I",2
"E",514,"Butterfly","Pollination",26,465,"None","I",2
"E",514,"Butterfly","Pollination",26,401,"None","I",2
"E",514,"Butterfly","Pollination",26,469,"Pest control","I",2
"E",514,"Butterfly","Pollination",26,389,"None","I",2
"E",514,"Butterfly","Pollination",26,394,"None","I",2
"E",514,"Butterfly","Pollination",26,390,"None","I",2
"E",514,"Butterfly","Pollination",26,425,"None","I",2
"E",514,"Butterfly","Pollination",26,426,"None","I",2
"E",514,"Butterfly","Pollination",26,166,"None","I",2
"E",514,"Butterfly","Pollination",26,228,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,179,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,198,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,237,"None","I",2
"E",514,"Butterfly","Pollination",26,164,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,142,"None","I",2
"E",514,"Butterfly","Pollination",26,517,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,517,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",26,525,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,525,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",26,522,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,522,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",26,495,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,495,"Bird watching","I",2
"E",514,"Butterfly","Pollination",26,497,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,497,"Bird watching","I",2
"E",514,"Butterfly","Pollination",26,498,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,498,"Bird watching","I",2
"E",514,"Butterfly","Pollination",26,499,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,499,"Seed dispersal","I",2
"E",514,"Butterfly","Pollination",26,499,"Bird watching","I",2
"E",514,"Butterfly","Pollination",26,500,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,500,"Seed dispersal","I",2
"E",514,"Butterfly","Pollination",26,501,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,501,"Seed dispersal","I",2
"E",514,"Butterfly","Pollination",26,501,"Bird watching","I",2
"E",514,"Butterfly","Pollination",26,502,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,502,"Seed dispersal","I",2
"E",514,"Butterfly","Pollination",26,504,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,504,"Seed dispersal","I",2
"E",514,"Butterfly","Pollination",26,505,"Crop damage","I",2
"E",514,"Butterfly","Pollination",26,212,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,295,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,457,"Pest control","I",2
"E",514,"Butterfly","Pollination",26,435,"None","I",2
"E",514,"Butterfly","Pollination",26,433,"None","I",2
"E",514,"Butterfly","Pollination",26,446,"None","I",2
"E",514,"Butterfly","Pollination",26,471,"None","I",2
"E",514,"Butterfly","Pollination",26,248,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,303,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,258,"None","I",2
"E",514,"Butterfly","Pollination",26,131,"None","I",2
"E",514,"Butterfly","Pollination",26,101,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,230,"None","I",2
"E",514,"Butterfly","Pollination",26,195,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,210,"None","I",2
"E",514,"Butterfly","Pollination",26,335,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,193,"None","I",2
"E",514,"Butterfly","Pollination",26,259,"None","I",2
"E",514,"Butterfly","Pollination",26,173,"None","I",2
"E",514,"Butterfly","Pollination",26,240,"None","I",2
"E",514,"Butterfly","Pollination",26,247,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,215,"None","I",2
"E",514,"Butterfly","Pollination",26,255,"None","I",2
"E",514,"Butterfly","Pollination",26,139,"None","I",2
"E",514,"Butterfly","Pollination",26,231,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,396,"None","I",2
"E",514,"Butterfly","Pollination",26,287,"None","I",2
"E",514,"Butterfly","Pollination",26,270,"None","I",2
"E",514,"Butterfly","Pollination",26,306,"None","I",2
"E",514,"Butterfly","Pollination",26,305,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,197,"None","I",2
"E",514,"Butterfly","Pollination",26,224,"None","I",2
"E",514,"Butterfly","Pollination",26,129,"None","I",2
"E",514,"Butterfly","Pollination",26,299,"None","I",2
"E",514,"Butterfly","Pollination",26,291,"None","I",2
"E",514,"Butterfly","Pollination",26,171,"None","I",2
"E",514,"Butterfly","Pollination",26,213,"None","I",2
"E",514,"Butterfly","Pollination",26,320,"None","I",2
"E",514,"Butterfly","Pollination",26,276,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,234,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,436,"None","I",2
"E",514,"Butterfly","Pollination",26,100,"None","I",2
"E",514,"Butterfly","Pollination",26,403,"None","I",2
"E",514,"Butterfly","Pollination",26,138,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,141,"None","I",2
"E",514,"Butterfly","Pollination",26,283,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,333,"None","I",2
"E",514,"Butterfly","Pollination",26,220,"None","I",2
"E",514,"Butterfly","Pollination",26,256,"None","I",2
"E",514,"Butterfly","Pollination",26,277,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,150,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,222,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,165,"None","I",2
"E",514,"Butterfly","Pollination",26,450,"None","I",2
"E",514,"Butterfly","Pollination",26,308,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,293,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,201,"None","I",2
"E",514,"Butterfly","Pollination",26,292,"None","I",2
"E",514,"Butterfly","Pollination",26,313,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,327,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,297,"None","I",2
"E",514,"Butterfly","Pollination",26,154,"None","I",2
"E",514,"Butterfly","Pollination",26,304,"None","I",2
"E",514,"Butterfly","Pollination",26,252,"None","I",2
"E",514,"Butterfly","Pollination",26,209,"None","I",2
"E",514,"Butterfly","Pollination",26,114,"None","I",2
"E",514,"Butterfly","Pollination",26,253,"None","I",2
"E",514,"Butterfly","Pollination",26,261,"None","I",2
"E",514,"Butterfly","Pollination",26,158,"None","I",2
"E",514,"Butterfly","Pollination",26,257,"None","I",2
"E",514,"Butterfly","Pollination",26,294,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,204,"Pollination","I",2
"E",514,"Butterfly","Pollination",26,214,"None","I",2
"E",514,"Butterfly","Pollination",26,155,"None","I",2
"E",514,"Butterfly","Pollination",26,269,"None","I",2
"E",514,"Butterfly","Pollination",26,268,"None","I",2
"E",514,"Butterfly","Pollination",28,363,"None","I",2
"E",514,"Butterfly","Pollination",28,344,"None","I",2
"E",514,"Butterfly","Pollination",28,470,"None","I",2
"E",514,"Butterfly","Pollination",28,421,"None","I",2
"E",514,"Butterfly","Pollination",28,439,"None","I",2
"E",514,"Butterfly","Pollination",28,445,"Pest control","I",2
"E",514,"Butterfly","Pollination",28,389,"None","I",2
"E",514,"Butterfly","Pollination",28,433,"None","I",2
"E",514,"Butterfly","Pollination",28,131,"None","I",2
"E",514,"Butterfly","Pollination",28,244,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,513,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,513,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,516,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,516,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,517,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,517,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,519,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,519,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,523,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,523,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,525,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,525,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,496,"Crop damage","I",2
"E",514,"Butterfly","Pollination",28,496,"Bird watching","I",2
"E",514,"Butterfly","Pollination",28,497,"Crop damage","I",2
"E",514,"Butterfly","Pollination",28,497,"Bird watching","I",2
"E",514,"Butterfly","Pollination",28,498,"Crop damage","I",2
"E",514,"Butterfly","Pollination",28,498,"Bird watching","I",2
"E",514,"Butterfly","Pollination",28,499,"Crop damage","I",2
"E",514,"Butterfly","Pollination",28,499,"Seed dispersal","I",2
"E",514,"Butterfly","Pollination",28,499,"Bird watching","I",2
"E",514,"Butterfly","Pollination",28,502,"Crop damage","I",2
"E",514,"Butterfly","Pollination",28,502,"Seed dispersal","I",2
"E",514,"Butterfly","Pollination",28,504,"Crop damage","I",2
"E",514,"Butterfly","Pollination",28,504,"Seed dispersal","I",2
"E",514,"Butterfly","Pollination",28,505,"Crop damage","I",2
"E",514,"Butterfly","Pollination",28,426,"None","I",2
"E",514,"Butterfly","Pollination",28,452,"None","I",2
"E",514,"Butterfly","Pollination",28,425,"None","I",2
"E",514,"Butterfly","Pollination",28,454,"None","I",2
"E",514,"Butterfly","Pollination",28,451,"None","I",2
"E",514,"Butterfly","Pollination",28,407,"None","I",2
"E",514,"Butterfly","Pollination",28,492,"None","I",2
"E",514,"Butterfly","Pollination",28,521,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,521,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,524,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,524,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,520,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,520,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,362,"None","I",2
"E",514,"Butterfly","Pollination",28,464,"None","I",2
"E",514,"Butterfly","Pollination",28,435,"None","I",2
"E",514,"Butterfly","Pollination",28,471,"None","I",2
"E",514,"Butterfly","Pollination",28,438,"Pest control","I",2
"E",514,"Butterfly","Pollination",28,313,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,515,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,515,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,318,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,279,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,219,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,124,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,123,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,408,"None","I",2
"E",514,"Butterfly","Pollination",28,391,"None","I",2
"E",514,"Butterfly","Pollination",28,218,"None","I",2
"E",514,"Butterfly","Pollination",28,260,"None","I",2
"E",514,"Butterfly","Pollination",28,303,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,169,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,329,"None","I",2
"E",514,"Butterfly","Pollination",28,296,"None","I",2
"E",514,"Butterfly","Pollination",28,271,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,259,"None","I",2
"E",514,"Butterfly","Pollination",28,129,"None","I",2
"E",514,"Butterfly","Pollination",28,227,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,511,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,511,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,202,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,232,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,469,"Pest control","I",2
"E",514,"Butterfly","Pollination",28,461,"None","I",2
"E",514,"Butterfly","Pollination",28,405,"None","I",2
"E",514,"Butterfly","Pollination",28,455,"None","I",2
"E",514,"Butterfly","Pollination",28,179,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,294,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,156,"None","I",2
"E",514,"Butterfly","Pollination",28,457,"Pest control","I",2
"E",514,"Butterfly","Pollination",28,512,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,512,"Butterfly watching","I",2
"E",514,"Butterfly","Pollination",28,126,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,183,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,112,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,145,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,494,"None","I",2
"E",514,"Butterfly","Pollination",28,332,"None","I",2
"E",514,"Butterfly","Pollination",28,164,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,207,"None","I",2
"E",514,"Butterfly","Pollination",28,185,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,110,"None","I",2
"E",514,"Butterfly","Pollination",28,326,"None","I",2
"E",514,"Butterfly","Pollination",28,235,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,245,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,102,"None","I",2
"E",514,"Butterfly","Pollination",28,225,"None","I",2
"E",514,"Butterfly","Pollination",28,295,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,186,"Pollination","I",2
"E",514,"Butterfly","Pollination",28,467,"None","I",2
"E",514,"Butterfly","Pollination",28,402,"None","I",2
"E",516,"Butterfly","Pollination",28,363,"None","I",2
"E",516,"Butterfly","Pollination",28,344,"None","I",2
"E",516,"Butterfly","Pollination",28,470,"None","I",2
"E",516,"Butterfly","Pollination",28,421,"None","I",2
"E",516,"Butterfly","Pollination",28,439,"None","I",2
"E",516,"Butterfly","Pollination",28,445,"Pest control","I",2
"E",516,"Butterfly","Pollination",28,389,"None","I",2
"E",516,"Butterfly","Pollination",28,433,"None","I",2
"E",516,"Butterfly","Pollination",28,131,"None","I",2
"E",516,"Butterfly","Pollination",28,244,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,513,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,513,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,514,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,514,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,517,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,517,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,519,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,519,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,523,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,523,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,525,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,525,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,496,"Crop damage","I",2
"E",516,"Butterfly","Pollination",28,496,"Bird watching","I",2
"E",516,"Butterfly","Pollination",28,497,"Crop damage","I",2
"E",516,"Butterfly","Pollination",28,497,"Bird watching","I",2
"E",516,"Butterfly","Pollination",28,498,"Crop damage","I",2
"E",516,"Butterfly","Pollination",28,498,"Bird watching","I",2
"E",516,"Butterfly","Pollination",28,499,"Crop damage","I",2
"E",516,"Butterfly","Pollination",28,499,"Seed dispersal","I",2
"E",516,"Butterfly","Pollination",28,499,"Bird watching","I",2
"E",516,"Butterfly","Pollination",28,502,"Crop damage","I",2
"E",516,"Butterfly","Pollination",28,502,"Seed dispersal","I",2
"E",516,"Butterfly","Pollination",28,504,"Crop damage","I",2
"E",516,"Butterfly","Pollination",28,504,"Seed dispersal","I",2
"E",516,"Butterfly","Pollination",28,505,"Crop damage","I",2
"E",516,"Butterfly","Pollination",28,426,"None","I",2
"E",516,"Butterfly","Pollination",28,452,"None","I",2
"E",516,"Butterfly","Pollination",28,425,"None","I",2
"E",516,"Butterfly","Pollination",28,454,"None","I",2
"E",516,"Butterfly","Pollination",28,451,"None","I",2
"E",516,"Butterfly","Pollination",28,407,"None","I",2
"E",516,"Butterfly","Pollination",28,492,"None","I",2
"E",516,"Butterfly","Pollination",28,521,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,521,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,524,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,524,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,520,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,520,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,362,"None","I",2
"E",516,"Butterfly","Pollination",28,464,"None","I",2
"E",516,"Butterfly","Pollination",28,435,"None","I",2
"E",516,"Butterfly","Pollination",28,471,"None","I",2
"E",516,"Butterfly","Pollination",28,438,"Pest control","I",2
"E",516,"Butterfly","Pollination",28,313,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,515,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,515,"Butterfly watching","I",2
"E",516,"Butterfly","Pollination",28,318,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,279,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,219,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,124,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,123,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,408,"None","I",2
"E",516,"Butterfly","Pollination",28,391,"None","I",2
"E",516,"Butterfly","Pollination",28,218,"None","I",2
"E",516,"Butterfly","Pollination",28,260,"None","I",2
"E",516,"Butterfly","Pollination",28,303,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,169,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,329,"None","I",2
"E",516,"Butterfly","Pollination",28,296,"None","I",2
"E",516,"Butterfly","Pollination",28,271,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,259,"None","I",2
"E",516,"Butterfly","Pollination",28,129,"None","I",2
"E",516,"Butterfly","Pollination",28,227,"Pollination","I",2
"E",516,"Butterfly","Pollination",28,511,"Pollination","I",2
