"layer","services","node_id","taxon","node_int","node_to","services_to","type","hop"
"LP","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Seed dispersal",504,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"CP","Butterfly watching",512,"Butterfly",NA,NA,"-","D",0
"CP","Butterfly watching",514,"Butterfly",NA,NA,"-","D",0
"CP","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"CP","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"CP","Butterfly watching",520,"Butterfly",NA,NA,"-","D",0
"CP","Butterfly watching",521,"Butterfly",NA,NA,"-","D",0
"CP","Butterfly watching",523,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",510,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",512,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",513,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",514,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",518,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",519,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",520,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",521,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",522,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",523,"Butterfly",NA,NA,"-","D",0
"GM","Butterfly watching",524,"Butterfly",NA,NA,"-","D",0
"LP","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"LP","Butterfly watching",512,"Butterfly",NA,NA,"-","D",0
"LP","Butterfly watching",513,"Butterfly",NA,NA,"-","D",0
"LP","Butterfly watching",514,"Butterfly",NA,NA,"-","D",0
"LP","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"LP","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"LP","Butterfly watching",520,"Butterfly",NA,NA,"-","D",0
"LP","Butterfly watching",523,"Butterfly",NA,NA,"-","D",0
"LU","Butterfly watching",512,"Butterfly",NA,NA,"-","D",0
"LU","Butterfly watching",514,"Butterfly",NA,NA,"-","D",0
"LU","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"LU","Butterfly watching",521,"Butterfly",NA,NA,"-","D",0
"LU","Butterfly watching",522,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",509,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",512,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",514,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",518,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",522,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",523,"Butterfly",NA,NA,"-","D",0
"MH","Butterfly watching",524,"Butterfly",NA,NA,"-","D",0
"NH","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"NH","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"NH","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"NH","Butterfly watching",519,"Butterfly",NA,NA,"-","D",0
"PP","Butterfly watching",510,"Butterfly",NA,NA,"-","D",0
"PP","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"PP","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"PP","Butterfly watching",516,"Butterfly",NA,NA,"-","D",0
"PP","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"PP","Butterfly watching",523,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",512,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",513,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",514,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",518,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",522,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",523,"Butterfly",NA,NA,"-","D",0
"RG","Butterfly watching",524,"Butterfly",NA,NA,"-","D",0
"SF","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"WD","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"WD","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"WD","Butterfly watching",523,"Butterfly",NA,NA,"-","D",0
"CP","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"CP","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"GM","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"LP","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"LU","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"MH","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"NH","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"NL","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"PP","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"RG","Bird watching",504,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"SF","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",493,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",494,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",495,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",496,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",497,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",498,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",499,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",500,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",501,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",502,"Seed-feeding bird",NA,NA,"-","D",0
"WD","Bird watching",503,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop production",91,"Crop",NA,NA,"-","D",0
"Aggr","Crop production",92,"Crop",NA,NA,"-","D",0
"Aggr","Crop production",93,"Crop",NA,NA,"-","D",0
"Aggr","Crop production",88,"Crop",NA,NA,"-","D",0
"Aggr","Crop production",90,"Crop",NA,NA,"-","D",0
"Aggr","Crop production",89,"Crop",NA,NA,"-","D",0
"Aggr","Pollination",99,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",117,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",120,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",122,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",125,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",126,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",132,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",134,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",135,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",136,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",137,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",138,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",152,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",158,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",160,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",164,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",167,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",173,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",175,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",177,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",180,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",184,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",187,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",190,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",192,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",196,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",197,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",203,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",216,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",217,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",222,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",227,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",232,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",239,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",242,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",243,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",244,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",245,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",247,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",250,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",254,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",259,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",261,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",272,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",274,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",275,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",278,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",281,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",282,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",299,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",300,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",301,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",302,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",306,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",315,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",316,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",320,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",324,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",511,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",512,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",514,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",515,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",517,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",520,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",521,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",523,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",95,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",106,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",118,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",133,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",145,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",146,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",157,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",161,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",189,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",204,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",206,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",209,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",225,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",235,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",241,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",249,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",253,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",262,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",279,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",293,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",321,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",333,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",510,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",513,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",518,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",519,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",522,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",524,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",107,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",121,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",123,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",165,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",191,"Flower-visiting insect",NA,NA,"-","D",0
