"","layer","services","node_id","taxon","node_int","node_to","services_to","type","hop"
"26360","CP","Crop damage",497,"Seed-feeding bird",26,502,"Seed dispersal","I",2
"26361","CP","Crop damage",497,"Seed-feeding bird",26,502,"Bird watching","I",2
"26362","CP","Crop damage",497,"Seed-feeding bird",26,503,"Crop damage","I",2
"26363","CP","Crop damage",497,"Seed-feeding bird",26,503,"Seed dispersal","I",2
"26364","CP","Crop damage",497,"Seed-feeding bird",26,503,"Bird watching","I",2
"26365","CP","Crop damage",497,"Seed-feeding bird",26,511,"Pollination","I",2
"26366","CP","Crop damage",497,"Seed-feeding bird",26,511,"Butterfly watching","I",2
"26367","CP","Crop damage",497,"Seed-feeding bird",26,512,"Pollination","I",2
"26368","CP","Crop damage",497,"Seed-feeding bird",26,512,"Butterfly watching","I",2
"26369","CP","Crop damage",497,"Seed-feeding bird",26,514,"Pollination","I",2
"26370","CP","Crop damage",497,"Seed-feeding bird",26,514,"Butterfly watching","I",2
"26371","CP","Crop damage",497,"Seed-feeding bird",26,515,"Pollination","I",2
"26372","CP","Crop damage",497,"Seed-feeding bird",26,515,"Butterfly watching","I",2
"26373","CP","Crop damage",497,"Seed-feeding bird",26,517,"Pollination","I",2
"26374","CP","Crop damage",497,"Seed-feeding bird",26,517,"Butterfly watching","I",2
"26375","CP","Crop damage",497,"Seed-feeding bird",26,521,"Pollination","I",2
"26376","CP","Crop damage",497,"Seed-feeding bird",26,521,"Butterfly watching","I",2
"26377","CP","Crop damage",497,"Seed-feeding bird",26,523,"Pollination","I",2
"26378","CP","Crop damage",497,"Seed-feeding bird",26,523,"Butterfly watching","I",2
"26379","CP","Crop damage",497,"Seed-feeding bird",31,339,"Crop damage","I",2
"26380","CP","Crop damage",497,"Seed-feeding bird",31,379,"Pest control","I",2
"26381","CP","Crop damage",497,"Seed-feeding bird",31,493,"Crop damage","I",2
"26382","CP","Crop damage",497,"Seed-feeding bird",31,493,"Seed dispersal","I",2
"26383","CP","Crop damage",497,"Seed-feeding bird",31,493,"Bird watching","I",2
"26384","CP","Crop damage",497,"Seed-feeding bird",31,494,"Crop damage","I",2
"26385","CP","Crop damage",497,"Seed-feeding bird",31,494,"Seed dispersal","I",2
"26386","CP","Crop damage",497,"Seed-feeding bird",31,494,"Bird watching","I",2
"26387","CP","Crop damage",497,"Seed-feeding bird",31,495,"Crop damage","I",2
"26388","CP","Crop damage",497,"Seed-feeding bird",31,495,"Seed dispersal","I",2
"26389","CP","Crop damage",497,"Seed-feeding bird",31,495,"Bird watching","I",2
"26390","CP","Crop damage",497,"Seed-feeding bird",31,496,"Crop damage","I",2
"26391","CP","Crop damage",497,"Seed-feeding bird",31,496,"Seed dispersal","I",2
"26392","CP","Crop damage",497,"Seed-feeding bird",31,496,"Bird watching","I",2
"26393","CP","Crop damage",497,"Seed-feeding bird",31,498,"Crop damage","I",2
"26394","CP","Crop damage",497,"Seed-feeding bird",31,498,"Seed dispersal","I",2
"26395","CP","Crop damage",497,"Seed-feeding bird",31,498,"Bird watching","I",2
"26396","CP","Crop damage",497,"Seed-feeding bird",31,499,"Crop damage","I",2
"26397","CP","Crop damage",497,"Seed-feeding bird",31,499,"Seed dispersal","I",2
"26398","CP","Crop damage",497,"Seed-feeding bird",31,499,"Bird watching","I",2
"26399","CP","Crop damage",497,"Seed-feeding bird",31,500,"Crop damage","I",2
"26400","CP","Crop damage",497,"Seed-feeding bird",31,500,"Seed dispersal","I",2
"26401","CP","Crop damage",497,"Seed-feeding bird",31,500,"Bird watching","I",2
"26402","CP","Crop damage",497,"Seed-feeding bird",31,501,"Crop damage","I",2
"26403","CP","Crop damage",497,"Seed-feeding bird",31,501,"Seed dispersal","I",2
"26404","CP","Crop damage",497,"Seed-feeding bird",31,501,"Bird watching","I",2
"26405","CP","Crop damage",497,"Seed-feeding bird",31,502,"Crop damage","I",2
"26406","CP","Crop damage",497,"Seed-feeding bird",31,502,"Seed dispersal","I",2
"26407","CP","Crop damage",497,"Seed-feeding bird",31,502,"Bird watching","I",2
"26408","CP","Crop damage",497,"Seed-feeding bird",31,503,"Crop damage","I",2
"26409","CP","Crop damage",497,"Seed-feeding bird",31,503,"Seed dispersal","I",2
"26410","CP","Crop damage",497,"Seed-feeding bird",31,503,"Bird watching","I",2
"26411","CP","Crop damage",497,"Seed-feeding bird",41,355,"Crop damage","I",2
"26412","CP","Crop damage",497,"Seed-feeding bird",41,356,"Crop damage","I",2
"26413","CP","Crop damage",497,"Seed-feeding bird",41,363,"Pest control","I",2
"26414","CP","Crop damage",497,"Seed-feeding bird",41,366,"Pest control","I",2
"26415","CP","Crop damage",497,"Seed-feeding bird",41,368,"Pest control","I",2
"26416","CP","Crop damage",497,"Seed-feeding bird",41,372,"Pest control","I",2
"26417","CP","Crop damage",497,"Seed-feeding bird",41,374,"Pest control","I",2
"26418","CP","Crop damage",497,"Seed-feeding bird",41,378,"Pest control","I",2
"26419","CP","Crop damage",497,"Seed-feeding bird",41,431,"Pest control","I",2
"26420","CP","Crop damage",497,"Seed-feeding bird",41,465,"Pest control","I",2
"26421","CP","Crop damage",497,"Seed-feeding bird",41,493,"Crop damage","I",2
"26422","CP","Crop damage",497,"Seed-feeding bird",41,493,"Seed dispersal","I",2
"26423","CP","Crop damage",497,"Seed-feeding bird",41,493,"Bird watching","I",2
"26424","CP","Crop damage",497,"Seed-feeding bird",41,494,"Crop damage","I",2
"26425","CP","Crop damage",497,"Seed-feeding bird",41,494,"Seed dispersal","I",2
"26426","CP","Crop damage",497,"Seed-feeding bird",41,494,"Bird watching","I",2
"26427","CP","Crop damage",497,"Seed-feeding bird",41,495,"Crop damage","I",2
"26428","CP","Crop damage",497,"Seed-feeding bird",41,495,"Seed dispersal","I",2
"26429","CP","Crop damage",497,"Seed-feeding bird",41,495,"Bird watching","I",2
"26430","CP","Crop damage",497,"Seed-feeding bird",41,496,"Crop damage","I",2
"26431","CP","Crop damage",497,"Seed-feeding bird",41,496,"Seed dispersal","I",2
"26432","CP","Crop damage",497,"Seed-feeding bird",41,496,"Bird watching","I",2
"26433","CP","Crop damage",497,"Seed-feeding bird",41,498,"Crop damage","I",2
"26434","CP","Crop damage",497,"Seed-feeding bird",41,498,"Seed dispersal","I",2
"26435","CP","Crop damage",497,"Seed-feeding bird",41,498,"Bird watching","I",2
"26436","CP","Crop damage",497,"Seed-feeding bird",41,499,"Crop damage","I",2
"26437","CP","Crop damage",497,"Seed-feeding bird",41,499,"Seed dispersal","I",2
"26438","CP","Crop damage",497,"Seed-feeding bird",41,499,"Bird watching","I",2
"26439","CP","Crop damage",497,"Seed-feeding bird",41,500,"Crop damage","I",2
"26440","CP","Crop damage",497,"Seed-feeding bird",41,500,"Seed dispersal","I",2
"26441","CP","Crop damage",497,"Seed-feeding bird",41,500,"Bird watching","I",2
"26442","CP","Crop damage",497,"Seed-feeding bird",41,501,"Crop damage","I",2
"26443","CP","Crop damage",497,"Seed-feeding bird",41,501,"Seed dispersal","I",2
"26444","CP","Crop damage",497,"Seed-feeding bird",41,501,"Bird watching","I",2
"26445","CP","Crop damage",497,"Seed-feeding bird",41,502,"Crop damage","I",2
"26446","CP","Crop damage",497,"Seed-feeding bird",41,502,"Seed dispersal","I",2
"26447","CP","Crop damage",497,"Seed-feeding bird",41,502,"Bird watching","I",2
"26448","CP","Crop damage",497,"Seed-feeding bird",41,503,"Crop damage","I",2
"26449","CP","Crop damage",497,"Seed-feeding bird",41,503,"Seed dispersal","I",2
"26450","CP","Crop damage",497,"Seed-feeding bird",41,503,"Bird watching","I",2
"26451","CP","Crop damage",497,"Seed-feeding bird",43,132,"Pollination","I",2
"26452","CP","Crop damage",497,"Seed-feeding bird",43,173,"Pollination","I",2
"26453","CP","Crop damage",497,"Seed-feeding bird",43,187,"Pollination","I",2
"26454","CP","Crop damage",497,"Seed-feeding bird",43,494,"Crop damage","I",2
"26455","CP","Crop damage",497,"Seed-feeding bird",43,494,"Seed dispersal","I",2
"26456","CP","Crop damage",497,"Seed-feeding bird",43,494,"Bird watching","I",2
"26457","CP","Crop damage",497,"Seed-feeding bird",43,498,"Crop damage","I",2
"26458","CP","Crop damage",497,"Seed-feeding bird",43,498,"Seed dispersal","I",2
"26459","CP","Crop damage",497,"Seed-feeding bird",43,498,"Bird watching","I",2
"26460","CP","Crop damage",497,"Seed-feeding bird",43,499,"Crop damage","I",2
"26461","CP","Crop damage",497,"Seed-feeding bird",43,499,"Seed dispersal","I",2
"26462","CP","Crop damage",497,"Seed-feeding bird",43,499,"Bird watching","I",2
"26463","CP","Crop damage",497,"Seed-feeding bird",43,500,"Crop damage","I",2
"26464","CP","Crop damage",497,"Seed-feeding bird",43,500,"Seed dispersal","I",2
"26465","CP","Crop damage",497,"Seed-feeding bird",43,500,"Bird watching","I",2
"26466","CP","Crop damage",497,"Seed-feeding bird",43,501,"Crop damage","I",2
"26467","CP","Crop damage",497,"Seed-feeding bird",43,501,"Seed dispersal","I",2
"26468","CP","Crop damage",497,"Seed-feeding bird",43,501,"Bird watching","I",2
"26469","CP","Crop damage",497,"Seed-feeding bird",43,503,"Crop damage","I",2
"26470","CP","Crop damage",497,"Seed-feeding bird",43,503,"Seed dispersal","I",2
"26471","CP","Crop damage",497,"Seed-feeding bird",43,503,"Bird watching","I",2
"26472","CP","Crop damage",497,"Seed-feeding bird",56,122,"Pollination","I",2
"26473","CP","Crop damage",497,"Seed-feeding bird",56,126,"Pollination","I",2
"26474","CP","Crop damage",497,"Seed-feeding bird",56,132,"Pollination","I",2
"26475","CP","Crop damage",497,"Seed-feeding bird",56,158,"Pollination","I",2
"26476","CP","Crop damage",497,"Seed-feeding bird",56,167,"Pollination","I",2
"26477","CP","Crop damage",497,"Seed-feeding bird",56,173,"Pollination","I",2
"26478","CP","Crop damage",497,"Seed-feeding bird",56,180,"Pollination","I",2
"26479","CP","Crop damage",497,"Seed-feeding bird",56,184,"Pollination","I",2
"26480","CP","Crop damage",497,"Seed-feeding bird",56,190,"Pollination","I",2
"26481","CP","Crop damage",497,"Seed-feeding bird",56,197,"Pollination","I",2
"26482","CP","Crop damage",497,"Seed-feeding bird",56,203,"Pollination","I",2
"26483","CP","Crop damage",497,"Seed-feeding bird",56,227,"Pollination","I",2
"26484","CP","Crop damage",497,"Seed-feeding bird",56,239,"Pollination","I",2
"26485","CP","Crop damage",497,"Seed-feeding bird",56,242,"Pollination","I",2
"26486","CP","Crop damage",497,"Seed-feeding bird",56,243,"Pollination","I",2
"26487","CP","Crop damage",497,"Seed-feeding bird",56,244,"Pollination","I",2
"26488","CP","Crop damage",497,"Seed-feeding bird",56,245,"Pollination","I",2
"26489","CP","Crop damage",497,"Seed-feeding bird",56,247,"Pollination","I",2
"26490","CP","Crop damage",497,"Seed-feeding bird",56,254,"Pollination","I",2
"26491","CP","Crop damage",497,"Seed-feeding bird",56,259,"Pollination","I",2
"26492","CP","Crop damage",497,"Seed-feeding bird",56,272,"Pollination","I",2
"26493","CP","Crop damage",497,"Seed-feeding bird",56,274,"Pollination","I",2
"26494","CP","Crop damage",497,"Seed-feeding bird",56,278,"Pollination","I",2
"26495","CP","Crop damage",497,"Seed-feeding bird",56,281,"Pollination","I",2
"26496","CP","Crop damage",497,"Seed-feeding bird",56,282,"Pollination","I",2
"26497","CP","Crop damage",497,"Seed-feeding bird",56,299,"Pollination","I",2
"26498","CP","Crop damage",497,"Seed-feeding bird",56,300,"Pollination","I",2
"26499","CP","Crop damage",497,"Seed-feeding bird",56,301,"Pollination","I",2
"26500","CP","Crop damage",497,"Seed-feeding bird",56,315,"Pollination","I",2
"26501","CP","Crop damage",497,"Seed-feeding bird",56,316,"Pollination","I",2
"26502","CP","Crop damage",497,"Seed-feeding bird",56,341,"Crop damage","I",2
"26503","CP","Crop damage",497,"Seed-feeding bird",56,365,"Pest control","I",2
"26504","CP","Crop damage",497,"Seed-feeding bird",56,494,"Crop damage","I",2
"26505","CP","Crop damage",497,"Seed-feeding bird",56,494,"Seed dispersal","I",2
"26506","CP","Crop damage",497,"Seed-feeding bird",56,494,"Bird watching","I",2
"26507","CP","Crop damage",497,"Seed-feeding bird",56,495,"Crop damage","I",2
"26508","CP","Crop damage",497,"Seed-feeding bird",56,495,"Seed dispersal","I",2
"26509","CP","Crop damage",497,"Seed-feeding bird",56,495,"Bird watching","I",2
"26510","CP","Crop damage",497,"Seed-feeding bird",56,496,"Crop damage","I",2
"26511","CP","Crop damage",497,"Seed-feeding bird",56,496,"Seed dispersal","I",2
"26512","CP","Crop damage",497,"Seed-feeding bird",56,496,"Bird watching","I",2
"26513","CP","Crop damage",497,"Seed-feeding bird",56,502,"Crop damage","I",2
"26514","CP","Crop damage",497,"Seed-feeding bird",56,502,"Seed dispersal","I",2
"26515","CP","Crop damage",497,"Seed-feeding bird",56,502,"Bird watching","I",2
"26516","CP","Crop damage",497,"Seed-feeding bird",56,503,"Crop damage","I",2
"26517","CP","Crop damage",497,"Seed-feeding bird",56,503,"Seed dispersal","I",2
"26518","CP","Crop damage",497,"Seed-feeding bird",56,503,"Bird watching","I",2
"26519","CP","Crop damage",497,"Seed-feeding bird",56,515,"Pollination","I",2
"26520","CP","Crop damage",497,"Seed-feeding bird",56,515,"Butterfly watching","I",2
"26521","CP","Crop damage",497,"Seed-feeding bird",56,521,"Pollination","I",2
"26522","CP","Crop damage",497,"Seed-feeding bird",56,521,"Butterfly watching","I",2
"26523","CP","Crop damage",497,"Seed-feeding bird",57,254,"Pollination","I",2
"26524","CP","Crop damage",497,"Seed-feeding bird",57,493,"Crop damage","I",2
"26525","CP","Crop damage",497,"Seed-feeding bird",57,493,"Seed dispersal","I",2
"26526","CP","Crop damage",497,"Seed-feeding bird",57,493,"Bird watching","I",2
"26527","CP","Crop damage",497,"Seed-feeding bird",57,495,"Crop damage","I",2
"26528","CP","Crop damage",497,"Seed-feeding bird",57,495,"Seed dispersal","I",2
"26529","CP","Crop damage",497,"Seed-feeding bird",57,495,"Bird watching","I",2
"26530","CP","Crop damage",497,"Seed-feeding bird",57,496,"Crop damage","I",2
"26531","CP","Crop damage",497,"Seed-feeding bird",57,496,"Seed dispersal","I",2
"26532","CP","Crop damage",497,"Seed-feeding bird",57,496,"Bird watching","I",2
"26533","CP","Crop damage",497,"Seed-feeding bird",57,498,"Crop damage","I",2
"26534","CP","Crop damage",497,"Seed-feeding bird",57,498,"Seed dispersal","I",2
"26535","CP","Crop damage",497,"Seed-feeding bird",57,498,"Bird watching","I",2
"26536","CP","Crop damage",497,"Seed-feeding bird",57,500,"Crop damage","I",2
"26537","CP","Crop damage",497,"Seed-feeding bird",57,500,"Seed dispersal","I",2
"26538","CP","Crop damage",497,"Seed-feeding bird",57,500,"Bird watching","I",2
"26539","CP","Crop damage",497,"Seed-feeding bird",57,502,"Crop damage","I",2
"26540","CP","Crop damage",497,"Seed-feeding bird",57,502,"Seed dispersal","I",2
"26541","CP","Crop damage",497,"Seed-feeding bird",57,502,"Bird watching","I",2
"26542","CP","Crop damage",497,"Seed-feeding bird",59,433,"Pest control","I",2
"26543","CP","Crop damage",497,"Seed-feeding bird",59,436,"Pest control","I",2
"26544","CP","Crop damage",497,"Seed-feeding bird",59,443,"Pest control","I",2
"26545","CP","Crop damage",497,"Seed-feeding bird",59,445,"Pest control","I",2
"26546","CP","Crop damage",497,"Seed-feeding bird",59,461,"Pest control","I",2
"26547","CP","Crop damage",497,"Seed-feeding bird",59,494,"Crop damage","I",2
"26548","CP","Crop damage",497,"Seed-feeding bird",59,494,"Seed dispersal","I",2
"26549","CP","Crop damage",497,"Seed-feeding bird",59,494,"Bird watching","I",2
"26550","CP","Crop damage",497,"Seed-feeding bird",59,495,"Crop damage","I",2
"26551","CP","Crop damage",497,"Seed-feeding bird",59,495,"Seed dispersal","I",2
"26552","CP","Crop damage",497,"Seed-feeding bird",59,495,"Bird watching","I",2
"26553","CP","Crop damage",497,"Seed-feeding bird",59,496,"Crop damage","I",2
"26554","CP","Crop damage",497,"Seed-feeding bird",59,496,"Seed dispersal","I",2
"26555","CP","Crop damage",497,"Seed-feeding bird",59,496,"Bird watching","I",2
"26556","CP","Crop damage",497,"Seed-feeding bird",59,498,"Crop damage","I",2
"26557","CP","Crop damage",497,"Seed-feeding bird",59,498,"Seed dispersal","I",2
"26558","CP","Crop damage",497,"Seed-feeding bird",59,498,"Bird watching","I",2
"26559","CP","Crop damage",497,"Seed-feeding bird",59,499,"Crop damage","I",2
"26560","CP","Crop damage",497,"Seed-feeding bird",59,499,"Seed dispersal","I",2
"26561","CP","Crop damage",497,"Seed-feeding bird",59,499,"Bird watching","I",2
"26562","CP","Crop damage",497,"Seed-feeding bird",59,500,"Crop damage","I",2
"26563","CP","Crop damage",497,"Seed-feeding bird",59,500,"Seed dispersal","I",2
"26564","CP","Crop damage",497,"Seed-feeding bird",59,500,"Bird watching","I",2
"26565","CP","Crop damage",497,"Seed-feeding bird",59,501,"Crop damage","I",2
"26566","CP","Crop damage",497,"Seed-feeding bird",59,501,"Seed dispersal","I",2
"26567","CP","Crop damage",497,"Seed-feeding bird",59,501,"Bird watching","I",2
"26568","CP","Crop damage",497,"Seed-feeding bird",59,502,"Crop damage","I",2
"26569","CP","Crop damage",497,"Seed-feeding bird",59,502,"Seed dispersal","I",2
"26570","CP","Crop damage",497,"Seed-feeding bird",59,502,"Bird watching","I",2
"26571","CP","Crop damage",497,"Seed-feeding bird",59,503,"Crop damage","I",2
"26572","CP","Crop damage",497,"Seed-feeding bird",59,503,"Seed dispersal","I",2
"26573","CP","Crop damage",497,"Seed-feeding bird",59,503,"Bird watching","I",2
"26574","CP","Crop damage",497,"Seed-feeding bird",71,173,"Pollination","I",2
"26575","CP","Crop damage",497,"Seed-feeding bird",71,272,"Pollination","I",2
"26576","CP","Crop damage",497,"Seed-feeding bird",71,320,"Pollination","I",2
"26577","CP","Crop damage",497,"Seed-feeding bird",71,495,"Crop damage","I",2
"26578","CP","Crop damage",497,"Seed-feeding bird",71,495,"Seed dispersal","I",2
"26579","CP","Crop damage",497,"Seed-feeding bird",71,495,"Bird watching","I",2
"26580","CP","Crop damage",497,"Seed-feeding bird",71,498,"Crop damage","I",2
"26581","CP","Crop damage",497,"Seed-feeding bird",71,498,"Seed dispersal","I",2
"26582","CP","Crop damage",497,"Seed-feeding bird",71,498,"Bird watching","I",2
"26583","CP","Crop damage",497,"Seed-feeding bird",71,502,"Crop damage","I",2
"26584","CP","Crop damage",497,"Seed-feeding bird",71,502,"Seed dispersal","I",2
"26585","CP","Crop damage",497,"Seed-feeding bird",71,502,"Bird watching","I",2
"26586","CP","Crop damage",497,"Seed-feeding bird",72,196,"Pollination","I",2
"26587","CP","Crop damage",497,"Seed-feeding bird",72,254,"Pollination","I",2
"26588","CP","Crop damage",497,"Seed-feeding bird",72,315,"Pollination","I",2
"26589","CP","Crop damage",497,"Seed-feeding bird",72,346,"Crop damage","I",2
"26590","CP","Crop damage",497,"Seed-feeding bird",72,415,"Pest control","I",2
"26591","CP","Crop damage",497,"Seed-feeding bird",72,420,"Pest control","I",2
"26592","CP","Crop damage",497,"Seed-feeding bird",72,423,"Pest control","I",2
"26593","CP","Crop damage",497,"Seed-feeding bird",72,443,"Pest control","I",2
"26594","CP","Crop damage",497,"Seed-feeding bird",72,453,"Pest control","I",2
"26595","CP","Crop damage",497,"Seed-feeding bird",72,456,"Pest control","I",2
"26596","CP","Crop damage",497,"Seed-feeding bird",72,465,"Pest control","I",2
"26597","CP","Crop damage",497,"Seed-feeding bird",72,468,"Pest control","I",2
"26598","CP","Crop damage",497,"Seed-feeding bird",72,469,"Pest control","I",2
"26599","CP","Crop damage",497,"Seed-feeding bird",72,494,"Crop damage","I",2
"26600","CP","Crop damage",497,"Seed-feeding bird",72,494,"Seed dispersal","I",2
"26601","CP","Crop damage",497,"Seed-feeding bird",72,494,"Bird watching","I",2
"26602","CP","Crop damage",497,"Seed-feeding bird",72,495,"Crop damage","I",2
"26603","CP","Crop damage",497,"Seed-feeding bird",72,495,"Seed dispersal","I",2
"26604","CP","Crop damage",497,"Seed-feeding bird",72,495,"Bird watching","I",2
"26605","CP","Crop damage",497,"Seed-feeding bird",72,496,"Crop damage","I",2
"26606","CP","Crop damage",497,"Seed-feeding bird",72,496,"Seed dispersal","I",2
"26607","CP","Crop damage",497,"Seed-feeding bird",72,496,"Bird watching","I",2
"26608","CP","Crop damage",497,"Seed-feeding bird",72,501,"Crop damage","I",2
"26609","CP","Crop damage",497,"Seed-feeding bird",72,501,"Seed dispersal","I",2
"26610","CP","Crop damage",497,"Seed-feeding bird",72,501,"Bird watching","I",2
"26611","CP","Crop damage",497,"Seed-feeding bird",72,502,"Crop damage","I",2
"26612","CP","Crop damage",497,"Seed-feeding bird",72,502,"Seed dispersal","I",2
"26613","CP","Crop damage",497,"Seed-feeding bird",72,502,"Bird watching","I",2
"26614","CP","Crop damage",497,"Seed-feeding bird",72,503,"Crop damage","I",2
"26615","CP","Crop damage",497,"Seed-feeding bird",72,503,"Seed dispersal","I",2
"26616","CP","Crop damage",497,"Seed-feeding bird",72,503,"Bird watching","I",2
"26617","CP","Crop damage",497,"Seed-feeding bird",73,117,"Pollination","I",2
"26618","CP","Crop damage",497,"Seed-feeding bird",73,306,"Pollination","I",2
"26619","CP","Crop damage",497,"Seed-feeding bird",73,346,"Crop damage","I",2
"26620","CP","Crop damage",497,"Seed-feeding bird",73,494,"Crop damage","I",2
"26621","CP","Crop damage",497,"Seed-feeding bird",73,494,"Seed dispersal","I",2
"26622","CP","Crop damage",497,"Seed-feeding bird",73,494,"Bird watching","I",2
"26623","CP","Crop damage",497,"Seed-feeding bird",73,495,"Crop damage","I",2
"26624","CP","Crop damage",497,"Seed-feeding bird",73,495,"Seed dispersal","I",2
"26625","CP","Crop damage",497,"Seed-feeding bird",73,495,"Bird watching","I",2
"26626","CP","Crop damage",497,"Seed-feeding bird",73,496,"Crop damage","I",2
"26627","CP","Crop damage",497,"Seed-feeding bird",73,496,"Seed dispersal","I",2
"26628","CP","Crop damage",497,"Seed-feeding bird",73,496,"Bird watching","I",2
"26629","CP","Crop damage",497,"Seed-feeding bird",73,499,"Crop damage","I",2
"26630","CP","Crop damage",497,"Seed-feeding bird",73,499,"Seed dispersal","I",2
"26631","CP","Crop damage",497,"Seed-feeding bird",73,499,"Bird watching","I",2
"26632","CP","Crop damage",497,"Seed-feeding bird",73,500,"Crop damage","I",2
"26633","CP","Crop damage",497,"Seed-feeding bird",73,500,"Seed dispersal","I",2
"26634","CP","Crop damage",497,"Seed-feeding bird",73,500,"Bird watching","I",2
"26635","CP","Crop damage",497,"Seed-feeding bird",73,502,"Crop damage","I",2
"26636","CP","Crop damage",497,"Seed-feeding bird",73,502,"Seed dispersal","I",2
"26637","CP","Crop damage",497,"Seed-feeding bird",73,502,"Bird watching","I",2
"26638","CP","Crop damage",497,"Seed-feeding bird",73,503,"Crop damage","I",2
"26639","CP","Crop damage",497,"Seed-feeding bird",73,503,"Seed dispersal","I",2
"26640","CP","Crop damage",497,"Seed-feeding bird",73,503,"Bird watching","I",2
"26641","CP","Crop damage",497,"Seed-feeding bird",85,494,"Crop damage","I",2
"26642","CP","Crop damage",497,"Seed-feeding bird",85,494,"Seed dispersal","I",2
"26643","CP","Crop damage",497,"Seed-feeding bird",85,494,"Bird watching","I",2
"26644","CP","Crop damage",497,"Seed-feeding bird",85,495,"Crop damage","I",2
"26645","CP","Crop damage",497,"Seed-feeding bird",85,495,"Seed dispersal","I",2
"26646","CP","Crop damage",497,"Seed-feeding bird",85,495,"Bird watching","I",2
"26647","CP","Crop damage",497,"Seed-feeding bird",85,496,"Crop damage","I",2
"26648","CP","Crop damage",497,"Seed-feeding bird",85,496,"Seed dispersal","I",2
"26649","CP","Crop damage",497,"Seed-feeding bird",85,496,"Bird watching","I",2
"26650","CP","Crop damage",497,"Seed-feeding bird",85,498,"Crop damage","I",2
"26651","CP","Crop damage",497,"Seed-feeding bird",85,498,"Seed dispersal","I",2
"26652","CP","Crop damage",497,"Seed-feeding bird",85,498,"Bird watching","I",2
"26653","CP","Crop damage",497,"Seed-feeding bird",85,499,"Crop damage","I",2
"26654","CP","Crop damage",497,"Seed-feeding bird",85,499,"Seed dispersal","I",2
"26655","CP","Crop damage",497,"Seed-feeding bird",85,499,"Bird watching","I",2
"26656","CP","Crop damage",497,"Seed-feeding bird",85,501,"Crop damage","I",2
"26657","CP","Crop damage",497,"Seed-feeding bird",85,501,"Seed dispersal","I",2
"26658","CP","Crop damage",497,"Seed-feeding bird",85,501,"Bird watching","I",2
"26659","CP","Crop damage",497,"Seed-feeding bird",85,502,"Crop damage","I",2
"26660","CP","Crop damage",497,"Seed-feeding bird",85,502,"Seed dispersal","I",2
"26661","CP","Crop damage",497,"Seed-feeding bird",85,502,"Bird watching","I",2
"26662","CP","Crop damage",497,"Seed-feeding bird",85,503,"Crop damage","I",2
"26663","CP","Crop damage",497,"Seed-feeding bird",85,503,"Seed dispersal","I",2
"26664","CP","Crop damage",497,"Seed-feeding bird",85,503,"Bird watching","I",2
"26665","CP","Crop damage",497,"Seed-feeding bird",85,514,"Pollination","I",2
"26666","CP","Crop damage",497,"Seed-feeding bird",85,514,"Butterfly watching","I",2
"26667","CP","Crop damage",497,"Seed-feeding bird",93,356,"Crop damage","I",2
"26668","CP","Crop damage",497,"Seed-feeding bird",93,363,"Pest control","I",2
"26669","CP","Crop damage",497,"Seed-feeding bird",93,366,"Pest control","I",2
"26670","CP","Crop damage",497,"Seed-feeding bird",93,367,"Pest control","I",2
"26671","CP","Crop damage",497,"Seed-feeding bird",93,368,"Pest control","I",2
"26672","CP","Crop damage",497,"Seed-feeding bird",93,372,"Pest control","I",2
"26673","CP","Crop damage",497,"Seed-feeding bird",93,374,"Pest control","I",2
"26674","CP","Crop damage",497,"Seed-feeding bird",93,375,"Pest control","I",2
"26675","CP","Crop damage",497,"Seed-feeding bird",93,376,"Pest control","I",2
"26676","CP","Crop damage",497,"Seed-feeding bird",93,379,"Pest control","I",2
"26677","CP","Crop damage",497,"Seed-feeding bird",93,410,"Pest control","I",2
"26678","CP","Crop damage",497,"Seed-feeding bird",93,493,"Crop damage","I",2
"26679","CP","Crop damage",497,"Seed-feeding bird",93,493,"Seed dispersal","I",2
"26680","CP","Crop damage",497,"Seed-feeding bird",93,493,"Bird watching","I",2
"26681","CP","Crop damage",497,"Seed-feeding bird",93,494,"Crop damage","I",2
"26682","CP","Crop damage",497,"Seed-feeding bird",93,494,"Seed dispersal","I",2
"26683","CP","Crop damage",497,"Seed-feeding bird",93,494,"Bird watching","I",2
"26684","CP","Crop damage",497,"Seed-feeding bird",93,495,"Crop damage","I",2
"26685","CP","Crop damage",497,"Seed-feeding bird",93,495,"Seed dispersal","I",2
"26686","CP","Crop damage",497,"Seed-feeding bird",93,495,"Bird watching","I",2
"26687","CP","Crop damage",497,"Seed-feeding bird",93,496,"Crop damage","I",2
"26688","CP","Crop damage",497,"Seed-feeding bird",93,496,"Seed dispersal","I",2
"26689","CP","Crop damage",497,"Seed-feeding bird",93,496,"Bird watching","I",2
"26690","CP","Crop damage",497,"Seed-feeding bird",93,498,"Crop damage","I",2
"26691","CP","Crop damage",497,"Seed-feeding bird",93,498,"Seed dispersal","I",2
"26692","CP","Crop damage",497,"Seed-feeding bird",93,498,"Bird watching","I",2
"26693","CP","Crop damage",497,"Seed-feeding bird",93,499,"Crop damage","I",2
"26694","CP","Crop damage",497,"Seed-feeding bird",93,499,"Seed dispersal","I",2
"26695","CP","Crop damage",497,"Seed-feeding bird",93,499,"Bird watching","I",2
"26696","CP","Crop damage",497,"Seed-feeding bird",93,500,"Crop damage","I",2
"26697","CP","Crop damage",497,"Seed-feeding bird",93,500,"Seed dispersal","I",2
