"management","services_from","node_from","node_to","taxon_from","services_to","hop","type"
"SI","None",24,468,"Plant","Pest control",1,"I"
"SI","None",26,468,"Plant","Pest control",1,"I"
"SI","None",72,468,"Plant","Pest control",1,"I"
"SI","Crop production",92,468,"Crop","Pest control",1,"I"
"SI","None",72,469,"Plant","Pest control",1,"I"
"SI","None",13,480,"Plant","Crop damage",1,"I"
"SI","None",18,493,"Plant","Crop damage",1,"I"
"SI","None",18,493,"Plant","Seed dispersal",1,"I"
"SI","None",18,493,"Plant","Bird watching",1,"I"
"SI","None",24,493,"Plant","Crop damage",1,"I"
"SI","None",24,493,"Plant","Seed dispersal",1,"I"
"SI","None",24,493,"Plant","Bird watching",1,"I"
"SI","None",31,493,"Plant","Crop damage",1,"I"
"SI","None",31,493,"Plant","Seed dispersal",1,"I"
"SI","None",31,493,"Plant","Bird watching",1,"I"
"SI","None",41,493,"Plant","Crop damage",1,"I"
"SI","None",41,493,"Plant","Seed dispersal",1,"I"
"SI","None",41,493,"Plant","Bird watching",1,"I"
"SI","None",57,493,"Plant","Crop damage",1,"I"
"SI","None",57,493,"Plant","Seed dispersal",1,"I"
"SI","None",57,493,"Plant","Bird watching",1,"I"
"SI","None",80,493,"Plant","Crop damage",1,"I"
"SI","None",80,493,"Plant","Seed dispersal",1,"I"
"SI","None",80,493,"Plant","Bird watching",1,"I"
"SI","Crop production",93,493,"Crop","Crop damage",1,"I"
"SI","Crop production",93,493,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,493,"Crop","Bird watching",1,"I"
"SI","None",13,494,"Plant","Crop damage",1,"I"
"SI","None",13,494,"Plant","Seed dispersal",1,"I"
"SI","None",13,494,"Plant","Bird watching",1,"I"
"SI","None",17,494,"Plant","Crop damage",1,"I"
"SI","None",17,494,"Plant","Seed dispersal",1,"I"
"SI","None",17,494,"Plant","Bird watching",1,"I"
"SI","None",22,494,"Plant","Crop damage",1,"I"
"SI","None",22,494,"Plant","Seed dispersal",1,"I"
"SI","None",22,494,"Plant","Bird watching",1,"I"
"SI","None",26,494,"Plant","Crop damage",1,"I"
"SI","None",26,494,"Plant","Seed dispersal",1,"I"
"SI","None",26,494,"Plant","Bird watching",1,"I"
"SI","None",31,494,"Plant","Crop damage",1,"I"
"SI","None",31,494,"Plant","Seed dispersal",1,"I"
"SI","None",31,494,"Plant","Bird watching",1,"I"
"SI","None",41,494,"Plant","Crop damage",1,"I"
"SI","None",41,494,"Plant","Seed dispersal",1,"I"
"SI","None",41,494,"Plant","Bird watching",1,"I"
"SI","None",43,494,"Plant","Crop damage",1,"I"
"SI","None",43,494,"Plant","Seed dispersal",1,"I"
"SI","None",43,494,"Plant","Bird watching",1,"I"
"SI","None",56,494,"Plant","Crop damage",1,"I"
"SI","None",56,494,"Plant","Seed dispersal",1,"I"
"SI","None",56,494,"Plant","Bird watching",1,"I"
"SI","None",59,494,"Plant","Crop damage",1,"I"
"SI","None",59,494,"Plant","Seed dispersal",1,"I"
"SI","None",59,494,"Plant","Bird watching",1,"I"
"SI","None",72,494,"Plant","Crop damage",1,"I"
"SI","None",72,494,"Plant","Seed dispersal",1,"I"
"SI","None",72,494,"Plant","Bird watching",1,"I"
"SI","None",73,494,"Plant","Crop damage",1,"I"
"SI","None",73,494,"Plant","Seed dispersal",1,"I"
"SI","None",73,494,"Plant","Bird watching",1,"I"
"SI","None",85,494,"Plant","Crop damage",1,"I"
"SI","None",85,494,"Plant","Seed dispersal",1,"I"
"SI","None",85,494,"Plant","Bird watching",1,"I"
"SI","Crop production",93,494,"Crop","Crop damage",1,"I"
"SI","Crop production",93,494,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,494,"Crop","Bird watching",1,"I"
"SI","None",10,495,"Plant","Crop damage",1,"I"
"SI","None",10,495,"Plant","Seed dispersal",1,"I"
"SI","None",10,495,"Plant","Bird watching",1,"I"
"SI","None",13,495,"Plant","Crop damage",1,"I"
"SI","None",13,495,"Plant","Seed dispersal",1,"I"
"SI","None",13,495,"Plant","Bird watching",1,"I"
"SI","None",15,495,"Plant","Crop damage",1,"I"
"SI","None",15,495,"Plant","Seed dispersal",1,"I"
"SI","None",15,495,"Plant","Bird watching",1,"I"
"SI","None",17,495,"Plant","Crop damage",1,"I"
"SI","None",17,495,"Plant","Seed dispersal",1,"I"
"SI","None",17,495,"Plant","Bird watching",1,"I"
"SI","None",18,495,"Plant","Crop damage",1,"I"
"SI","None",18,495,"Plant","Seed dispersal",1,"I"
"SI","None",18,495,"Plant","Bird watching",1,"I"
"SI","None",24,495,"Plant","Crop damage",1,"I"
"SI","None",24,495,"Plant","Seed dispersal",1,"I"
"SI","None",24,495,"Plant","Bird watching",1,"I"
"SI","None",26,495,"Plant","Crop damage",1,"I"
"SI","None",26,495,"Plant","Seed dispersal",1,"I"
"SI","None",26,495,"Plant","Bird watching",1,"I"
"SI","None",31,495,"Plant","Crop damage",1,"I"
"SI","None",31,495,"Plant","Seed dispersal",1,"I"
"SI","None",31,495,"Plant","Bird watching",1,"I"
"SI","None",36,495,"Plant","Crop damage",1,"I"
"SI","None",36,495,"Plant","Seed dispersal",1,"I"
"SI","None",36,495,"Plant","Bird watching",1,"I"
"SI","None",41,495,"Plant","Crop damage",1,"I"
"SI","None",41,495,"Plant","Seed dispersal",1,"I"
"SI","None",41,495,"Plant","Bird watching",1,"I"
"SI","None",56,495,"Plant","Crop damage",1,"I"
"SI","None",56,495,"Plant","Seed dispersal",1,"I"
"SI","None",56,495,"Plant","Bird watching",1,"I"
"SI","None",57,495,"Plant","Crop damage",1,"I"
"SI","None",57,495,"Plant","Seed dispersal",1,"I"
"SI","None",57,495,"Plant","Bird watching",1,"I"
"SI","None",59,495,"Plant","Crop damage",1,"I"
"SI","None",59,495,"Plant","Seed dispersal",1,"I"
"SI","None",59,495,"Plant","Bird watching",1,"I"
"SI","None",71,495,"Plant","Crop damage",1,"I"
"SI","None",71,495,"Plant","Seed dispersal",1,"I"
"SI","None",71,495,"Plant","Bird watching",1,"I"
"SI","None",72,495,"Plant","Crop damage",1,"I"
"SI","None",72,495,"Plant","Seed dispersal",1,"I"
"SI","None",72,495,"Plant","Bird watching",1,"I"
"SI","None",73,495,"Plant","Crop damage",1,"I"
"SI","None",73,495,"Plant","Seed dispersal",1,"I"
"SI","None",73,495,"Plant","Bird watching",1,"I"
"SI","None",80,495,"Plant","Crop damage",1,"I"
"SI","None",80,495,"Plant","Seed dispersal",1,"I"
"SI","None",80,495,"Plant","Bird watching",1,"I"
"SI","None",85,495,"Plant","Crop damage",1,"I"
"SI","None",85,495,"Plant","Seed dispersal",1,"I"
"SI","None",85,495,"Plant","Bird watching",1,"I"
"SI","Crop production",93,495,"Crop","Crop damage",1,"I"
"SI","Crop production",93,495,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,495,"Crop","Bird watching",1,"I"
"SI","None",13,496,"Plant","Crop damage",1,"I"
"SI","None",13,496,"Plant","Seed dispersal",1,"I"
"SI","None",13,496,"Plant","Bird watching",1,"I"
"SI","None",17,496,"Plant","Crop damage",1,"I"
"SI","None",17,496,"Plant","Seed dispersal",1,"I"
"SI","None",17,496,"Plant","Bird watching",1,"I"
"SI","None",18,496,"Plant","Crop damage",1,"I"
"SI","None",18,496,"Plant","Seed dispersal",1,"I"
"SI","None",18,496,"Plant","Bird watching",1,"I"
"SI","None",24,496,"Plant","Crop damage",1,"I"
"SI","None",24,496,"Plant","Seed dispersal",1,"I"
"SI","None",24,496,"Plant","Bird watching",1,"I"
"SI","None",26,496,"Plant","Crop damage",1,"I"
"SI","None",26,496,"Plant","Seed dispersal",1,"I"
"SI","None",26,496,"Plant","Bird watching",1,"I"
"SI","None",31,496,"Plant","Crop damage",1,"I"
"SI","None",31,496,"Plant","Seed dispersal",1,"I"
"SI","None",31,496,"Plant","Bird watching",1,"I"
"SI","None",36,496,"Plant","Crop damage",1,"I"
"SI","None",36,496,"Plant","Seed dispersal",1,"I"
"SI","None",36,496,"Plant","Bird watching",1,"I"
"SI","None",41,496,"Plant","Crop damage",1,"I"
"SI","None",41,496,"Plant","Seed dispersal",1,"I"
"SI","None",41,496,"Plant","Bird watching",1,"I"
"SI","None",56,496,"Plant","Crop damage",1,"I"
"SI","None",56,496,"Plant","Seed dispersal",1,"I"
"SI","None",56,496,"Plant","Bird watching",1,"I"
"SI","None",57,496,"Plant","Crop damage",1,"I"
"SI","None",57,496,"Plant","Seed dispersal",1,"I"
"SI","None",57,496,"Plant","Bird watching",1,"I"
"SI","None",59,496,"Plant","Crop damage",1,"I"
"SI","None",59,496,"Plant","Seed dispersal",1,"I"
"SI","None",59,496,"Plant","Bird watching",1,"I"
"SI","None",72,496,"Plant","Crop damage",1,"I"
"SI","None",72,496,"Plant","Seed dispersal",1,"I"
"SI","None",72,496,"Plant","Bird watching",1,"I"
"SI","None",73,496,"Plant","Crop damage",1,"I"
"SI","None",73,496,"Plant","Seed dispersal",1,"I"
"SI","None",73,496,"Plant","Bird watching",1,"I"
"SI","None",85,496,"Plant","Crop damage",1,"I"
"SI","None",85,496,"Plant","Seed dispersal",1,"I"
"SI","None",85,496,"Plant","Bird watching",1,"I"
"SI","Crop production",93,496,"Crop","Crop damage",1,"I"
"SI","Crop production",93,496,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,496,"Crop","Bird watching",1,"I"
"SI","None",10,497,"Plant","Crop damage",1,"I"
"SI","None",10,497,"Plant","Seed dispersal",1,"I"
"SI","None",10,497,"Plant","Bird watching",1,"I"
"SI","None",13,497,"Plant","Crop damage",1,"I"
"SI","None",13,497,"Plant","Seed dispersal",1,"I"
"SI","None",13,497,"Plant","Bird watching",1,"I"
"SI","None",17,497,"Plant","Crop damage",1,"I"
"SI","None",17,497,"Plant","Seed dispersal",1,"I"
"SI","None",17,497,"Plant","Bird watching",1,"I"
"SI","None",24,497,"Plant","Crop damage",1,"I"
"SI","None",24,497,"Plant","Seed dispersal",1,"I"
"SI","None",24,497,"Plant","Bird watching",1,"I"
"SI","None",26,497,"Plant","Crop damage",1,"I"
"SI","None",26,497,"Plant","Seed dispersal",1,"I"
"SI","None",26,497,"Plant","Bird watching",1,"I"
"SI","None",31,497,"Plant","Crop damage",1,"I"
"SI","None",31,497,"Plant","Seed dispersal",1,"I"
"SI","None",31,497,"Plant","Bird watching",1,"I"
"SI","None",41,497,"Plant","Crop damage",1,"I"
"SI","None",41,497,"Plant","Seed dispersal",1,"I"
"SI","None",41,497,"Plant","Bird watching",1,"I"
"SI","None",43,497,"Plant","Crop damage",1,"I"
"SI","None",43,497,"Plant","Seed dispersal",1,"I"
"SI","None",43,497,"Plant","Bird watching",1,"I"
"SI","None",56,497,"Plant","Crop damage",1,"I"
"SI","None",56,497,"Plant","Seed dispersal",1,"I"
"SI","None",56,497,"Plant","Bird watching",1,"I"
"SI","None",57,497,"Plant","Crop damage",1,"I"
"SI","None",57,497,"Plant","Seed dispersal",1,"I"
"SI","None",57,497,"Plant","Bird watching",1,"I"
"SI","None",59,497,"Plant","Crop damage",1,"I"
"SI","None",59,497,"Plant","Seed dispersal",1,"I"
"SI","None",59,497,"Plant","Bird watching",1,"I"
"SI","None",71,497,"Plant","Crop damage",1,"I"
"SI","None",71,497,"Plant","Seed dispersal",1,"I"
"SI","None",71,497,"Plant","Bird watching",1,"I"
"SI","None",72,497,"Plant","Crop damage",1,"I"
"SI","None",72,497,"Plant","Seed dispersal",1,"I"
"SI","None",72,497,"Plant","Bird watching",1,"I"
"SI","None",73,497,"Plant","Crop damage",1,"I"
"SI","None",73,497,"Plant","Seed dispersal",1,"I"
"SI","None",73,497,"Plant","Bird watching",1,"I"
"SI","None",85,497,"Plant","Crop damage",1,"I"
"SI","None",85,497,"Plant","Seed dispersal",1,"I"
"SI","None",85,497,"Plant","Bird watching",1,"I"
"SI","Crop production",93,497,"Crop","Crop damage",1,"I"
"SI","Crop production",93,497,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,497,"Crop","Bird watching",1,"I"
"SI","None",10,498,"Plant","Crop damage",1,"I"
"SI","None",10,498,"Plant","Seed dispersal",1,"I"
"SI","None",10,498,"Plant","Bird watching",1,"I"
"SI","None",13,498,"Plant","Crop damage",1,"I"
"SI","None",13,498,"Plant","Seed dispersal",1,"I"
"SI","None",13,498,"Plant","Bird watching",1,"I"
"SI","None",15,498,"Plant","Crop damage",1,"I"
"SI","None",15,498,"Plant","Seed dispersal",1,"I"
"SI","None",15,498,"Plant","Bird watching",1,"I"
"SI","None",17,498,"Plant","Crop damage",1,"I"
"SI","None",17,498,"Plant","Seed dispersal",1,"I"
"SI","None",17,498,"Plant","Bird watching",1,"I"
"SI","None",24,498,"Plant","Crop damage",1,"I"
"SI","None",24,498,"Plant","Seed dispersal",1,"I"
"SI","None",24,498,"Plant","Bird watching",1,"I"
"SI","None",31,498,"Plant","Crop damage",1,"I"
"SI","None",31,498,"Plant","Seed dispersal",1,"I"
"SI","None",31,498,"Plant","Bird watching",1,"I"
"SI","None",41,498,"Plant","Crop damage",1,"I"
"SI","None",41,498,"Plant","Seed dispersal",1,"I"
"SI","None",41,498,"Plant","Bird watching",1,"I"
"SI","None",43,498,"Plant","Crop damage",1,"I"
"SI","None",43,498,"Plant","Seed dispersal",1,"I"
"SI","None",43,498,"Plant","Bird watching",1,"I"
"SI","None",57,498,"Plant","Crop damage",1,"I"
"SI","None",57,498,"Plant","Seed dispersal",1,"I"
"SI","None",57,498,"Plant","Bird watching",1,"I"
"SI","None",59,498,"Plant","Crop damage",1,"I"
"SI","None",59,498,"Plant","Seed dispersal",1,"I"
"SI","None",59,498,"Plant","Bird watching",1,"I"
"SI","None",71,498,"Plant","Crop damage",1,"I"
"SI","None",71,498,"Plant","Seed dispersal",1,"I"
"SI","None",71,498,"Plant","Bird watching",1,"I"
"SI","None",80,498,"Plant","Crop damage",1,"I"
"SI","None",80,498,"Plant","Seed dispersal",1,"I"
"SI","None",80,498,"Plant","Bird watching",1,"I"
"SI","None",85,498,"Plant","Crop damage",1,"I"
"SI","None",85,498,"Plant","Seed dispersal",1,"I"
"SI","None",85,498,"Plant","Bird watching",1,"I"
"SI","Crop production",93,498,"Crop","Crop damage",1,"I"
"SI","Crop production",93,498,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,498,"Crop","Bird watching",1,"I"
"SI","None",10,499,"Plant","Crop damage",1,"I"
"SI","None",10,499,"Plant","Seed dispersal",1,"I"
"SI","None",10,499,"Plant","Bird watching",1,"I"
"SI","None",24,499,"Plant","Crop damage",1,"I"
"SI","None",24,499,"Plant","Seed dispersal",1,"I"
"SI","None",24,499,"Plant","Bird watching",1,"I"
"SI","None",31,499,"Plant","Crop damage",1,"I"
"SI","None",31,499,"Plant","Seed dispersal",1,"I"
"SI","None",31,499,"Plant","Bird watching",1,"I"
"SI","None",41,499,"Plant","Crop damage",1,"I"
"SI","None",41,499,"Plant","Seed dispersal",1,"I"
"SI","None",41,499,"Plant","Bird watching",1,"I"
"SI","None",43,499,"Plant","Crop damage",1,"I"
"SI","None",43,499,"Plant","Seed dispersal",1,"I"
"SI","None",43,499,"Plant","Bird watching",1,"I"
"SI","None",59,499,"Plant","Crop damage",1,"I"
"SI","None",59,499,"Plant","Seed dispersal",1,"I"
"SI","None",59,499,"Plant","Bird watching",1,"I"
"SI","None",73,499,"Plant","Crop damage",1,"I"
"SI","None",73,499,"Plant","Seed dispersal",1,"I"
"SI","None",73,499,"Plant","Bird watching",1,"I"
"SI","None",85,499,"Plant","Crop damage",1,"I"
"SI","None",85,499,"Plant","Seed dispersal",1,"I"
"SI","None",85,499,"Plant","Bird watching",1,"I"
"SI","Crop production",93,499,"Crop","Crop damage",1,"I"
"SI","Crop production",93,499,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,499,"Crop","Bird watching",1,"I"
"SI","None",10,500,"Plant","Crop damage",1,"I"
"SI","None",10,500,"Plant","Seed dispersal",1,"I"
"SI","None",10,500,"Plant","Bird watching",1,"I"
"SI","None",13,500,"Plant","Crop damage",1,"I"
"SI","None",13,500,"Plant","Seed dispersal",1,"I"
"SI","None",13,500,"Plant","Bird watching",1,"I"
"SI","None",18,500,"Plant","Crop damage",1,"I"
"SI","None",18,500,"Plant","Seed dispersal",1,"I"
"SI","None",18,500,"Plant","Bird watching",1,"I"
"SI","None",22,500,"Plant","Crop damage",1,"I"
"SI","None",22,500,"Plant","Seed dispersal",1,"I"
"SI","None",22,500,"Plant","Bird watching",1,"I"
"SI","None",24,500,"Plant","Crop damage",1,"I"
"SI","None",24,500,"Plant","Seed dispersal",1,"I"
"SI","None",24,500,"Plant","Bird watching",1,"I"
"SI","None",26,500,"Plant","Crop damage",1,"I"
"SI","None",26,500,"Plant","Seed dispersal",1,"I"
"SI","None",26,500,"Plant","Bird watching",1,"I"
"SI","None",31,500,"Plant","Crop damage",1,"I"
"SI","None",31,500,"Plant","Seed dispersal",1,"I"
"SI","None",31,500,"Plant","Bird watching",1,"I"
"SI","None",41,500,"Plant","Crop damage",1,"I"
"SI","None",41,500,"Plant","Seed dispersal",1,"I"
"SI","None",41,500,"Plant","Bird watching",1,"I"
"SI","None",43,500,"Plant","Crop damage",1,"I"
"SI","None",43,500,"Plant","Seed dispersal",1,"I"
"SI","None",43,500,"Plant","Bird watching",1,"I"
"SI","None",57,500,"Plant","Crop damage",1,"I"
"SI","None",57,500,"Plant","Seed dispersal",1,"I"
"SI","None",57,500,"Plant","Bird watching",1,"I"
"SI","None",59,500,"Plant","Crop damage",1,"I"
"SI","None",59,500,"Plant","Seed dispersal",1,"I"
"SI","None",59,500,"Plant","Bird watching",1,"I"
"SI","None",73,500,"Plant","Crop damage",1,"I"
"SI","None",73,500,"Plant","Seed dispersal",1,"I"
"SI","None",73,500,"Plant","Bird watching",1,"I"
"SI","Crop production",93,500,"Crop","Crop damage",1,"I"
"SI","Crop production",93,500,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,500,"Crop","Bird watching",1,"I"
"SI","None",13,501,"Plant","Crop damage",1,"I"
"SI","None",13,501,"Plant","Seed dispersal",1,"I"
"SI","None",13,501,"Plant","Bird watching",1,"I"
"SI","None",17,501,"Plant","Crop damage",1,"I"
"SI","None",17,501,"Plant","Seed dispersal",1,"I"
"SI","None",17,501,"Plant","Bird watching",1,"I"
"SI","None",22,501,"Plant","Crop damage",1,"I"
"SI","None",22,501,"Plant","Seed dispersal",1,"I"
"SI","None",22,501,"Plant","Bird watching",1,"I"
"SI","None",31,501,"Plant","Crop damage",1,"I"
"SI","None",31,501,"Plant","Seed dispersal",1,"I"
"SI","None",31,501,"Plant","Bird watching",1,"I"
"SI","None",36,501,"Plant","Crop damage",1,"I"
"SI","None",36,501,"Plant","Seed dispersal",1,"I"
"SI","None",36,501,"Plant","Bird watching",1,"I"
"SI","None",41,501,"Plant","Crop damage",1,"I"
"SI","None",41,501,"Plant","Seed dispersal",1,"I"
"SI","None",41,501,"Plant","Bird watching",1,"I"
"SI","None",43,501,"Plant","Crop damage",1,"I"
"SI","None",43,501,"Plant","Seed dispersal",1,"I"
"SI","None",43,501,"Plant","Bird watching",1,"I"
"SI","None",59,501,"Plant","Crop damage",1,"I"
"SI","None",59,501,"Plant","Seed dispersal",1,"I"
"SI","None",59,501,"Plant","Bird watching",1,"I"
"SI","None",72,501,"Plant","Crop damage",1,"I"
"SI","None",72,501,"Plant","Seed dispersal",1,"I"
"SI","None",72,501,"Plant","Bird watching",1,"I"
"SI","None",85,501,"Plant","Crop damage",1,"I"
"SI","None",85,501,"Plant","Seed dispersal",1,"I"
"SI","None",85,501,"Plant","Bird watching",1,"I"
"SI","Crop production",93,501,"Crop","Crop damage",1,"I"
"SI","Crop production",93,501,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,501,"Crop","Bird watching",1,"I"
"SI","None",10,502,"Plant","Crop damage",1,"I"
"SI","None",10,502,"Plant","Seed dispersal",1,"I"
"SI","None",10,502,"Plant","Bird watching",1,"I"
"SI","None",13,502,"Plant","Crop damage",1,"I"
"SI","None",13,502,"Plant","Seed dispersal",1,"I"
"SI","None",13,502,"Plant","Bird watching",1,"I"
"SI","None",17,502,"Plant","Crop damage",1,"I"
"SI","None",17,502,"Plant","Seed dispersal",1,"I"
"SI","None",17,502,"Plant","Bird watching",1,"I"
"SI","None",22,502,"Plant","Crop damage",1,"I"
"SI","None",22,502,"Plant","Seed dispersal",1,"I"
"SI","None",22,502,"Plant","Bird watching",1,"I"
"SI","None",24,502,"Plant","Crop damage",1,"I"
"SI","None",24,502,"Plant","Seed dispersal",1,"I"
"SI","None",24,502,"Plant","Bird watching",1,"I"
"SI","None",26,502,"Plant","Crop damage",1,"I"
"SI","None",26,502,"Plant","Seed dispersal",1,"I"
"SI","None",26,502,"Plant","Bird watching",1,"I"
"SI","None",31,502,"Plant","Crop damage",1,"I"
"SI","None",31,502,"Plant","Seed dispersal",1,"I"
"SI","None",31,502,"Plant","Bird watching",1,"I"
"SI","None",36,502,"Plant","Crop damage",1,"I"
"SI","None",36,502,"Plant","Seed dispersal",1,"I"
"SI","None",36,502,"Plant","Bird watching",1,"I"
"SI","None",41,502,"Plant","Crop damage",1,"I"
"SI","None",41,502,"Plant","Seed dispersal",1,"I"
"SI","None",41,502,"Plant","Bird watching",1,"I"
"SI","None",56,502,"Plant","Crop damage",1,"I"
"SI","None",56,502,"Plant","Seed dispersal",1,"I"
"SI","None",56,502,"Plant","Bird watching",1,"I"
"SI","None",57,502,"Plant","Crop damage",1,"I"
"SI","None",57,502,"Plant","Seed dispersal",1,"I"
"SI","None",57,502,"Plant","Bird watching",1,"I"
"SI","None",59,502,"Plant","Crop damage",1,"I"
"SI","None",59,502,"Plant","Seed dispersal",1,"I"
"SI","None",59,502,"Plant","Bird watching",1,"I"
"SI","None",71,502,"Plant","Crop damage",1,"I"
"SI","None",71,502,"Plant","Seed dispersal",1,"I"
"SI","None",71,502,"Plant","Bird watching",1,"I"
"SI","None",72,502,"Plant","Crop damage",1,"I"
"SI","None",72,502,"Plant","Seed dispersal",1,"I"
"SI","None",72,502,"Plant","Bird watching",1,"I"
"SI","None",73,502,"Plant","Crop damage",1,"I"
"SI","None",73,502,"Plant","Seed dispersal",1,"I"
"SI","None",73,502,"Plant","Bird watching",1,"I"
"SI","None",85,502,"Plant","Crop damage",1,"I"
"SI","None",85,502,"Plant","Seed dispersal",1,"I"
"SI","None",85,502,"Plant","Bird watching",1,"I"
"SI","Crop production",93,502,"Crop","Crop damage",1,"I"
"SI","Crop production",93,502,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,502,"Crop","Bird watching",1,"I"
"SI","None",10,503,"Plant","Crop damage",1,"I"
"SI","None",10,503,"Plant","Seed dispersal",1,"I"
"SI","None",10,503,"Plant","Bird watching",1,"I"
"SI","None",17,503,"Plant","Crop damage",1,"I"
"SI","None",17,503,"Plant","Seed dispersal",1,"I"
"SI","None",17,503,"Plant","Bird watching",1,"I"
"SI","None",24,503,"Plant","Crop damage",1,"I"
"SI","None",24,503,"Plant","Seed dispersal",1,"I"
"SI","None",24,503,"Plant","Bird watching",1,"I"
"SI","None",26,503,"Plant","Crop damage",1,"I"
"SI","None",26,503,"Plant","Seed dispersal",1,"I"
"SI","None",26,503,"Plant","Bird watching",1,"I"
"SI","None",31,503,"Plant","Crop damage",1,"I"
"SI","None",31,503,"Plant","Seed dispersal",1,"I"
"SI","None",31,503,"Plant","Bird watching",1,"I"
"SI","None",41,503,"Plant","Crop damage",1,"I"
"SI","None",41,503,"Plant","Seed dispersal",1,"I"
"SI","None",41,503,"Plant","Bird watching",1,"I"
"SI","None",43,503,"Plant","Crop damage",1,"I"
"SI","None",43,503,"Plant","Seed dispersal",1,"I"
"SI","None",43,503,"Plant","Bird watching",1,"I"
"SI","None",56,503,"Plant","Crop damage",1,"I"
"SI","None",56,503,"Plant","Seed dispersal",1,"I"
"SI","None",56,503,"Plant","Bird watching",1,"I"
"SI","None",59,503,"Plant","Crop damage",1,"I"
"SI","None",59,503,"Plant","Seed dispersal",1,"I"
"SI","None",59,503,"Plant","Bird watching",1,"I"
"SI","None",72,503,"Plant","Crop damage",1,"I"
"SI","None",72,503,"Plant","Seed dispersal",1,"I"
"SI","None",72,503,"Plant","Bird watching",1,"I"
"SI","None",73,503,"Plant","Crop damage",1,"I"
"SI","None",73,503,"Plant","Seed dispersal",1,"I"
"SI","None",73,503,"Plant","Bird watching",1,"I"
"SI","None",85,503,"Plant","Crop damage",1,"I"
"SI","None",85,503,"Plant","Seed dispersal",1,"I"
"SI","None",85,503,"Plant","Bird watching",1,"I"
"SI","Crop production",93,503,"Crop","Crop damage",1,"I"
"SI","Crop production",93,503,"Crop","Seed dispersal",1,"I"
"SI","Crop production",93,503,"Crop","Bird watching",1,"I"
"SI","None",13,511,"Plant","Pollination",1,"I"
"SI","None",13,511,"Plant","Butterfly watching",1,"I"
"SI","None",26,511,"Plant","Pollination",1,"I"
"SI","None",26,511,"Plant","Butterfly watching",1,"I"
"SI","None",24,512,"Plant","Pollination",1,"I"
"SI","None",24,512,"Plant","Butterfly watching",1,"I"
"SI","None",26,512,"Plant","Pollination",1,"I"
"SI","None",26,512,"Plant","Butterfly watching",1,"I"
"SI","None",26,514,"Plant","Pollination",1,"I"
"SI","None",26,514,"Plant","Butterfly watching",1,"I"
"SI","None",85,514,"Plant","Pollination",1,"I"
"SI","None",85,514,"Plant","Butterfly watching",1,"I"
"SI","None",24,515,"Plant","Pollination",1,"I"
"SI","None",24,515,"Plant","Butterfly watching",1,"I"
"SI","None",26,515,"Plant","Pollination",1,"I"
"SI","None",26,515,"Plant","Butterfly watching",1,"I"
"SI","None",56,515,"Plant","Pollination",1,"I"
"SI","None",56,515,"Plant","Butterfly watching",1,"I"
"SI","None",26,517,"Plant","Pollination",1,"I"
"SI","None",26,517,"Plant","Butterfly watching",1,"I"
"SI","None",24,520,"Plant","Pollination",1,"I"
"SI","None",24,520,"Plant","Butterfly watching",1,"I"
"SI","None",13,521,"Plant","Pollination",1,"I"
"SI","None",13,521,"Plant","Butterfly watching",1,"I"
"SI","None",26,521,"Plant","Pollination",1,"I"
"SI","None",26,521,"Plant","Butterfly watching",1,"I"
"SI","None",56,521,"Plant","Pollination",1,"I"
"SI","None",56,521,"Plant","Butterfly watching",1,"I"
"SI","None",10,523,"Plant","Pollination",1,"I"
"SI","None",10,523,"Plant","Butterfly watching",1,"I"
"SI","None",13,523,"Plant","Pollination",1,"I"
"SI","None",13,523,"Plant","Butterfly watching",1,"I"
"SI","None",24,523,"Plant","Pollination",1,"I"
"SI","None",24,523,"Plant","Butterfly watching",1,"I"
"SI","None",26,523,"Plant","Pollination",1,"I"
"SI","None",26,523,"Plant","Butterfly watching",1,"I"
"SI","None",13,95,"Plant","Pollination",1,"I"
"SI","None",24,95,"Plant","Pollination",1,"I"
"SI","None",13,106,"Plant","Pollination",1,"I"
"SI","None",13,107,"Plant","Pollination",1,"I"
"SI","None",13,117,"Plant","Pollination",1,"I"
"SI","None",13,118,"Plant","Pollination",1,"I"
"SI","None",13,120,"Plant","Pollination",1,"I"
"SI","None",13,121,"Plant","Pollination",1,"I"
"SI","None",24,123,"Plant","Pollination",1,"I"
"SI","None",24,165,"Plant","Pollination",1,"I"
"SI","None",13,173,"Plant","Pollination",1,"I"
"SI","None",13,184,"Plant","Pollination",1,"I"
"SI","None",24,191,"Plant","Pollination",1,"I"
"SI","None",24,207,"Plant","Pollination",1,"I"
"SI","None",24,218,"Plant","Pollination",1,"I"
"SI","None",24,226,"Plant","Pollination",1,"I"
"SI","None",13,231,"Plant","Pollination",1,"I"
"SI","None",73,250,"Plant","Pollination",1,"I"
"SI","None",24,254,"Plant","Pollination",1,"I"
