"","management","services","node_id","taxon","node_int","node_to","services_to","hop","type"
"82036","E","None",450,"Leaf-miner parasitoid",26,504,"Seed dispersal",2,"I"
"82037","E","None",450,"Leaf-miner parasitoid",26,505,"Crop damage",2,"I"
"82038","E","None",450,"Leaf-miner parasitoid",26,212,"Pollination",2,"I"
"82039","E","None",450,"Leaf-miner parasitoid",26,295,"Pollination",2,"I"
"82040","E","None",450,"Leaf-miner parasitoid",26,457,"Pest control",2,"I"
"82041","E","None",450,"Leaf-miner parasitoid",26,248,"Pollination",2,"I"
"82042","E","None",450,"Leaf-miner parasitoid",26,303,"Pollination",2,"I"
"82043","E","None",450,"Leaf-miner parasitoid",26,101,"Pollination",2,"I"
"82044","E","None",450,"Leaf-miner parasitoid",26,195,"Pollination",2,"I"
"82045","E","None",450,"Leaf-miner parasitoid",26,335,"Pollination",2,"I"
"82046","E","None",450,"Leaf-miner parasitoid",26,247,"Pollination",2,"I"
"82047","E","None",450,"Leaf-miner parasitoid",26,231,"Pollination",2,"I"
"82048","E","None",450,"Leaf-miner parasitoid",26,305,"Pollination",2,"I"
"82049","E","None",450,"Leaf-miner parasitoid",26,276,"Pollination",2,"I"
"82050","E","None",450,"Leaf-miner parasitoid",26,234,"Pollination",2,"I"
"82051","E","None",450,"Leaf-miner parasitoid",26,138,"Pollination",2,"I"
"82052","E","None",450,"Leaf-miner parasitoid",26,283,"Pollination",2,"I"
"82053","E","None",450,"Leaf-miner parasitoid",26,277,"Pollination",2,"I"
"82054","E","None",450,"Leaf-miner parasitoid",26,150,"Pollination",2,"I"
"82055","E","None",450,"Leaf-miner parasitoid",26,222,"Pollination",2,"I"
"82056","E","None",450,"Leaf-miner parasitoid",26,308,"Pollination",2,"I"
"82057","E","None",450,"Leaf-miner parasitoid",26,293,"Pollination",2,"I"
"82058","E","None",450,"Leaf-miner parasitoid",26,313,"Pollination",2,"I"
"82059","E","None",450,"Leaf-miner parasitoid",26,327,"Pollination",2,"I"
"82060","E","None",450,"Leaf-miner parasitoid",26,294,"Pollination",2,"I"
"82061","E","None",450,"Leaf-miner parasitoid",26,204,"Pollination",2,"I"
"82062","E","Pest control",469,"Leaf-miner parasitoid",14,508,"Crop damage",2,"I"
"82063","E","Pest control",469,"Leaf-miner parasitoid",14,523,"Pollination",2,"I"
"82064","E","Pest control",469,"Leaf-miner parasitoid",14,523,"Butterfly watching",2,"I"
"82065","E","Pest control",469,"Leaf-miner parasitoid",14,513,"Pollination",2,"I"
"82066","E","Pest control",469,"Leaf-miner parasitoid",14,513,"Butterfly watching",2,"I"
"82067","E","Pest control",469,"Leaf-miner parasitoid",14,525,"Pollination",2,"I"
"82068","E","Pest control",469,"Leaf-miner parasitoid",14,525,"Butterfly watching",2,"I"
"82069","E","Pest control",469,"Leaf-miner parasitoid",14,496,"Crop damage",2,"I"
"82070","E","Pest control",469,"Leaf-miner parasitoid",14,496,"Bird watching",2,"I"
"82071","E","Pest control",469,"Leaf-miner parasitoid",14,497,"Crop damage",2,"I"
"82072","E","Pest control",469,"Leaf-miner parasitoid",14,497,"Bird watching",2,"I"
"82073","E","Pest control",469,"Leaf-miner parasitoid",14,498,"Crop damage",2,"I"
"82074","E","Pest control",469,"Leaf-miner parasitoid",14,498,"Bird watching",2,"I"
"82075","E","Pest control",469,"Leaf-miner parasitoid",14,499,"Crop damage",2,"I"
"82076","E","Pest control",469,"Leaf-miner parasitoid",14,499,"Seed dispersal",2,"I"
"82077","E","Pest control",469,"Leaf-miner parasitoid",14,499,"Bird watching",2,"I"
"82078","E","Pest control",469,"Leaf-miner parasitoid",14,500,"Crop damage",2,"I"
"82079","E","Pest control",469,"Leaf-miner parasitoid",14,500,"Seed dispersal",2,"I"
"82080","E","Pest control",469,"Leaf-miner parasitoid",14,502,"Crop damage",2,"I"
"82081","E","Pest control",469,"Leaf-miner parasitoid",14,502,"Seed dispersal",2,"I"
"82082","E","Pest control",469,"Leaf-miner parasitoid",14,503,"Crop damage",2,"I"
"82083","E","Pest control",469,"Leaf-miner parasitoid",14,503,"Bird watching",2,"I"
"82084","E","Pest control",469,"Leaf-miner parasitoid",14,504,"Crop damage",2,"I"
"82085","E","Pest control",469,"Leaf-miner parasitoid",14,504,"Seed dispersal",2,"I"
"82086","E","Pest control",469,"Leaf-miner parasitoid",14,124,"Pollination",2,"I"
"82087","E","Pest control",469,"Leaf-miner parasitoid",14,323,"Pollination",2,"I"
"82088","E","Pest control",469,"Leaf-miner parasitoid",14,112,"Pollination",2,"I"
"82089","E","Pest control",469,"Leaf-miner parasitoid",14,445,"Pest control",2,"I"
"82090","E","Pest control",469,"Leaf-miner parasitoid",14,457,"Pest control",2,"I"
"82091","E","Pest control",469,"Leaf-miner parasitoid",14,512,"Pollination",2,"I"
"82092","E","Pest control",469,"Leaf-miner parasitoid",14,512,"Butterfly watching",2,"I"
"82093","E","Pest control",469,"Leaf-miner parasitoid",14,522,"Pollination",2,"I"
"82094","E","Pest control",469,"Leaf-miner parasitoid",14,522,"Butterfly watching",2,"I"
"82095","E","Pest control",469,"Leaf-miner parasitoid",14,515,"Pollination",2,"I"
"82096","E","Pest control",469,"Leaf-miner parasitoid",14,515,"Butterfly watching",2,"I"
"82097","E","Pest control",469,"Leaf-miner parasitoid",14,236,"Pollination",2,"I"
"82098","E","Pest control",469,"Leaf-miner parasitoid",14,123,"Pollination",2,"I"
"82099","E","Pest control",469,"Leaf-miner parasitoid",14,126,"Pollination",2,"I"
"82100","E","Pest control",469,"Leaf-miner parasitoid",14,190,"Pollination",2,"I"
"82101","E","Pest control",469,"Leaf-miner parasitoid",14,127,"Pollination",2,"I"
"82102","E","Pest control",469,"Leaf-miner parasitoid",14,101,"Pollination",2,"I"
"82103","E","Pest control",469,"Leaf-miner parasitoid",14,303,"Pollination",2,"I"
"82104","E","Pest control",469,"Leaf-miner parasitoid",14,179,"Pollination",2,"I"
"82105","E","Pest control",469,"Leaf-miner parasitoid",14,284,"Pollination",2,"I"
"82106","E","Pest control",469,"Leaf-miner parasitoid",14,302,"Pollination",2,"I"
"82107","E","Pest control",469,"Leaf-miner parasitoid",14,276,"Pollination",2,"I"
"82108","E","Pest control",469,"Leaf-miner parasitoid",14,122,"Pollination",2,"I"
"82109","E","Pest control",469,"Leaf-miner parasitoid",14,300,"Pollination",2,"I"
"82110","E","Pest control",469,"Leaf-miner parasitoid",14,125,"Pollination",2,"I"
"82111","E","Pest control",469,"Leaf-miner parasitoid",14,283,"Pollination",2,"I"
"82112","E","Pest control",469,"Leaf-miner parasitoid",14,518,"Pollination",2,"I"
"82113","E","Pest control",469,"Leaf-miner parasitoid",14,518,"Butterfly watching",2,"I"
"82114","E","Pest control",469,"Leaf-miner parasitoid",14,248,"Pollination",2,"I"
"82115","E","Pest control",469,"Leaf-miner parasitoid",14,285,"Pollination",2,"I"
"82116","E","Pest control",469,"Leaf-miner parasitoid",14,506,"Crop damage",2,"I"
"82117","E","None",442,"Leaf-miner parasitoid",31,179,"Pollination",2,"I"
"82118","E","None",442,"Leaf-miner parasitoid",31,303,"Pollination",2,"I"
"82119","E","None",442,"Leaf-miner parasitoid",31,525,"Pollination",2,"I"
"82120","E","None",442,"Leaf-miner parasitoid",31,525,"Butterfly watching",2,"I"
"82121","E","None",464,"Leaf-miner parasitoid",14,508,"Crop damage",2,"I"
"82122","E","None",464,"Leaf-miner parasitoid",14,523,"Pollination",2,"I"
"82123","E","None",464,"Leaf-miner parasitoid",14,523,"Butterfly watching",2,"I"
"82124","E","None",464,"Leaf-miner parasitoid",14,513,"Pollination",2,"I"
"82125","E","None",464,"Leaf-miner parasitoid",14,513,"Butterfly watching",2,"I"
"82126","E","None",464,"Leaf-miner parasitoid",14,525,"Pollination",2,"I"
"82127","E","None",464,"Leaf-miner parasitoid",14,525,"Butterfly watching",2,"I"
"82128","E","None",464,"Leaf-miner parasitoid",14,496,"Crop damage",2,"I"
"82129","E","None",464,"Leaf-miner parasitoid",14,496,"Bird watching",2,"I"
"82130","E","None",464,"Leaf-miner parasitoid",14,497,"Crop damage",2,"I"
"82131","E","None",464,"Leaf-miner parasitoid",14,497,"Bird watching",2,"I"
"82132","E","None",464,"Leaf-miner parasitoid",14,498,"Crop damage",2,"I"
"82133","E","None",464,"Leaf-miner parasitoid",14,498,"Bird watching",2,"I"
"82134","E","None",464,"Leaf-miner parasitoid",14,499,"Crop damage",2,"I"
"82135","E","None",464,"Leaf-miner parasitoid",14,499,"Seed dispersal",2,"I"
"82136","E","None",464,"Leaf-miner parasitoid",14,499,"Bird watching",2,"I"
"82137","E","None",464,"Leaf-miner parasitoid",14,500,"Crop damage",2,"I"
"82138","E","None",464,"Leaf-miner parasitoid",14,500,"Seed dispersal",2,"I"
"82139","E","None",464,"Leaf-miner parasitoid",14,502,"Crop damage",2,"I"
"82140","E","None",464,"Leaf-miner parasitoid",14,502,"Seed dispersal",2,"I"
"82141","E","None",464,"Leaf-miner parasitoid",14,503,"Crop damage",2,"I"
"82142","E","None",464,"Leaf-miner parasitoid",14,503,"Bird watching",2,"I"
"82143","E","None",464,"Leaf-miner parasitoid",14,504,"Crop damage",2,"I"
"82144","E","None",464,"Leaf-miner parasitoid",14,504,"Seed dispersal",2,"I"
"82145","E","None",464,"Leaf-miner parasitoid",14,124,"Pollination",2,"I"
"82146","E","None",464,"Leaf-miner parasitoid",14,323,"Pollination",2,"I"
"82147","E","None",464,"Leaf-miner parasitoid",14,112,"Pollination",2,"I"
"82148","E","None",464,"Leaf-miner parasitoid",14,445,"Pest control",2,"I"
"82149","E","None",464,"Leaf-miner parasitoid",14,457,"Pest control",2,"I"
"82150","E","None",464,"Leaf-miner parasitoid",14,512,"Pollination",2,"I"
"82151","E","None",464,"Leaf-miner parasitoid",14,512,"Butterfly watching",2,"I"
"82152","E","None",464,"Leaf-miner parasitoid",14,522,"Pollination",2,"I"
"82153","E","None",464,"Leaf-miner parasitoid",14,522,"Butterfly watching",2,"I"
"82154","E","None",464,"Leaf-miner parasitoid",14,515,"Pollination",2,"I"
"82155","E","None",464,"Leaf-miner parasitoid",14,515,"Butterfly watching",2,"I"
"82156","E","None",464,"Leaf-miner parasitoid",14,236,"Pollination",2,"I"
"82157","E","None",464,"Leaf-miner parasitoid",14,123,"Pollination",2,"I"
"82158","E","None",464,"Leaf-miner parasitoid",14,126,"Pollination",2,"I"
"82159","E","None",464,"Leaf-miner parasitoid",14,190,"Pollination",2,"I"
"82160","E","None",464,"Leaf-miner parasitoid",14,127,"Pollination",2,"I"
"82161","E","None",464,"Leaf-miner parasitoid",14,101,"Pollination",2,"I"
"82162","E","None",464,"Leaf-miner parasitoid",14,303,"Pollination",2,"I"
"82163","E","None",464,"Leaf-miner parasitoid",14,179,"Pollination",2,"I"
"82164","E","None",464,"Leaf-miner parasitoid",14,284,"Pollination",2,"I"
"82165","E","None",464,"Leaf-miner parasitoid",14,302,"Pollination",2,"I"
"82166","E","None",464,"Leaf-miner parasitoid",14,276,"Pollination",2,"I"
"82167","E","None",464,"Leaf-miner parasitoid",14,122,"Pollination",2,"I"
"82168","E","None",464,"Leaf-miner parasitoid",14,300,"Pollination",2,"I"
"82169","E","None",464,"Leaf-miner parasitoid",14,125,"Pollination",2,"I"
"82170","E","None",464,"Leaf-miner parasitoid",14,469,"Pest control",2,"I"
"82171","E","None",464,"Leaf-miner parasitoid",14,283,"Pollination",2,"I"
"82172","E","None",464,"Leaf-miner parasitoid",14,518,"Pollination",2,"I"
"82173","E","None",464,"Leaf-miner parasitoid",14,518,"Butterfly watching",2,"I"
"82174","E","None",464,"Leaf-miner parasitoid",14,248,"Pollination",2,"I"
"82175","E","None",464,"Leaf-miner parasitoid",14,285,"Pollination",2,"I"
"82176","E","None",464,"Leaf-miner parasitoid",14,506,"Crop damage",2,"I"
"82177","E","None",485,"Seed-feeding insect",60,496,"Crop damage",2,"I"
"82178","E","None",485,"Seed-feeding insect",60,496,"Bird watching",2,"I"
"82179","E","None",485,"Seed-feeding insect",60,499,"Crop damage",2,"I"
"82180","E","None",485,"Seed-feeding insect",60,499,"Seed dispersal",2,"I"
"82181","E","None",485,"Seed-feeding insect",60,499,"Bird watching",2,"I"
"82182","E","None",485,"Seed-feeding insect",60,500,"Crop damage",2,"I"
"82183","E","None",485,"Seed-feeding insect",60,500,"Seed dispersal",2,"I"
"82184","E","None",485,"Seed-feeding insect",60,502,"Crop damage",2,"I"
"82185","E","None",485,"Seed-feeding insect",60,502,"Seed dispersal",2,"I"
"82186","E","None",485,"Seed-feeding insect",60,504,"Crop damage",2,"I"
"82187","E","None",485,"Seed-feeding insect",60,504,"Seed dispersal",2,"I"
"82188","E","None",478,"Seed-feeding insect",14,508,"Crop damage",2,"I"
"82189","E","None",478,"Seed-feeding insect",14,523,"Pollination",2,"I"
"82190","E","None",478,"Seed-feeding insect",14,523,"Butterfly watching",2,"I"
"82191","E","None",478,"Seed-feeding insect",14,513,"Pollination",2,"I"
"82192","E","None",478,"Seed-feeding insect",14,513,"Butterfly watching",2,"I"
"82193","E","None",478,"Seed-feeding insect",14,525,"Pollination",2,"I"
"82194","E","None",478,"Seed-feeding insect",14,525,"Butterfly watching",2,"I"
"82195","E","None",478,"Seed-feeding insect",14,496,"Crop damage",2,"I"
"82196","E","None",478,"Seed-feeding insect",14,496,"Bird watching",2,"I"
"82197","E","None",478,"Seed-feeding insect",14,497,"Crop damage",2,"I"
"82198","E","None",478,"Seed-feeding insect",14,497,"Bird watching",2,"I"
"82199","E","None",478,"Seed-feeding insect",14,498,"Crop damage",2,"I"
"82200","E","None",478,"Seed-feeding insect",14,498,"Bird watching",2,"I"
"82201","E","None",478,"Seed-feeding insect",14,499,"Crop damage",2,"I"
"82202","E","None",478,"Seed-feeding insect",14,499,"Seed dispersal",2,"I"
"82203","E","None",478,"Seed-feeding insect",14,499,"Bird watching",2,"I"
"82204","E","None",478,"Seed-feeding insect",14,500,"Crop damage",2,"I"
"82205","E","None",478,"Seed-feeding insect",14,500,"Seed dispersal",2,"I"
"82206","E","None",478,"Seed-feeding insect",14,502,"Crop damage",2,"I"
"82207","E","None",478,"Seed-feeding insect",14,502,"Seed dispersal",2,"I"
"82208","E","None",478,"Seed-feeding insect",14,503,"Crop damage",2,"I"
"82209","E","None",478,"Seed-feeding insect",14,503,"Bird watching",2,"I"
"82210","E","None",478,"Seed-feeding insect",14,504,"Crop damage",2,"I"
"82211","E","None",478,"Seed-feeding insect",14,504,"Seed dispersal",2,"I"
"82212","E","None",478,"Seed-feeding insect",14,124,"Pollination",2,"I"
"82213","E","None",478,"Seed-feeding insect",14,323,"Pollination",2,"I"
"82214","E","None",478,"Seed-feeding insect",14,112,"Pollination",2,"I"
"82215","E","None",478,"Seed-feeding insect",14,445,"Pest control",2,"I"
"82216","E","None",478,"Seed-feeding insect",14,457,"Pest control",2,"I"
"82217","E","None",478,"Seed-feeding insect",14,512,"Pollination",2,"I"
"82218","E","None",478,"Seed-feeding insect",14,512,"Butterfly watching",2,"I"
"82219","E","None",478,"Seed-feeding insect",14,522,"Pollination",2,"I"
"82220","E","None",478,"Seed-feeding insect",14,522,"Butterfly watching",2,"I"
"82221","E","None",478,"Seed-feeding insect",14,515,"Pollination",2,"I"
"82222","E","None",478,"Seed-feeding insect",14,515,"Butterfly watching",2,"I"
"82223","E","None",478,"Seed-feeding insect",14,236,"Pollination",2,"I"
"82224","E","None",478,"Seed-feeding insect",14,123,"Pollination",2,"I"
"82225","E","None",478,"Seed-feeding insect",14,126,"Pollination",2,"I"
"82226","E","None",478,"Seed-feeding insect",14,190,"Pollination",2,"I"
"82227","E","None",478,"Seed-feeding insect",14,127,"Pollination",2,"I"
"82228","E","None",478,"Seed-feeding insect",14,101,"Pollination",2,"I"
"82229","E","None",478,"Seed-feeding insect",14,303,"Pollination",2,"I"
"82230","E","None",478,"Seed-feeding insect",14,179,"Pollination",2,"I"
"82231","E","None",478,"Seed-feeding insect",14,284,"Pollination",2,"I"
"82232","E","None",478,"Seed-feeding insect",14,302,"Pollination",2,"I"
"82233","E","None",478,"Seed-feeding insect",14,276,"Pollination",2,"I"
"82234","E","None",478,"Seed-feeding insect",14,122,"Pollination",2,"I"
"82235","E","None",478,"Seed-feeding insect",14,300,"Pollination",2,"I"
"82236","E","None",478,"Seed-feeding insect",14,125,"Pollination",2,"I"
"82237","E","None",478,"Seed-feeding insect",14,469,"Pest control",2,"I"
"82238","E","None",478,"Seed-feeding insect",14,283,"Pollination",2,"I"
"82239","E","None",478,"Seed-feeding insect",14,518,"Pollination",2,"I"
"82240","E","None",478,"Seed-feeding insect",14,518,"Butterfly watching",2,"I"
"82241","E","None",478,"Seed-feeding insect",14,248,"Pollination",2,"I"
"82242","E","None",478,"Seed-feeding insect",14,285,"Pollination",2,"I"
"82243","E","None",478,"Seed-feeding insect",14,506,"Crop damage",2,"I"
"82244","E","Pollination",179,"Flower-visiting",31,303,"Pollination",2,"I"
"82245","E","Pollination",179,"Flower-visiting",31,525,"Pollination",2,"I"
"82246","E","Pollination",179,"Flower-visiting",31,525,"Butterfly watching",2,"I"
"82247","E","None",258,"Flower-visiting",31,179,"Pollination",2,"I"
"82248","E","None",258,"Flower-visiting",31,303,"Pollination",2,"I"
"82249","E","None",258,"Flower-visiting",31,525,"Pollination",2,"I"
"82250","E","None",258,"Flower-visiting",31,525,"Butterfly watching",2,"I"
"82251","E","None",259,"Flower-visiting",31,179,"Pollination",2,"I"
"82252","E","None",259,"Flower-visiting",31,303,"Pollination",2,"I"
"82253","E","None",259,"Flower-visiting",31,525,"Pollination",2,"I"
"82254","E","None",259,"Flower-visiting",31,525,"Butterfly watching",2,"I"
"82255","E","Pollination",303,"Flower-visiting",31,179,"Pollination",2,"I"
"82256","E","Pollination",303,"Flower-visiting",31,525,"Pollination",2,"I"
"82257","E","Pollination",303,"Flower-visiting",31,525,"Butterfly watching",2,"I"
"82258","E","Pollination",308,"Flower-visiting",26,183,"Pollination",2,"I"
"82259","E","Pollination",308,"Flower-visiting",26,318,"Pollination",2,"I"
"82260","E","Pollination",308,"Flower-visiting",26,144,"Pollination",2,"I"
"82261","E","Pollination",308,"Flower-visiting",26,232,"Pollination",2,"I"
"82262","E","Pollination",308,"Flower-visiting",26,445,"Pest control",2,"I"
"82263","E","Pollination",308,"Flower-visiting",26,438,"Pest control",2,"I"
"82264","E","Pollination",308,"Flower-visiting",26,422,"Pest control",2,"I"
"82265","E","Pollination",308,"Flower-visiting",26,469,"Pest control",2,"I"
"82266","E","Pollination",308,"Flower-visiting",26,228,"Pollination",2,"I"
"82267","E","Pollination",308,"Flower-visiting",26,179,"Pollination",2,"I"
"82268","E","Pollination",308,"Flower-visiting",26,198,"Pollination",2,"I"
"82269","E","Pollination",308,"Flower-visiting",26,164,"Pollination",2,"I"
"82270","E","Pollination",308,"Flower-visiting",26,514,"Pollination",2,"I"
"82271","E","Pollination",308,"Flower-visiting",26,514,"Butterfly watching",2,"I"
"82272","E","Pollination",308,"Flower-visiting",26,517,"Pollination",2,"I"
"82273","E","Pollination",308,"Flower-visiting",26,517,"Butterfly watching",2,"I"
"82274","E","Pollination",308,"Flower-visiting",26,525,"Pollination",2,"I"
"82275","E","Pollination",308,"Flower-visiting",26,525,"Butterfly watching",2,"I"
"82276","E","Pollination",308,"Flower-visiting",26,522,"Pollination",2,"I"
"82277","E","Pollination",308,"Flower-visiting",26,522,"Butterfly watching",2,"I"
"82278","E","Pollination",308,"Flower-visiting",26,495,"Crop damage",2,"I"
"82279","E","Pollination",308,"Flower-visiting",26,495,"Bird watching",2,"I"
"82280","E","Pollination",308,"Flower-visiting",26,497,"Crop damage",2,"I"
"82281","E","Pollination",308,"Flower-visiting",26,497,"Bird watching",2,"I"
"82282","E","Pollination",308,"Flower-visiting",26,498,"Crop damage",2,"I"
"82283","E","Pollination",308,"Flower-visiting",26,498,"Bird watching",2,"I"
"82284","E","Pollination",308,"Flower-visiting",26,499,"Crop damage",2,"I"
"82285","E","Pollination",308,"Flower-visiting",26,499,"Seed dispersal",2,"I"
"82286","E","Pollination",308,"Flower-visiting",26,499,"Bird watching",2,"I"
"82287","E","Pollination",308,"Flower-visiting",26,500,"Crop damage",2,"I"
"82288","E","Pollination",308,"Flower-visiting",26,500,"Seed dispersal",2,"I"
"82289","E","Pollination",308,"Flower-visiting",26,501,"Crop damage",2,"I"
"82290","E","Pollination",308,"Flower-visiting",26,501,"Seed dispersal",2,"I"
"82291","E","Pollination",308,"Flower-visiting",26,501,"Bird watching",2,"I"
"82292","E","Pollination",308,"Flower-visiting",26,502,"Crop damage",2,"I"
"82293","E","Pollination",308,"Flower-visiting",26,502,"Seed dispersal",2,"I"
"82294","E","Pollination",308,"Flower-visiting",26,504,"Crop damage",2,"I"
"82295","E","Pollination",308,"Flower-visiting",26,504,"Seed dispersal",2,"I"
"82296","E","Pollination",308,"Flower-visiting",26,505,"Crop damage",2,"I"
"82297","E","Pollination",308,"Flower-visiting",26,212,"Pollination",2,"I"
"82298","E","Pollination",308,"Flower-visiting",26,295,"Pollination",2,"I"
"82299","E","Pollination",308,"Flower-visiting",26,457,"Pest control",2,"I"
"82300","E","Pollination",308,"Flower-visiting",26,248,"Pollination",2,"I"
"82301","E","Pollination",308,"Flower-visiting",26,303,"Pollination",2,"I"
"82302","E","Pollination",308,"Flower-visiting",26,101,"Pollination",2,"I"
"82303","E","Pollination",308,"Flower-visiting",26,195,"Pollination",2,"I"
"82304","E","Pollination",308,"Flower-visiting",26,335,"Pollination",2,"I"
"82305","E","Pollination",308,"Flower-visiting",26,247,"Pollination",2,"I"
"82306","E","Pollination",308,"Flower-visiting",26,231,"Pollination",2,"I"
"82307","E","Pollination",308,"Flower-visiting",26,305,"Pollination",2,"I"
"82308","E","Pollination",308,"Flower-visiting",26,276,"Pollination",2,"I"
"82309","E","Pollination",308,"Flower-visiting",26,234,"Pollination",2,"I"
"82310","E","Pollination",308,"Flower-visiting",26,138,"Pollination",2,"I"
"82311","E","Pollination",308,"Flower-visiting",26,283,"Pollination",2,"I"
"82312","E","Pollination",308,"Flower-visiting",26,277,"Pollination",2,"I"
"82313","E","Pollination",308,"Flower-visiting",26,150,"Pollination",2,"I"
"82314","E","Pollination",308,"Flower-visiting",26,222,"Pollination",2,"I"
"82315","E","Pollination",308,"Flower-visiting",26,293,"Pollination",2,"I"
"82316","E","Pollination",308,"Flower-visiting",26,313,"Pollination",2,"I"
"82317","E","Pollination",308,"Flower-visiting",26,327,"Pollination",2,"I"
"82318","E","Pollination",308,"Flower-visiting",26,294,"Pollination",2,"I"
"82319","E","Pollination",308,"Flower-visiting",26,204,"Pollination",2,"I"
"82320","E","Pollination",293,"Flower-visiting",26,183,"Pollination",2,"I"
"82321","E","Pollination",293,"Flower-visiting",26,318,"Pollination",2,"I"
"82322","E","Pollination",293,"Flower-visiting",26,144,"Pollination",2,"I"
"82323","E","Pollination",293,"Flower-visiting",26,232,"Pollination",2,"I"
"82324","E","Pollination",293,"Flower-visiting",26,445,"Pest control",2,"I"
"82325","E","Pollination",293,"Flower-visiting",26,438,"Pest control",2,"I"
"82326","E","Pollination",293,"Flower-visiting",26,422,"Pest control",2,"I"
"82327","E","Pollination",293,"Flower-visiting",26,469,"Pest control",2,"I"
"82328","E","Pollination",293,"Flower-visiting",26,228,"Pollination",2,"I"
"82329","E","Pollination",293,"Flower-visiting",26,179,"Pollination",2,"I"
"82330","E","Pollination",293,"Flower-visiting",26,198,"Pollination",2,"I"
"82331","E","Pollination",293,"Flower-visiting",26,164,"Pollination",2,"I"
"82332","E","Pollination",293,"Flower-visiting",26,514,"Pollination",2,"I"
"82333","E","Pollination",293,"Flower-visiting",26,514,"Butterfly watching",2,"I"
"82334","E","Pollination",293,"Flower-visiting",26,517,"Pollination",2,"I"
"82335","E","Pollination",293,"Flower-visiting",26,517,"Butterfly watching",2,"I"
"82336","E","Pollination",293,"Flower-visiting",26,525,"Pollination",2,"I"
"82337","E","Pollination",293,"Flower-visiting",26,525,"Butterfly watching",2,"I"
"82338","E","Pollination",293,"Flower-visiting",26,522,"Pollination",2,"I"
"82339","E","Pollination",293,"Flower-visiting",26,522,"Butterfly watching",2,"I"
"82340","E","Pollination",293,"Flower-visiting",26,495,"Crop damage",2,"I"
"82341","E","Pollination",293,"Flower-visiting",26,495,"Bird watching",2,"I"
"82342","E","Pollination",293,"Flower-visiting",26,497,"Crop damage",2,"I"
"82343","E","Pollination",293,"Flower-visiting",26,497,"Bird watching",2,"I"
"82344","E","Pollination",293,"Flower-visiting",26,498,"Crop damage",2,"I"
"82345","E","Pollination",293,"Flower-visiting",26,498,"Bird watching",2,"I"
"82346","E","Pollination",293,"Flower-visiting",26,499,"Crop damage",2,"I"
"82347","E","Pollination",293,"Flower-visiting",26,499,"Seed dispersal",2,"I"
"82348","E","Pollination",293,"Flower-visiting",26,499,"Bird watching",2,"I"
"82349","E","Pollination",293,"Flower-visiting",26,500,"Crop damage",2,"I"
"82350","E","Pollination",293,"Flower-visiting",26,500,"Seed dispersal",2,"I"
"82351","E","Pollination",293,"Flower-visiting",26,501,"Crop damage",2,"I"
"82352","E","Pollination",293,"Flower-visiting",26,501,"Seed dispersal",2,"I"
"82353","E","Pollination",293,"Flower-visiting",26,501,"Bird watching",2,"I"
"82354","E","Pollination",293,"Flower-visiting",26,502,"Crop damage",2,"I"
"82355","E","Pollination",293,"Flower-visiting",26,502,"Seed dispersal",2,"I"
"82356","E","Pollination",293,"Flower-visiting",26,504,"Crop damage",2,"I"
"82357","E","Pollination",293,"Flower-visiting",26,504,"Seed dispersal",2,"I"
"82358","E","Pollination",293,"Flower-visiting",26,505,"Crop damage",2,"I"
"82359","E","Pollination",293,"Flower-visiting",26,212,"Pollination",2,"I"
"82360","E","Pollination",293,"Flower-visiting",26,295,"Pollination",2,"I"
"82361","E","Pollination",293,"Flower-visiting",26,457,"Pest control",2,"I"
"82362","E","Pollination",293,"Flower-visiting",26,248,"Pollination",2,"I"
"82363","E","Pollination",293,"Flower-visiting",26,303,"Pollination",2,"I"
"82364","E","Pollination",293,"Flower-visiting",26,101,"Pollination",2,"I"
"82365","E","Pollination",293,"Flower-visiting",26,195,"Pollination",2,"I"
"82366","E","Pollination",293,"Flower-visiting",26,335,"Pollination",2,"I"
"82367","E","Pollination",293,"Flower-visiting",26,247,"Pollination",2,"I"
"82368","E","Pollination",293,"Flower-visiting",26,231,"Pollination",2,"I"
"82369","E","Pollination",293,"Flower-visiting",26,305,"Pollination",2,"I"
"82370","E","Pollination",293,"Flower-visiting",26,276,"Pollination",2,"I"
"82371","E","Pollination",293,"Flower-visiting",26,234,"Pollination",2,"I"
"82372","E","Pollination",293,"Flower-visiting",26,138,"Pollination",2,"I"
"82373","E","Pollination",293,"Flower-visiting",26,283,"Pollination",2,"I"
"82374","E","Pollination",293,"Flower-visiting",26,277,"Pollination",2,"I"
"82375","E","Pollination",293,"Flower-visiting",26,150,"Pollination",2,"I"
"82376","E","Pollination",293,"Flower-visiting",26,222,"Pollination",2,"I"
"82377","E","Pollination",293,"Flower-visiting",26,308,"Pollination",2,"I"
"82378","E","Pollination",293,"Flower-visiting",26,313,"Pollination",2,"I"
"82379","E","Pollination",293,"Flower-visiting",26,327,"Pollination",2,"I"
"82380","E","Pollination",293,"Flower-visiting",26,294,"Pollination",2,"I"
"82381","E","Pollination",293,"Flower-visiting",26,204,"Pollination",2,"I"
"82382","E","None",201,"Flower-visiting",26,183,"Pollination",2,"I"
"82383","E","None",201,"Flower-visiting",26,318,"Pollination",2,"I"
"82384","E","None",201,"Flower-visiting",26,144,"Pollination",2,"I"
"82385","E","None",201,"Flower-visiting",26,232,"Pollination",2,"I"
"82386","E","None",201,"Flower-visiting",26,445,"Pest control",2,"I"
