"iteration","chisqr_man","chisqr_ser","pval_man","pval_ser"
246,16.8227582075908,21.4330784474569,0.00484850131585058,0.00153315836974196
247,26.4503728825292,35.9534263040671,7.29646379626134e-05,2.81467969632277e-06
248,14.8373077237448,20.3257587082538,0.0110805932715572,0.00242276541600153
249,29.1307396432812,37.2191696503558,2.18575704352801e-05,1.59585980144154e-06
250,42.7314350372323,46.2290643984577,4.18837701643462e-08,2.66538591386177e-08
251,19.399291598255,24.6725490612378,0.00161918728421775,0.000392552811765893
252,16.5665986766425,21.6228909794984,0.00539950739616816,0.00141685979348152
253,15.9192669181217,20.9228580079284,0.00707839053880342,0.00189408804176197
254,20.0876607272849,25.6335883311322,0.00120326543765569,0.000260489726271335
255,24.0929783685474,35.3548791244932,0.000208360102811005,3.67818348686973e-06
256,14.5201977573273,19.5332812620922,0.0126217862813132,0.00335168135106029
257,17.0095411836917,21.7566398660197,0.00448173736295532,0.00134014844149261
258,16.53910355896,21.8046869841801,0.00546216155084698,0.00131359716629039
259,30.414185709388,38.0523062595103,1.22228637777661e-05,1.09721897091165e-06
260,28.7327786251452,37.456281699316,2.61609556404239e-05,1.43459241943381e-06
261,19.8975931220872,26.4818209541746,0.00130625033307092,0.000181020330439286
262,40.8737314728825,45.3402652392133,9.9503155768727e-08,4.00527500196906e-08
263,19.1874463025497,24.7032218281067,0.00177355604434521,0.000387463049686433
264,31.2979341155448,38.5094393884913,8.18014771042903e-06,8.93020188328097e-07
265,28.396846676893,31.0737187155626,3.0440741303108e-05,2.45408154616256e-05
266,30.2063438193198,37.7458422047675,1.34314384510966e-05,1.25946529609998e-06
267,14.0028153543099,18.8306007838552,0.0155915424854106,0.00445949587595216
268,31.1700005206712,36.8567880314024,8.67038276212757e-06,1.87777269652961e-06
269,15.9051650924404,20.5529630165428,0.00712011271180003,0.00220648013204628
270,19.5653859705173,25.5132644541563,0.00150746067971663,0.000274250932349113
271,13.6342797148781,17.9528518697167,0.0181072470587399,0.00635110711846662
272,26.0557212943559,30.3820938608057,8.70426711192603e-05,3.32495309910779e-05
273,17.205701699081,23.1628386689961,0.00412575633146595,0.000743734223783052
274,14.3636872586703,19.7032870357911,0.0134570220831056,0.0031269365777977
275,20.1283267049284,26.9562985250198,0.00118229134955886,0.000147562898043745
276,20.2884244216415,27.4785146910236,0.00110315783901441,0.000117769291840249
277,30.0973442475846,36.2237769534416,1.41119537719576e-05,2.49385586565112e-06
278,36.0385947042266,36.3922407222767,9.33075581690564e-07,2.31259321559248e-06
279,40.9874887628381,40.3904650004293,9.4375470240494e-08,3.81710406572167e-07
280,21.136730100623,28.6497926263102,0.000763262090139575,7.08576864421058e-05
281,17.9672148982343,22.177206095733,0.00298777531116347,0.00112451404959736
282,24.2573897781771,35.1508660169843,0.00019372844665165,4.02894332384242e-06
283,17.1762084714772,21.9527010975201,0.00417745689268289,0.00123500261963262
284,19.1687586431982,25.642269216643,0.00178784765683868,0.00025952366502453
285,24.0088003099698,32.8838859378209,0.000216269154048341,1.10392570231461e-05
286,38.2514510834796,44.0462054296548,3.35884369559799e-07,7.23776164700335e-08
287,14.2549619749309,19.5827007899008,0.0140684560221604,0.00328477458104663
288,23.416806817427,34.5582067108877,0.000280924172264205,5.24757186134979e-06
289,36.4668296477505,38.2842961714795,7.65966821738427e-07,9.88374282815792e-07
290,43.7634521498047,48.0739627719492,2.58696649328285e-08,1.14208342217268e-08
291,18.3541238485775,21.8110209941634,0.00253381734940256,0.00131013562580374
292,20.5420905690264,27.2773398962817,0.000988322807081678,0.000128468333412819
293,17.9408261146994,23.3973408768461,0.00302148749347958,0.000673757124748005
294,20.0002264272444,26.1616397684318,0.00124960829954645,0.000207722201209108
295,24.7443513287071,34.9529335654518,0.000156094965492629,4.40093630217146e-06
296,20.6300886199813,26.3456538778919,0.000951302913698426,0.000191934760793442
297,21.6771181099265,29.0094282115475,0.000603000158362046,6.05875042244108e-05
298,38.6524872318612,45.0156720229957,2.78969395464144e-07,4.64677350769714e-08
299,20.2904012164168,26.3166028932408,0.00110221407239611,0.00019434605741393
300,16.514533954646,21.4878152039564,0.00551874892540229,0.00149869414483434
301,17.1750962657615,22.9605687997609,0.00417941888939953,0.000809793271321373
302,31.1367938519391,37.3710897391391,8.80233052666051e-06,1.4905793924896e-06
303,18.9473482884563,25.0461123285401,0.00196602586782695,0.000334806507770495
304,41.9316762154883,40.9428771270992,6.08093429995061e-08,2.9716693767564e-07
305,29.4056476038459,37.2635417093644,1.93028964983247e-05,1.56436854611899e-06
306,23.3949491604268,34.0073642860412,0.000283645993603158,6.7054071847169e-06
307,17.0054090496646,21.7191258078213,0.00448954998348747,0.00136124401815371
308,17.0295580669328,22.0622509816102,0.00444407909760194,0.00117981963765741
309,17.2584551855178,19.1053692599531,0.0040348369408456,0.00398933253118669
310,20.683843114581,26.9180484282203,0.000929364278107367,0.000150016976420355
311,16.8958822373156,22.614921977975,0.00470155118313329,0.000936260573719646
312,16.2578336232639,18.6651138790059,0.00614523241637393,0.00476822334936533
313,14.5249660484483,19.172751506474,0.0125971441200344,0.00388161535117848
314,19.9393721958787,22.440170966228,0.0012828945721578,0.00100738588933075
315,16.5852399946108,21.4439803271228,0.00535742817116034,0.00152623282047711
316,19.6047281173607,26.7961955934854,0.00148212701968764,0.000158106679107004
317,19.8446608637669,25.8454466883133,0.00133644230824943,0.000237895181638841
318,23.801435869885,34.5764005883488,0.0002370410295006,5.20521314035954e-06
319,19.0069572820356,25.8328963372416,0.00191640984607587,0.000239178069687302
320,13.6614191142099,16.0462200122289,0.0179093704535172,0.0135080246042359
321,34.7884240271103,40.3057043573808,1.65824371085795e-06,3.96647670625809e-07
322,16.5838742561819,21.8528963693927,0.00536050017208424,0.00128747459311694
323,20.1116253698621,26.8557248815448,0.00119086142804428,0.000154102168610654
324,18.923587179503,24.7593060857624,0.00198615322550531,0.000378324070297925
325,34.9234946211337,42.2590212966487,1.55848328099168e-06,1.63444259459738e-07
326,14.3107136172179,14.7390954355504,0.0137516468307217,0.0223859782324595
327,15.29984619885,20.2104979518496,0.00915510817263613,0.00254027091068018
328,39.5112146041978,43.5484551930604,1.87364793523291e-07,9.08378714218372e-08
329,18.7705606533909,23.2084634338647,0.00212070964853244,0.000729581976781924
330,26.2213249465066,33.875010911957,8.08344348213582e-05,7.11175223884816e-06
331,25.967318292075,30.3731913616128,9.05477840667933e-05,3.33795716270206e-05
332,20.1280050207912,26.6760885858219,0.00118245584318646,0.000166501526770934
333,25.9251791713781,33.3632726113159,9.22674181012929e-05,8.92604796555116e-06
334,14.6563111738928,20.7087297131967,0.0119363831945402,0.00206922562568221
335,19.1703078232812,25.7765158052218,0.00178665861597874,0.000245025921894533
336,27.1271371004963,34.7069120489593,5.3880785690695e-05,4.91114657657683e-06
337,23.9676697032329,34.5548598611939,0.000220240869269652,5.25540112179756e-06
338,29.0245896177782,36.8258200423653,2.29314465610513e-05,1.90404383584127e-06
339,23.5910998777263,28.4675113930224,0.000260124104653026,7.67025525979509e-05
340,25.9039426085062,26.4384224846428,9.31462685920341e-05,0.000184430702187403
341,23.0742279135764,33.4927353314451,0.000326712527643898,8.42773174875805e-06
342,31.2718836745522,37.850629098981,8.27768643519963e-06,1.20147078449221e-06
343,17.3871951789934,18.6993385646208,0.00382110154926122,0.00470271660581864
344,19.5414554786024,25.1086681175341,0.0015230779457772,0.00032599118166505
345,14.0927636864164,19.6365638263722,0.0150307829052232,0.00321333477898544
346,16.994360779325,22.324022888026,0.00451050434020449,0.00105756502597612
347,13.7276047303528,14.7407510741602,0.0174355015213501,0.0223718169577635
348,25.1926977188056,29.4621750047757,0.00012788902565048,4.97289060053546e-05
349,20.1961880711578,27.0354794382932,0.00114808896655874,0.000142608016793098
350,13.901848092873,19.1629584890398,0.0162450585012847,0.00389709271566513
351,26.8826998349784,27.1478926337371,6.01222764380612e-05,0.000135854571107591
352,20.0530904334136,26.9939355571598,0.00122138310495203,0.000145186854468558
353,24.9685692763601,36.2099477120587,0.000141294343840392,2.50934791839327e-06
354,14.5625889983697,20.133765293246,0.0124043382820893,0.00262156476592432
355,22.5334704799974,33.4849114530525,0.000414411106868047,8.45704719420143e-06
356,13.5374779240119,18.9884053563723,0.0188303365749787,0.00418325946334361
357,17.5896701688984,22.7798783230322,0.00350716254877685,0.000873656143076668
358,14.3735102182609,19.396219483748,0.0134030646250474,0.00354426928177834
359,20.3434451407021,26.2583338268427,0.00107718431647664,0.000199272974348126
360,16.878519264329,21.797716227395,0.00473604499919335,0.00131741705028697
361,14.019581252175,19.3375673255863,0.0154855106596727,0.00362993872336347
362,16.3631787333657,21.2415803245123,0.00588016567586214,0.00165994955543895
363,17.1371843791038,22.2727111001711,0.00424683898299881,0.0010805065487319
364,28.7615561740004,36.5691055626637,2.58233807852337e-05,2.13636273961573e-06
365,19.6745819830666,26.3735013505021,0.00143817299635961,0.000189651078793469
366,17.5119926102658,22.9822749186712,0.00362449942908128,0.000802436987207533
367,18.2360223589116,23.9080567362714,0.00266469447038674,0.000542989605419791
368,20.5332312982564,27.2840064470937,0.0009921274780319,0.000128098872405465
369,18.3260544505521,21.2391138959532,0.00256434031632241,0.00166164775616839
370,17.2436196437696,20.3921991865356,0.00406020577609326,0.00235746120973664
371,19.3900629178928,25.0869278512719,0.00162562826293889,0.000329028567842205
372,32.2364910839001,36.0837033749308,5.33375579543588e-06,2.65526475197185e-06
373,27.9834197594763,35.7108435115744,3.66714148276713e-05,3.13726498802272e-06
374,41.0571530562891,45.2651057377207,9.13661779724687e-08,4.14548525823425e-08
375,19.1926987146443,25.3016063084935,0.00176955943853656,0.000300218036854789
376,20.8361449523972,26.9942672153426,0.000869875547759833,0.000145166085551787
377,27.7242684596964,35.4776667661566,4.12058587752293e-05,3.4818711171664e-06
378,15.9392441931826,20.8352998547376,0.00701969223759131,0.00196387703418753
379,17.3800167797182,22.0902356109117,0.00383272203561893,0.00116611533586929
380,23.4748969971091,34.443605588437,0.000273815312515152,5.52236086358036e-06
381,16.701307109749,18.0106246451657,0.00510253697899769,0.00620569838290646
382,12.4919044684906,15.0991245531806,0.0286351104039088,0.0194996024767433
383,29.2652247353586,37.1219959895537,2.05684418648732e-05,1.66704203149036e-06
384,17.0220536005268,18.8860557225443,0.00445816107196062,0.00436045807177418
385,13.2862561904805,22.6248054596578,0.0208389320494686,0.000932388628159835
386,40.804233875788,46.0775070680168,1.02771420599185e-07,2.85720412789878e-08
387,15.9799052799399,20.7230950259618,0.00690168003935466,0.0020569963535455
388,16.2898972618524,18.0602905017954,0.00606334527596694,0.00608327935952527
389,17.8172861327083,23.1546962601987,0.00318433159744645,0.000746288110011231
390,14.7498200712798,20.932234423185,0.0114865542261338,0.00188675988414202
391,16.8775758338462,22.0290506544905,0.0047379263100829,0.00119628302657523
392,19.7636831687166,25.4418290837396,0.00138396366684759,0.000282757329732603
393,20.6394350333897,31.3840186380349,0.000947452107402174,2.14086908047374e-05
394,27.9632834686884,36.0287970978724,3.7005264048121e-05,2.72132779447257e-06
395,17.266793246969,20.8822501902128,0.00402064691730858,0.00192614786846048
396,19.918199872099,25.6187197650376,0.00129467874582993,0.000262152633504853
397,41.28490813917,44.1276241074964,8.21792638125871e-08,6.97358389241467e-08
398,29.8445837406334,34.2234368655487,1.58246055024628e-05,6.09096838132305e-06
399,30.0255873591663,37.2693957624679,1.45785293496413e-05,1.56026024359752e-06
400,15.3281390143062,20.3553587983074,0.00904852009394068,0.00239345614099045
401,26.3123245883578,34.6736480816047,7.76118793642588e-05,4.98449232690232e-06
402,29.5577795734263,35.7615058088851,1.80189427777595e-05,3.06699362526494e-06
403,19.0954160383546,24.4060402633394,0.00184503838108768,0.000439639310419798
404,16.8367206210251,22.2778009027297,0.00482010025978928,0.0010782092574964
405,19.6129532406318,25.7798546059356,0.00147688373224857,0.000244675724076788
406,35.8228117532991,42.8269981862834,1.03055824506372e-06,1.26208462016927e-07
407,19.7090727018122,24.8870991142728,0.00141694554319126,0.000358285631833371
408,20.8613201305313,27.5609847737808,0.000860410165373441,0.000113642145858775
409,16.7098908886034,18.4657270699103,0.00508416373273508,0.00516785760172624
410,31.4885673356394,39.2388916961579,7.50029079123375e-06,6.42579986221074e-07
411,17.4202176677515,18.9362022430242,0.00376808668126485,0.0042727452523684
412,28.8122265851562,36.2552310557293,2.52394644962049e-05,2.45897261013722e-06
413,19.1081113300807,25.7732952787703,0.00183501193731306,0.000245364182530739
414,41.9431476014908,45.5024938727892,6.04852166296676e-08,3.71852761715347e-08
415,23.812846423235,34.7479135471579,0.000235848410248123,4.82221241162211e-06
416,38.5671308221498,44.7076900339924,2.90217668007648e-07,5.34971696640411e-08
417,34.3914475494574,42.2349172996212,1.98972573074175e-06,1.65246237613235e-07
418,17.2063511637499,22.530987844888,0.00412462491093856,0.000969785022916688
419,38.0442603935065,43.5953375479893,3.69677363328053e-07,8.89156941421095e-08
420,14.4828206466427,20.2150114924402,0.0128165712428636,0.0025355665076694
421,14.0181212312165,18.8666456566551,0.0154947164627249,0.00439487694511833
422,19.0308912469554,22.2597519546999,0.00189683595125732,0.00108637737974878
423,14.4096533869269,20.0259260188898,0.0132063262493262,0.0027401217996002
424,35.773176192489,43.7614215240017,1.05437833850385e-06,8.24263078068081e-08
425,20.1474318741729,26.7750698673029,0.00117256216267985,0.000159552354128236
426,15.5975603197488,17.9576543953706,0.00809210821975062,0.00633889477086315
427,20.4191989595219,27.5766372055943,0.0010424056821116,0.000112875124486383
