"contrast","estimate","p.value","iteration"
"SE - I",0.671292319423114,0.848715738042258,123
"SE - IM",2.50771590000725,0.0198925249018184,123
"M - SI",0.072407756739634,0.999993211634785,123
"M - I",0.0805815658372679,0.999988407428087,123
"M - IM",1.91700514642141,0.0832922086350182,123
"SI - I",0.00817380909763399,0.999999999871122,123
"SI - IM",1.84459738968177,0.0996775428279613,123
"I - IM",1.83642358058414,0.10134797285228,123
"E - SE",0.833612867627844,0.711818222078506,124
"E - M",1.39139362698122,0.227323756752086,124
"E - SI",1.43343726789792,0.206126855210798,124
"E - I",1.44466999941564,0.200738097039822,124
"E - IM",3.18306635822822,0.00286352246517541,124
"SE - M",0.557780759353381,0.922765861685568,124
"SE - SI",0.599824400270078,0.900130462496786,124
"SE - I",0.611057131787795,0.893012521795558,124
"SE - IM",2.34945349060037,0.0304811580271881,124
"M - SI",0.0420436409166969,0.999999564078133,124
"M - I",0.0532763724344139,0.999998572724204,124
"M - IM",1.79167273124699,0.116063545723435,124
"SI - I",0.011232731517717,0.999999999395437,124
"SI - IM",1.7496290903303,0.128391666952075,124
"I - IM",1.73839635881258,0.131348863961884,124
"E - SE",0.753772039667034,0.784163986299208,125
"E - M",1.28768797871093,0.295278433631032,125
"E - SI",1.36539104061867,0.247651981465286,125
"E - I",1.36911963298941,0.245582199396729,125
"E - IM",3.10173744038334,0.00379911643977338,125
"SE - M",0.533915939043899,0.935513473158036,125
"SE - SI",0.611619000951639,0.893589232040273,125
"SE - I",0.615347593322379,0.891191972669169,125
"SE - IM",2.34796540071631,0.0321249150302886,125
"M - SI",0.0777030619077399,0.999990852480824,125
"M - I",0.0814316542784796,0.999988436405118,125
"M - IM",1.81404946167241,0.11087905478166,125
"SI - I",0.00372859237073975,0.999999999997648,125
"SI - IM",1.73634639976467,0.135142037120626,125
"I - IM",1.73261780739393,0.136142908401822,125
"E - SE",0.808960474490534,0.741644803306493,126
"E - M",0.899357085406462,0.660544591371696,126
"E - SI",1.23832379585263,0.345470863821449,126
"E - I",1.24121602212208,0.343419718236917,126
"E - IM",2.90867384608994,0.00778469536049486,126
"SE - M",0.0903966109159272,0.999981847338864,126
"SE - SI",0.429363321362094,0.972176139289669,126
"SE - I",0.43225554763155,0.971357603906805,126
"SE - IM",2.0997133715994,0.065513348170976,126
"M - SI",0.338966710446167,0.989969652204684,126
"M - I",0.341858936715622,0.98956948791274,126
"M - IM",2.00931676068348,0.0814758678962301,126
"SI - I",0.00289222626945551,0.99999999999946,126
"SI - IM",1.67035005023731,0.182979744514525,126
"I - IM",1.66745782396785,0.183993436030555,126
"E - SE",0.722151131773934,0.810463709289943,127
"E - M",1.33472003088983,0.266422466700156,127
"E - SI",1.38312276209946,0.239230050850622,127
"E - I",1.40254999613833,0.228960342111012,127
"E - IM",3.08031523185546,0.00393309685332421,127
"SE - M",0.612568899115896,0.892627657249014,127
"SE - SI",0.660971630325529,0.861500139539961,127
"SE - I",0.6803988643644,0.847041703588432,127
"SE - IM",2.35816410008153,0.0311424871865462,127
"M - SI",0.0484027312096333,0.999999130324294,127
"M - I",0.0678299652485044,0.999995288807834,127
"M - IM",1.74559520096563,0.131787509295964,127
"SI - I",0.019427234038871,0.999999990699558,127
"SI - IM",1.697192469756,0.147218341599053,127
"I - IM",1.67776523571713,0.153049775715183,127
"E - SE",0.463205805063653,0.963797541044804,128
"E - M",1.33622155949661,0.267126282040104,128
"E - SI",1.42434593614998,0.220372789844726,128
"E - I",1.43659323433108,0.214432022015216,128
"E - IM",3.24347760164486,0.00295900116521186,128
"SE - M",0.873015754432961,0.669372494967761,128
"SE - SI",0.961140131086326,0.588200616555663,128
"SE - I",0.97338742926743,0.575772205061103,128
"SE - IM",2.7802717965812,0.00840459789958603,128
"M - SI",0.0881243766533655,0.99998274439247,128
"M - I",0.100371674834469,0.999966957756814,128
"M - IM",1.90725604214824,0.0881818410024738,128
"SI - I",0.0122472981811039,0.999999999062377,128
"SI - IM",1.81913166549488,0.108930563098266,128
"I - IM",1.80688436731377,0.111549852142816,128
"E - SE",1.38621589857206,0.183321137154042,129
"E - M",2.23878419986162,0.00810473521126209,129
"E - SI",2.37471167760829,0.00534897269873225,129
"E - I",2.37471167760829,0.0053489726987318,129
"E - IM",4.40531145057013,1.61475234082831e-05,129
"SE - M",0.85256830128956,0.6463604177205,129
"SE - SI",0.98849577903623,0.509161815732326,129
"SE - I",0.98849577903623,0.509161815732321,129
"SE - IM",3.01909555199807,0.00103360434142463,129
"M - SI",0.13592747774667,0.99976563962466,129
"M - I",0.13592747774667,0.99976563962466,129
"M - IM",2.16652725070851,0.00656238883038485,129
"SI - I",0,1,129
"SI - IM",2.03059977296184,0.00974974980782883,129
"I - IM",2.03059977296184,0.00974974980782917,129
"E - SE",1.46278120978308,0.156360056170903,130
"E - M",1.56255850942756,0.119301104777124,130
"E - SI",2.05620569348019,0.0222851305603151,130
"E - I",2.05620569348019,0.0222851305603099,130
"E - IM",3.9002795289114,0.000195061535024021,130
"SE - M",0.0997772996444763,0.999963527610111,130
"SE - SI",0.593424483697104,0.885270661585562,130
"SE - I",0.593424483697104,0.885270661585559,130
"SE - IM",2.43749831912832,0.0113167357777252,130
"M - SI",0.493647184052628,0.941672250374533,130
"M - I",0.493647184052628,0.941672250374531,130
"M - IM",2.33772101948384,0.0142651484552822,130
"SI - I",0,1,130
"SI - IM",1.84407383543121,0.0502890653795711,130
"I - IM",1.84407383543121,0.0502890653795738,130
"E - SE",0.522919256459662,0.944425766807328,131
"E - M",0.812096517279148,0.744498760737155,131
"E - SI",1.1833977341714,0.397045259001531,131
"E - I",1.18957834438702,0.392339627931986,131
"E - IM",2.93723670551473,0.00876001956229711,131
"SE - M",0.289177260819486,0.995062286189839,131
"SE - SI",0.660478477711738,0.853380893459861,131
"SE - I",0.666659087927357,0.848477859597612,131
"SE - IM",2.41431744905506,0.0247345482229208,131
"M - SI",0.371301216892252,0.985079424936492,131
"M - I",0.377481827107871,0.983925266310757,131
"M - IM",2.12514018823558,0.0629495726986418,131
"SI - I",0.006180610215619,0.99999999997161,131
"SI - IM",1.75383897134333,0.153833754658928,131
"I - IM",1.74765836112771,0.155561395068742,131
"E - SE",0.862562906098458,0.697527512499484,132
"E - M",0.940954880295883,0.626340550019452,132
"E - SI",0.949160045144117,0.618870402706952,132
"E - I",0.951738128705866,0.616528012809348,132
"E - IM",2.81724644824636,0.012444641810088,132
"SE - M",0.0783919741974252,0.999991170685106,132
"SE - SI",0.0865971390456591,0.99998549189808,132
"SE - I",0.0891752226074086,0.999983206981548,132
"SE - IM",1.9546835421479,0.109738854898855,132
"M - SI",0.00820516484823397,0.999999999884252,132
"M - I",0.0107832484099835,0.999999999545847,132
"M - IM",1.87629156795048,0.130481315025181,132
"SI - I",0.00257808356174949,0.99999999999977,132
"SI - IM",1.86808640310225,0.132733624676717,132
"I - IM",1.8655083195405,0.133449006723444,132
"E - SE",1.39305614483324,0.179973892262291,133
"E - M",2.36129393854864,0.00542450882618917,133
"E - SI",2.52136952735427,0.00348352435357957,133
"E - I",2.54094990924153,0.00330195778961673,133
"E - IM",4.4131956168829,1.61662692923503e-05,133
"SE - M",0.968237793715404,0.525998611109283,133
"SE - SI",1.12831338252103,0.386426592101825,133
"SE - I",1.1478937644083,0.369014326762214,133
"SE - IM",3.02013947204967,0.00109182892570947,133
"M - SI",0.160075588805627,0.999449167662601,133
"M - I",0.179655970692895,0.999028174343382,133
"M - IM",2.05190167833426,0.00892395048259598,133
"SI - I",0.019580381887268,0.99999998242378,133
"SI - IM",1.89182608952864,0.0142568763009705,133
"I - IM",1.87224570764137,0.0148836944322241,133
"E - SE",1.29583042425162,0.241851754262691,134
"E - M",2.22256465448572,0.00979503056938025,134
"E - SI",2.34512284117395,0.00709741319501433,134
"E - I",2.34512284106182,0.00709741320025714,134
"E - IM",4.24105390585006,3.61186235178224e-05,134
"SE - M",0.926734230234105,0.586540859763662,134
"SE - SI",1.04929241692233,0.480414815828739,134
"SE - I",1.0492924168102,0.480414815974672,134
"SE - IM",2.94522348159844,0.00209195511984317,134
"M - SI",0.122558186688224,0.99986615181369,134
"M - I",0.122558186576095,0.999866151814311,134
"M - IM",2.01848925136434,0.0136459238594031,134
"SI - I",-1.12129416862672e-10,1,134
"SI - IM",1.89593106467611,0.0187445528970512,134
"I - IM",1.89593106478824,0.0187445528896797,134
"E - SE",0.785014407100496,0.758890755445716,135
"E - M",0.848256640220228,0.702593252881283,135
"E - SI",1.2529750685186,0.328026626689202,135
"E - I",1.27307369498075,0.314137991348319,135
"E - IM",2.97502396336724,0.00639766213615989,135
"SE - M",0.0632422331197314,0.999996958798947,135
"SE - SI",0.467960661418105,0.961009369842649,135
"SE - I",0.488059287880252,0.953564914252268,135
"SE - IM",2.19000955626674,0.0534768448254942,135
"M - SI",0.404718428298374,0.978612653068486,135
"M - I",0.42481705476052,0.97354993551411,135
"M - IM",2.12676732314701,0.0615893176693733,135
"SI - I",0.0200986264621463,0.999999989626854,135
"SI - IM",1.72204889484863,0.164009347460028,135
"I - IM",1.70195026838649,0.170618123987573,135
"E - SE",0.976256931832455,0.563738907290106,136
"E - M",1.30723936497624,0.260324633678773,136
"E - SI",1.91350994519492,0.0449823809501462,136
"E - I",1.94288775766515,0.0419353753986283,136
"E - IM",3.7108147965411,0.000703867001974001,136
"SE - M",0.330982433143788,0.990023299405762,136
"SE - SI",0.937253013362467,0.581956299793146,136
"SE - I",0.96663082583269,0.550731998049296,136
"SE - IM",2.73455786470864,0.00518467020563673,136
"M - SI",0.606270580218679,0.89165394867976,136
"M - I",0.635648392688902,0.871490188115595,136
"M - IM",2.40357543156485,0.0199857215865693,136
"SI - I",0.0293778124702233,0.999999917141866,136
"SI - IM",1.79730485134618,0.0753045224955683,136
"I - IM",1.76792703887595,0.0791049292810733,136
"E - SE",0.742810051101964,0.794044798335265,137
"E - M",1.33193359627053,0.267038482791534,137
"E - SI",1.40003678541875,0.229504883467782,137
"E - I",1.40365216033542,0.227613669898808,137
"E - IM",3.07148642004239,0.00386709829041487,137
"SE - M",0.589123545168562,0.907286558327617,137
"SE - SI",0.65722673431679,0.866073484372446,137
"SE - I",0.660842109233459,0.863473937917901,137
"SE - IM",2.32867636894043,0.0331755696792609,137
"M - SI",0.068103189148228,0.999995258006181,137
"M - I",0.0717185640648974,0.999993856918658,137
"M - IM",1.73955282377187,0.132991091630911,137
"SI - I",0.00361537491666941,0.999999999997993,137
"SI - IM",1.67144963462364,0.155975879298633,137
"I - IM",1.66783425970697,0.157114486648603,137
"E - SE",0.875863085395066,0.670754129084525,138
"E - M",1.39362601839737,0.224754140383734,138
"E - SI",1.4353805220119,0.203433078308719,138
"E - I",1.45412289071474,0.194636371490877,138
"E - IM",3.28220495382126,0.00245088031094287,138
"SE - M",0.517762933002307,0.940821535972559,138
"SE - SI",0.559517436616829,0.91969212277596,138
"SE - I",0.578259805319677,0.908871298510692,138
"SE - IM",2.40634186842619,0.0262556032820013,138
"M - SI",0.0417545036145222,0.999999573955168,138
"M - I",0.0604968723173702,0.999997270491286,138
"M - IM",1.88857893542388,0.0912734374050377,138
"SI - I",0.0187423687028481,0.999999992069323,138
"SI - IM",1.84682443180936,0.102132673007844,138
"I - IM",1.82808206310651,0.105990404861411,138
"E - SE",1.42634180248375,0.174838134166075,139
"E - M",1.53288123137459,0.131358180861293,139
"E - SI",2.09313024826544,0.0204558190087119,139
"E - I",2.10375507194033,0.0198653815536889,139
"E - IM",3.86174105374241,0.000208940059567952,139
"SE - M",0.106539428890841,0.999950698327393,139
"SE - SI",0.666788445781689,0.835347734591352,139
"SE - I",0.677413269456581,0.826276400674052,139
"SE - IM",2.43539925125866,0.0117575418096676,139
"M - SI",0.560249016890848,0.909267538233922,139
"M - I",0.57087384056574,0.902482245211166,139
"M - IM",2.32885982236782,0.0150424062272855,139
"SI - I",0.0106248236748923,0.999999999436006,139
"SI - IM",1.76861080547697,0.0622225856772941,139
"I - IM",1.75798598180207,0.0635618010831357,139
"E - SE",1.07081191314143,0.451546925838375,140
"E - M",2.31850142411586,0.00891931345278885,140
"E - SI",2.46297264021484,0.00635031454356649,140
"E - I",2.47098035038322,0.00625752789413059,140
"E - IM",4.61830228939696,5.95951588405752e-05,140
"SE - M",1.24768951097444,0.257539463225023,140
"SE - SI",1.39216072707341,0.178819733605111,140
"SE - I",1.4001684372418,0.174813235801365,140
"SE - IM",3.54749037625553,0.000312171907658199,140
"M - SI",0.144471216098976,0.999651566518641,140
"M - I",0.15247892626736,0.999545294055734,140
"M - IM",2.2998008652811,0.00548999896285507,140
"SI - I",0.00800771016838464,0.999999999792562,140
"SI - IM",2.15532964918212,0.00742131795647361,140
"I - IM",2.14732193901374,0.00747013528155038,140
"E - SE",1.42689565579574,0.186813809905024,141
"E - M",1.56562469840271,0.129969239678765,141
"E - SI",1.56562469840247,0.129969239678582,141
"E - I",1.57005260031856,0.128505333411392,141
"E - IM",3.46035702152395,0.00096969394649804,141
"SE - M",0.138729042606967,0.999831524764965,141
"SE - SI",0.13872904260673,0.999831524764966,141
"SE - I",0.143156944522821,0.999803199302879,141
"SE - IM",2.03346136572821,0.0505532282861579,141
"M - SI",-2.37365682664858e-13,1,141
"M - I",0.00442790191585329,0.999999999993898,141
"M - IM",1.89473232312124,0.0723772002358321,141
"SI - I",0.00442790191609066,0.999999999993898,141
"SI - IM",1.89473232312148,0.0723772002358584,141
"I - IM",1.89030442120539,0.0730595199078483,141
"E - SE",1.14657508679836,0.396624032693479,142
"E - M",2.28509206849473,0.0120705136660382,142
"E - SI",2.33675931261154,0.0110409966022538,142
"E - I",2.34458921968953,0.0108979234578487,142
"E - IM",4.56101534505903,0.000175677594502543,142
"SE - M",1.13851698169637,0.339038811061465,142
"SE - SI",1.19018422581318,0.296717562585157,142
"SE - I",1.19801413289117,0.290705652234385,142
"SE - IM",3.41444025826067,0.000696198588052921,142
"M - SI",0.0516672441168105,0.999997953613679,142
"M - I",0.0594971511948033,0.999995851672748,142
"M - IM",2.2759232765643,0.01030346432435,142
"SI - I",0.0078299070779928,0.999999999828817,142
"SI - IM",2.22425603244749,0.0105007279336204,142
"I - IM",2.2164261253695,0.0105352943674102,142
"E - SE",1.49092219805555,0.150368574213918,143
"E - M",1.65475094877515,0.0967890427655782,143
"E - SI",1.67356971159678,0.092059939614776,143
"E - I",1.67803258425813,0.0909660577850927,143
"E - IM",3.62422157436875,0.000621389143252826,143
"SE - M",0.163828750719592,0.999614173929471,143
"SE - SI",0.182647513541226,0.999344224162176,143
"SE - I",0.187110386202571,0.999262176525961,143
"SE - IM",2.13329937631319,0.0387931827330733,143
"M - SI",0.0188187628216339,0.999999991190521,143
"M - I",0.0232816354829795,0.999999974431963,143
"M - IM",1.9694706255936,0.0577564394556183,143
"SI - I",0.0044628726613456,0.99999999999337,143
"SI - IM",1.95065186277197,0.0607362666754392,143
"I - IM",1.94618899011062,0.0613353963603696,143
"E - SE",0.887488673577391,0.664992960984529,144
"E - M",1.48045739164081,0.188658008751855,144
"E - SI",1.52138957026856,0.171502713894845,144
"E - I",1.52762428994215,0.168999470366362,144
"E - IM",3.18932003192781,0.00295886869646134,144
"SE - M",0.592968718063414,0.902811918147955,144
"SE - SI",0.633900896691171,0.878136121547787,144
"SE - I",0.640135616364756,0.873766733900701,144
"SE - IM",2.30183135835042,0.0335625906991674,144
"M - SI",0.0409321786277566,0.999999608129227,144
"M - I",0.0471668983013418,0.999999202380524,144
"M - IM",1.708862640287,0.138453812865085,144
"SI - I",0.00623471967358524,0.999999999967333,144
"SI - IM",1.66793046165925,0.152778947994152,144
"I - IM",1.66169574198566,0.154675163693371,144
"E - SE",0.892194479624007,0.656779419451796,145
"E - M",1.48143269633898,0.182350440852665,145
"E - SI",1.52366211613566,0.164895608773547,145
"E - I",1.53414687676764,0.160782512054802,145
"E - IM",3.26805857404767,0.00235706586767293,145
"SE - M",0.589238216714969,0.904107998321707,145
"SE - SI",0.63146763651165,0.878616867842179,145
"SE - I",0.641952397143632,0.871205656320748,145
"SE - IM",2.37586409442367,0.0273002538179304,145
"M - SI",0.0422294197966817,0.999999541835331,145
"M - I",0.0527141804286635,0.999998607914282,145
"M - IM",1.7866258777087,0.114546928675774,145
"SI - I",0.0104847606319818,0.999999999559243,145
"SI - IM",1.74439645791202,0.126973813038358,145
"I - IM",1.73391169728003,0.129686697524629,145
"E - SE",1.3616278340154,0.199258426115861,146
"E - M",2.15351449735856,0.0122735400898943,146
"E - SI",2.17101520017888,0.0116652699554525,146
"E - I",2.19475906211533,0.0108966013622561,146
"E - IM",4.24958710237668,3.84309864553956e-05,146
"SE - M",0.791886663343161,0.71276064391112,146
"SE - SI",0.809387366163482,0.694467814410261,146
"SE - I",0.83313122809993,0.669342933892933,146
"SE - IM",2.88795926836128,0.00210517907152818,146
"M - SI",0.0175007028203211,0.999999992102878,146
"M - I",0.0412445647567687,0.999999421549881,146
"M - IM",2.09607260501812,0.0120459891695047,146
"SI - I",0.0237438619364476,0.999999962947207,146
"SI - IM",2.0785719021978,0.0124133179692963,146
"I - IM",2.05482804026135,0.0129425574158898,146
"E - SE",1.40704945036694,0.191154905256967,147
"E - M",1.57127850061439,0.123608807114711,147
"E - SI",1.6110409977186,0.111245902450058,147
"E - I",1.61984049749226,0.108711200478345,147
"E - IM",3.56980513459663,0.000729753002159939,147
"SE - M",0.164229050247442,0.99961826959379,147
"SE - SI",0.203991547351653,0.99890302692253,147
"SE - I",0.212791047125312,0.998654184704544,147
"SE - IM",2.16275568422968,0.0361858073362068,147
"M - SI",0.0397624971042105,0.999999639878225,147
"M - I",0.0485619968778699,0.999999020132159,147
"M - IM",1.99852663398224,0.0552476291418996,147
"SI - I",0.00879949977365935,0.999999999804736,147
"SI - IM",1.95876413687803,0.0609760258200693,147
"I - IM",1.94996463710437,0.0621480780680224,147
"E - SE",0.756655784592069,0.779471175937085,148
"E - M",1.35136796880274,0.249320109342217,148
"E - SI",1.40185441176545,0.221954200341996,148
"E - I",1.40565350632682,0.219993674780429,148
"E - IM",3.16297930782391,0.00304012945708998,148
"SE - M",0.594712184210675,0.902801826975073,148
"SE - SI",0.64519862717338,0.871577038649668,148
"SE - I",0.648997721734755,0.868893253389836,148
"SE - IM",2.40632352323184,0.027427213316353,148
"M - SI",0.050486442962705,0.999998919800298,148
"M - I",0.0542855375240794,0.999998446676466,148
"M - IM",1.81161133902117,0.112465787060653,148
"SI - I",0.00379909456137439,0.999999999997379,148
"SI - IM",1.76112489605846,0.126488026278221,148
"I - IM",1.75732580149709,0.12747822676973,148
"E - SE",1.25247556251677,0.272773498093003,149
"E - M",2.10514866135372,0.014584290285913,149
"E - SI",2.26221067391987,0.00933559541683771,149
"E - I",2.29317978268217,0.0085869189374137,149
"E - IM",4.21333213504947,4.19409551332128e-05,149
"SE - M",0.852673098836948,0.668739713091396,149
"SE - SI",1.0097351114031,0.523709253970704,149
"SE - I",1.0407042201654,0.493543855656,149
"SE - IM",2.9608565725327,0.00224192649952071,149
"M - SI",0.157062012566152,0.99957547243685,149
"M - I",0.188031121328454,0.998973840400846,149
"M - IM",2.10818347369575,0.0114710355164593,149
"SI - I",0.0309691087623012,0.999999854688354,149
"SI - IM",1.9511214611296,0.0173766916734387,149
"I - IM",1.92015235236729,0.0184663563753402,149
"E - SE",0.859120642434832,0.691705001308871,150
"E - M",0.941018263066699,0.616601105263114,150
"E - SI",1.30228307238548,0.294475500447825,150
"E - I",1.31944215015288,0.28359775113784,150
"E - IM",3.09238729989811,0.00519304646300001,150
"SE - M",0.0818976206318675,0.999988667623818,150
"SE - SI",0.443162429950643,0.967635687637674,150
"SE - I",0.460321507718047,0.961948081654706,150
"SE - IM",2.23326665746328,0.0466936114988664,150
"M - SI",0.361264809318776,0.986507111098452,150
"M - I",0.37842388708618,0.983354569341417,150
"M - IM",2.15136903683141,0.0576076887425375,150
"SI - I",0.0171590777674042,0.999999995193003,150
"SI - IM",1.79010422751264,0.139591130000932,150
"I - IM",1.77294514974523,0.14428098594883,150
"E - SE",0.483200417288493,0.959787248763328,151
"E - M",0.798747000361728,0.758897891178829,151
"E - SI",0.80729652430832,0.751680825307793,151
"E - I",0.807296524308177,0.751680825308037,151
"E - IM",2.72013877841,0.0170412525064297,151
"SE - M",0.315546583073234,0.992896012503984,151
"SE - SI",0.324096107019827,0.991956748179525,151
"SE - I",0.324096107019683,0.991956748179548,151
"SE - IM",2.23693836112151,0.0471252103439761,151
"M - SI",0.00854952394659247,0.999999999860788,151
"M - I",0.00854952394644914,0.999999999860788,151
"M - IM",1.92139177804828,0.118995064396034,151
"SI - I",-1.43329792479108e-13,1,151
"SI - IM",1.91284225410168,0.121041342219005,151
"I - IM",1.91284225410183,0.121041342219248,151
"E - SE",1.07124721892221,0.450725379384165,152
"E - M",2.33814750128254,0.00766478350778332,152
"E - SI",2.48321600127382,0.00519937537028914,152
"E - I",2.48321600127331,0.00519937537024451,152
"E - IM",4.63227521008819,3.3510079634036e-05,152
"SE - M",1.26690028236033,0.242237794768216,152
"SE - SI",1.41196878235161,0.167035225991803,152
"SE - I",1.4119687823511,0.167035225991766,152
"SE - IM",3.56102799116598,0.000202575144511941,152
"M - SI",0.145068499991278,0.9996404427234,152
"M - I",0.145068499990773,0.999640442723406,152
"M - IM",2.29412770880565,0.00422893389585999,152
"SI - I",-5.05373520809371e-13,1,152
"SI - IM",2.14905920881437,0.00639709310680669,152
"I - IM",2.14905920881488,0.00639709310687153,152
"E - SE",0.549206570110426,0.932103353676207,153
"E - M",1.37076116113991,0.258398410040626,153
"E - SI",1.42076050543446,0.232363298365907,153
"E - I",1.43665657728349,0.224579075940681,153
"E - IM",3.14958714529089,0.00414448428936443,153
"SE - M",0.821554591029481,0.714747589638527,153
"SE - SI",0.871553935324031,0.668031883531004,153
"SE - I",0.887450007173064,0.65165234433157,153
"SE - IM",2.60038057518047,0.0123959294966632,153
"M - SI",0.0499993442945501,0.999998962540573,153
"M - I",0.0658954161435825,0.999995863688855,153
"M - IM",1.77882598415099,0.120197663382647,153
"SI - I",0.0158960718490324,0.999999996533723,153
"SI - IM",1.72882663985644,0.134459176747668,153
"I - IM",1.7129305680074,0.138501809516268,153
"E - SE",0.877793326282798,0.674903920479567,154
"E - M",0.965022834285842,0.594963384558968,154
"E - SI",1.31076838110091,0.288951208309605,154
"E - I",1.31418823371653,0.286764661936553,154
"E - IM",3.07324095807622,0.00536757042195046,154
"SE - M",0.0872295080030443,0.999984537243445,154
"SE - SI",0.432975054818116,0.970764379633238,154
"SE - I",0.436394907433735,0.969754004727096,154
"SE - IM",2.19544763179343,0.0520436967877936,154
"M - SI",0.345745546815072,0.988896546543874,154
"M - I",0.349165399430691,0.988383105703962,154
"M - IM",2.10821812379038,0.0642521235719938,154
"SI - I",0.00341985261561883,0.999999999998556,154
"SI - IM",1.76247257697531,0.149215653099996,154
"I - IM",1.75905272435969,0.150216494616326,154
"E - SE",1.47325578062443,0.161482827093163,155
"E - M",1.60000755771436,0.115368239962857,155
"E - SI",1.61808316305725,0.110008602449268,155
"E - I",1.62230822902904,0.108789582723444,155
"E - IM",3.51254214691723,0.00078373746512328,155
"SE - M",0.126751777089927,0.999891508408433,155
"SE - SI",0.144827382432815,0.999790108829636,155
"SE - I",0.149052448404608,0.999758088896155,155
"SE - IM",2.0392863662928,0.0497232819161095,155
"M - SI",0.0180756053428888,0.999999992980333,155
"M - I",0.0223006713146814,0.999999979907444,155
"M - IM",1.91253458920287,0.0680153741103781,155
"SI - I",0.00422506597179262,0.999999999995087,155
"SI - IM",1.89445898385998,0.0707493576669851,155
"I - IM",1.89023391788819,0.0714066332789893,155
"E - SE",0.81507196020174,0.731584208515009,156
"E - M",1.36363928330416,0.250157386269956,156
"E - SI",1.37061469608121,0.246267818396828,156
"E - I",1.37061469608121,0.246267818396822,156
"E - IM",3.10728320052191,0.00383031530278943,156
"SE - M",0.54856732310242,0.926630227362987,156
"SE - SI",0.555542735879469,0.922921929279394,156
"SE - I",0.555542735879469,0.922921929279393,156
"SE - IM",2.29221124032017,0.0356483207474972,156
"M - SI",0.00697541277704938,0.999999999945104,156
"M - I",0.00697541277704938,0.999999999945104,156
"M - IM",1.74364391721775,0.132877356499852,156
"SI - I",0,1,156
"SI - IM",1.7366685044407,0.134709536130898,156
"I - IM",1.7366685044407,0.134709536130899,156
"E - SE",1.35038597044236,0.221030690982652,157
"E - M",1.44293844849131,0.173990772961443,157
"E - SI",2.01189915796119,0.0282748973750027,157
"E - I",2.03218438021389,0.0267454687771457,157
"E - IM",3.69675062816768,0.000346400364545252,157
"SE - M",0.0925524780489462,0.999976564311193,157
"SE - SI",0.661513187518826,0.848116522935983,157
"SE - I",0.68179840977153,0.831600957865075,157
"SE - IM",2.34636465772532,0.0175357315991141,157
"M - SI",0.56896070946988,0.910092266248005,157
"M - I",0.589245931722584,0.897287216795785,157
"M - IM",2.25381217967637,0.0219630671714595,157
"SI - I",0.0202852222527037,0.999999986601868,157
"SI - IM",1.68485147020649,0.0883347192882507,157
"I - IM",1.66456624795379,0.0920495567166145,157
"E - SE",1.06952753264256,0.459982093027651,158
"E - M",2.20786221237796,0.0137857118494923,158
"E - SI",2.29460318272696,0.0114504043798871,158
"E - I",2.30360916181465,0.0112547404961725,158
"E - IM",4.47047357354033,0.00013730758069852,158
"SE - M",1.1383346797354,0.35194817441528,158
"SE - SI",1.2250756500844,0.291552729963529,158
"SE - I",1.23408162917209,0.284878499761181,158
"SE - IM",3.40094604089777,0.000708375181454279,158
"M - SI",0.0867409703490001,0.999974552108391,158
"M - I",0.0957469494366885,0.999958335316496,158
"M - IM",2.26261136116237,0.0100491887934127,158
"SI - I",0.00900597908768841,0.99999999967438,158
"SI - IM",2.17587039081337,0.0115453591997349,158
"I - IM",2.16686441172568,0.0116236909020223,158
"E - SE",1.06165085634749,0.489543930109723,159
"E - M",1.36199944063032,0.233480096499454,159
"E - SI",1.84676803056127,0.05771963257149,159
"E - I",1.88248468777118,0.0533478126962619,159
"E - IM",3.74225092429711,0.00122870351104032,159
"SE - M",0.300348584282833,0.993253276591668,159
"SE - SI",0.785117174213781,0.722579572314732,159
"SE - I",0.820833831423689,0.684867630226551,159
"SE - IM",2.68060006794963,0.00747084122243413,159
"M - SI",0.484768589930948,0.949980130083473,159
"M - I",0.520485247140856,0.933421263964062,159
"M - IM",2.38025148366679,0.0250614091128678,159
"SI - I",0.0357166572099072,0.999999777474408,159
"SI - IM",1.89548289373584,0.0683808804113627,159
"I - IM",1.85976623652594,0.0717490711388238,159
"E - SE",0.822473475959025,0.7213747732863,160
"E - M",1.38745481288703,0.230514578965441,160
"E - SI",1.39495131140511,0.226543687141507,160
"E - I",1.39853250363825,0.224673449837061,160
"E - IM",3.18470394797492,0.00301128423704466,160
"SE - M",0.564981336928006,0.917949625763489,160
"SE - SI",0.572477835446082,0.913703436415672,160
"SE - I",0.576059027679222,0.911632115105919,160
"SE - IM",2.36223047201589,0.0300275093848021,160
"M - SI",0.00749649851807632,0.99999999992071,160
"M - I",0.011077690751216,0.999999999440434,160
"M - IM",1.79724913508789,0.116520124529308,160
"SI - I",0.00358119223313969,0.99999999999807,160
"SI - IM",1.78975263656981,0.118291234422122,160
"I - IM",1.78617144433667,0.119146896685775,160
"E - SE",0.824984468409011,0.719584423555824,161
"E - M",1.38515174108165,0.230683256355762,161
"E - SI",1.43521102530515,0.205309875904135,161
"E - I",1.44256703282987,0.201781955708481,161
"E - IM",3.18155295004279,0.00287809706446451,161
"SE - M",0.560167272672639,0.921647455489902,161
"SE - SI",0.610226556896135,0.893777591418133,161
"SE - I",0.617582564420858,0.888996538606282,161
"SE - IM",2.35656848163378,0.0300579437240734,161
"M - SI",0.0500592842234961,0.999998958884296,161
