"node_id","module","layer_id","flow","node_name","taxon","Crop production","Pollination","Crop damage","Pest control","Seed dispersal","Butterfly watching","Bird watching","ES","DES"
453,12,9,0.000219132,"06MINERPARA.Hemiptarsenus dropion","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
454,2,6,1.329e-05,"06MINERPARA.Hemiptarsenus fulvicollis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
454,1,8,1.40292e-05,"06MINERPARA.Hemiptarsenus fulvicollis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
454,1,9,3.96619e-05,"06MINERPARA.Hemiptarsenus fulvicollis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
455,13,1,0.000142414,"06MINERPARA.Hemiptarsenus unguicellus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
455,1,2,0.000171416,"06MINERPARA.Hemiptarsenus unguicellus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
455,1,3,0.000446422,"06MINERPARA.Hemiptarsenus unguicellus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
455,2,5,0.000142558,"06MINERPARA.Hemiptarsenus unguicellus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
455,2,6,0.000164388,"06MINERPARA.Hemiptarsenus unguicellus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
455,1,8,8.41607e-05,"06MINERPARA.Hemiptarsenus unguicellus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
455,1,9,0.000165666,"06MINERPARA.Hemiptarsenus unguicellus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
455,6,11,3.34562e-05,"06MINERPARA.Hemiptarsenus unguicellus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
456,32,1,3.18889e-05,"06MINERPARA.Ionympha carne","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
457,42,5,0.000165484,"06MINERPARA.Microgastrinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
457,25,11,0.000608604,"06MINERPARA.Microgastrinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
458,37,11,0.000121892,"06MINERPARA.Miscogaster hortensis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
459,1,2,6.3957e-06,"06MINERPARA.Miscogaster maculata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
459,26,5,0.00118413,"06MINERPARA.Miscogaster maculata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
459,5,6,1.12323e-05,"06MINERPARA.Miscogaster maculata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
459,1,9,1.32206e-05,"06MINERPARA.Miscogaster maculata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
459,6,11,0.00100844,"06MINERPARA.Miscogaster maculata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
460,1,2,6.3957e-06,"06MINERPARA.Opiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
460,2,6,1.57663e-05,"06MINERPARA.Opiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
460,1,8,1.5588e-06,"06MINERPARA.Opiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
460,27,9,3.51606e-05,"06MINERPARA.Opiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
461,13,1,0.000207777,"06MINERPARA.Opius s.s.","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
462,3,3,1.83537e-05,"06MINERPARA.Opius s.s. lugens","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
462,17,8,9.41559e-05,"06MINERPARA.Opius s.s. lugens","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
463,13,1,6.15865e-05,"06MINERPARA.Opius sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
463,18,2,0.000262575,"06MINERPARA.Opius sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
463,9,8,6.55364e-05,"06MINERPARA.Opius sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
464,2,6,1.57663e-05,"06MINERPARA.Pediobius acantha","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
464,1,9,1.32206e-05,"06MINERPARA.Pediobius acantha","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
464,6,11,4.45972e-05,"06MINERPARA.Pediobius acantha","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
465,13,1,0.000366437,"06MINERPARA.Phaedrotoma exigua","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
465,9,8,0.000182783,"06MINERPARA.Phaedrotoma exigua","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
465,1,9,2.64413e-05,"06MINERPARA.Phaedrotoma exigua","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
465,33,10,0.000405188,"06MINERPARA.Phaedrotoma exigua","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
466,6,11,6.69125e-05,"06MINERPARA.Phaedrotoma variegata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
467,64,1,0.000251995,"06MINERPARA.Pnigalio soemius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
467,18,2,0.000295397,"06MINERPARA.Pnigalio soemius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
467,20,4,0.000168543,"06MINERPARA.Pnigalio soemius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
467,34,6,0.00165241,"06MINERPARA.Pnigalio soemius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
467,17,8,0.000183096,"06MINERPARA.Pnigalio soemius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
467,1,9,3.96619e-05,"06MINERPARA.Pnigalio soemius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
467,31,11,0.000115928,"06MINERPARA.Pnigalio soemius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,13,1,0.000440747,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,40,2,0.000789827,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,3,3,0.00113787,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,20,4,0.000208219,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,5,5,2.68162e-05,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,24,6,0.000272908,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,5,8,5.52387e-05,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,3,9,0.000125572,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
468,6,11,0.000133825,"06MINERPARA.Seladerma diffine","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
469,32,1,0.00012297,"06MINERPARA.Seladerma tarsale","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
469,18,2,0.000137683,"06MINERPARA.Seladerma tarsale","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
469,3,3,3.67073e-05,"06MINERPARA.Seladerma tarsale","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
469,2,6,0.000111184,"06MINERPARA.Seladerma tarsale","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
469,1,8,2.3382e-06,"06MINERPARA.Seladerma tarsale","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
469,12,9,0.000203992,"06MINERPARA.Seladerma tarsale","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
469,6,11,0.00301581,"06MINERPARA.Seladerma tarsale","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
470,25,11,0.00116847,"06MINERPARA.Sympiesis gordius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
471,68,11,0.00112514,"06MINERPARA.Sympiesis sericeicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
472,4,9,1.12615e-05,"06MINERPARA.Synopeas rhanis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
473,2,5,4.75192e-05,"06MINERPARA.Torymus sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
474,53,5,0.000220132,"07SEEDINVERT.Blastodacna hellerella","Seed-feeding insect",0,0,1,0,0,0,0,0,1
474,83,9,0.000864155,"07SEEDINVERT.Blastodacna hellerella","Seed-feeding insect",0,0,1,0,0,0,0,0,1
475,22,9,0.000385427,"07SEEDINVERT.Bruchidius varius","Seed-feeding insect",0,0,1,0,0,0,0,0,1
476,17,8,0.00149577,"07SEEDINVERT.Bruchophagus gibbus","Seed-feeding insect",0,0,1,0,0,0,0,0,1
477,27,9,0.000156512,"07SEEDINVERT.Curtonotus aulicus","Seed-feeding insect",0,0,1,0,0,0,0,0,1
478,27,9,0.000156512,"07SEEDINVERT.Olibrus aeneus","Seed-feeding insect",0,0,1,0,0,0,0,0,1
479,67,9,0.000993496,"07SEEDINVERT.Oxystoma pomonae","Seed-feeding insect",0,0,1,0,0,0,0,0,1
480,108,1,0.00022225,"07SEEDINVERT.Protapion apricans","Seed-feeding insect",0,0,1,0,0,0,0,0,1
480,28,4,0.000243195,"07SEEDINVERT.Protapion apricans","Seed-feeding insect",0,0,1,0,0,0,0,0,1
480,17,8,0.0013088,"07SEEDINVERT.Protapion apricans","Seed-feeding insect",0,0,1,0,0,0,0,0,1
480,22,9,0.00192714,"07SEEDINVERT.Protapion apricans","Seed-feeding insect",0,0,1,0,0,0,0,0,1
481,28,4,0.00121598,"07SEEDINVERT.Protapion assimile","Seed-feeding insect",0,0,1,0,0,0,0,0,1
481,22,9,0.00173442,"07SEEDINVERT.Protapion assimile","Seed-feeding insect",0,0,1,0,0,0,0,0,1
482,8,2,0.00498711,"07SEEDINVERT.Protapion fulvipes","Seed-feeding insect",0,0,1,0,0,0,0,0,1
482,8,3,0.00525619,"07SEEDINVERT.Protapion fulvipes","Seed-feeding insect",0,0,1,0,0,0,0,0,1
482,17,8,0.00299154,"07SEEDINVERT.Protapion fulvipes","Seed-feeding insect",0,0,1,0,0,0,0,0,1
482,22,9,0.000770855,"07SEEDINVERT.Protapion fulvipes","Seed-feeding insect",0,0,1,0,0,0,0,0,1
483,92,8,0.000722903,"07SEEDINVERT.Protapion nigritarse","Seed-feeding insect",0,0,1,0,0,0,0,0,1
484,28,4,0.00389112,"07SEEDINVERT.Protapion trifolii","Seed-feeding insect",0,0,1,0,0,0,0,0,1
484,17,8,0.0013088,"07SEEDINVERT.Protapion trifolii","Seed-feeding insect",0,0,1,0,0,0,0,0,1
484,22,9,0.00115628,"07SEEDINVERT.Protapion trifolii","Seed-feeding insect",0,0,1,0,0,0,0,0,1
485,22,9,0.000192714,"07SEEDINVERT.Protapion varipes","Seed-feeding insect",0,0,1,0,0,0,0,0,1
486,27,9,0.000156512,"07SEEDINVERT.Rhinocyllus conicus","Seed-feeding insect",0,0,1,0,0,0,0,0,1
487,22,9,0.000192714,"07SEEDINVERT.Sitona lineatus","Seed-feeding insect",0,0,1,0,0,0,0,0,1
488,22,9,0.000192714,"07SEEDINVERT.Sitona sulcifrons","Seed-feeding insect",0,0,1,0,0,0,0,0,1
489,65,5,0.000133732,"07SEEDINVERT.Terellia longicauda","Seed-feeding insect",0,0,1,0,0,0,0,0,1
490,40,2,5.59042e-05,"07SEEDINVERT.Terellia ruficauda","Seed-feeding insect",0,0,1,0,0,0,0,0,1
490,124,8,0.000198309,"07SEEDINVERT.Terellia ruficauda","Seed-feeding insect",0,0,1,0,0,0,0,0,1
491,60,2,0.000136046,"07SEEDINVERT.Terellia serratulae","Seed-feeding insect",0,0,1,0,0,0,0,0,1
491,65,5,0.000936121,"07SEEDINVERT.Terellia serratulae","Seed-feeding insect",0,0,1,0,0,0,0,0,1
491,56,6,0.000332919,"07SEEDINVERT.Terellia serratulae","Seed-feeding insect",0,0,1,0,0,0,0,0,1
491,27,9,0.000520675,"07SEEDINVERT.Terellia serratulae","Seed-feeding insect",0,0,1,0,0,0,0,0,1
492,60,2,0.00142429,"07SEEDINVERT.Urophora stylata","Seed-feeding insect",0,0,1,0,0,0,0,0,1
492,56,6,0.000998756,"07SEEDINVERT.Urophora stylata","Seed-feeding insect",0,0,1,0,0,0,0,0,1
492,27,9,0.00432482,"07SEEDINVERT.Urophora stylata","Seed-feeding insect",0,0,1,0,0,0,0,0,1
493,21,1,6.35011e-09,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,55,2,8.59967e-05,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,12,3,8.35998e-10,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,43,4,2.95254e-09,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,30,5,0.000103339,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,30,6,0.000188955,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,142,7,5.2656e-09,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,21,8,1.26771e-09,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,61,9,5.43377e-05,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,66,10,1.08654e-06,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
493,74,11,6.76246e-06,"08BIRD.Alauda arvensis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,15,1,4.70389e-06,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,55,2,0.000146279,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,120,3,3.12622e-05,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,43,4,7.27703e-07,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,30,5,0.000255641,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,30,6,0.000395079,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,2,7,2.66953e-07,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,100,8,5.98115e-07,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,61,9,0.000140389,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,35,10,1.9969e-06,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
494,104,11,0.000211758,"08BIRD.Alectoris rufa","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,19,1,5.1871e-07,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,55,2,0.000127552,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,87,3,0.000129658,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,43,4,3.26808e-09,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,30,5,2.89538e-05,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,30,6,4.81272e-05,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,141,7,5.50159e-09,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,57,8,3.38751e-06,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,61,9,4.65803e-05,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,35,10,1.07313e-06,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
495,104,11,2.43746e-06,"08BIRD.Carduelis cannabina","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,32,1,1.0863e-05,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,55,2,0.000469845,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,120,3,0.000174434,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,43,4,1.50859e-07,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,30,5,0.000711755,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,30,6,0.00118114,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,136,7,1.98935e-07,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,100,8,1.76957e-06,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,61,9,0.00058132,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,35,10,2.65474e-05,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
496,104,11,0.000338849,"08BIRD.Carduelis carduelis","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,134,1,1.45471e-06,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,55,2,0.000264374,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,87,3,0.000278562,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,43,4,2.82946e-08,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,30,5,9.60063e-05,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,30,6,0.000101147,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,139,7,2.43782e-08,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,57,8,6.88895e-06,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,61,9,7.88408e-05,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,35,10,3.04014e-06,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
497,104,11,7.56597e-05,"08BIRD.Carduelis chloris","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,13,1,5.36849e-06,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,55,2,0.000165874,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,87,3,0.000204091,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,28,4,1.48395e-06,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,30,5,0.000221625,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,118,6,0.000172042,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,16,7,8.23987e-08,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,57,8,6.56149e-06,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,61,9,0.000156625,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,66,10,9.7265e-06,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
498,25,11,1.81727e-05,"08BIRD.Columba palumbus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,15,1,1.12989e-05,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,55,2,0.000186902,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,87,3,3.58143e-05,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,43,4,1.66529e-07,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,30,5,0.000562149,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,30,6,0.000220038,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,137,7,1.14063e-07,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,135,8,1.01977e-06,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,61,9,0.000152783,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,66,10,2.372e-05,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
499,51,11,0.000246753,"08BIRD.Corvus frugilegus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,15,1,9.59553e-08,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,55,2,0.000170875,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,87,3,6.94482e-06,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,43,4,1.28829e-08,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,30,5,0.000156167,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,30,6,0.000222721,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,140,7,2.31274e-08,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,21,8,1.84005e-07,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,61,9,8.12988e-05,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,66,10,4.64504e-06,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
500,51,11,0.000255071,"08BIRD.Corvus monedula","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,15,1,1.50074e-06,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,122,2,0.000238446,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,1,3,2.4362e-06,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,43,4,3.79529e-07,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,30,5,4.05675e-05,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,34,6,7.00207e-05,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,2,7,1.34065e-07,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,1,8,3.22139e-07,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,62,9,1.88196e-05,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,35,10,9.99588e-07,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
501,104,11,4.36487e-05,"08BIRD.Emberiza citrinella","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,15,1,1.84718e-06,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,55,2,0.000167492,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,87,3,0.000183126,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,43,4,3.48e-08,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,30,5,0.00015483,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,30,6,0.000143904,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,138,7,2.78013e-08,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,57,8,4.99162e-06,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,61,9,9.37324e-05,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,35,10,3.97656e-06,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
502,104,11,0.000216798,"08BIRD.Fringilla coelebs","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,15,1,1.19434e-07,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,55,2,5.79229e-06,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,1,3,1.8221e-06,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,43,4,1.25846e-08,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,30,5,6.82885e-06,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,30,6,9.82604e-06,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,2,7,5.31574e-09,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,1,8,4.50692e-08,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,61,9,0.000286836,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,35,10,2.60263e-07,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
503,104,11,5.77844e-05,"08BIRD.Passer domesticus","Seed-feeding bird",0,0,1,0,1,0,1,2,1
504,22,9,2.56119e-05,"08BIRD.Streptopelia decaocto","Seed-feeding bird",0,0,1,0,1,0,1,2,1
505,58,5,0.000200882,"09MAMMAL.Apodemus.flavicollis","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
505,51,11,9.28636e-05,"09MAMMAL.Apodemus.flavicollis","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
506,119,2,0.00043628,"09MAMMAL.Apodemus.sylvaticus","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
506,58,5,0.00115119,"09MAMMAL.Apodemus.sylvaticus","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
506,102,6,0.000281677,"09MAMMAL.Apodemus.sylvaticus","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
506,51,11,0.000169242,"09MAMMAL.Apodemus.sylvaticus","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
507,102,6,0.000225316,"09MAMMAL.Micromys.minutus","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
508,58,5,0.00102227,"09MAMMAL.Myodes.glareolus","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
508,102,6,0.000306538,"09MAMMAL.Myodes.glareolus","Seed-feeding rodent",0,0,1,0,0,0,0,0,1
