"","layer","node_id","taxon_from","services","node_to","services_to","type","hop"
"522","CP",57,"Plant","None",18,"None","I",2
"523","CP",57,"Plant","None",24,"None","I",2
"524","CP",57,"Plant","None",31,"None","I",2
"525","CP",57,"Plant","None",41,"None","I",2
"526","CP",57,"Plant","None",80,"None","I",2
"527","CP",57,"Plant","None",93,"Crop production","I",2
"528","CP",57,"Plant","None",18,"None","I",2
"529","CP",57,"Plant","None",24,"None","I",2
"530","CP",57,"Plant","None",31,"None","I",2
"531","CP",57,"Plant","None",41,"None","I",2
"532","CP",57,"Plant","None",80,"None","I",2
"533","CP",57,"Plant","None",93,"Crop production","I",2
"534","CP",57,"Plant","None",18,"None","I",2
"535","CP",57,"Plant","None",24,"None","I",2
"536","CP",57,"Plant","None",31,"None","I",2
"537","CP",57,"Plant","None",41,"None","I",2
"538","CP",57,"Plant","None",80,"None","I",2
"539","CP",57,"Plant","None",93,"Crop production","I",2
"540","CP",80,"Plant","None",18,"None","I",2
"541","CP",80,"Plant","None",24,"None","I",2
"542","CP",80,"Plant","None",31,"None","I",2
"543","CP",80,"Plant","None",41,"None","I",2
"544","CP",80,"Plant","None",57,"None","I",2
"545","CP",80,"Plant","None",93,"Crop production","I",2
"546","CP",80,"Plant","None",18,"None","I",2
"547","CP",80,"Plant","None",24,"None","I",2
"548","CP",80,"Plant","None",31,"None","I",2
"549","CP",80,"Plant","None",41,"None","I",2
"550","CP",80,"Plant","None",57,"None","I",2
"551","CP",80,"Plant","None",93,"Crop production","I",2
"552","CP",80,"Plant","None",18,"None","I",2
"553","CP",80,"Plant","None",24,"None","I",2
"554","CP",80,"Plant","None",31,"None","I",2
"555","CP",80,"Plant","None",41,"None","I",2
"556","CP",80,"Plant","None",57,"None","I",2
"557","CP",80,"Plant","None",93,"Crop production","I",2
"558","CP",93,"Crop","Crop production",18,"None","I",2
"559","CP",93,"Crop","Crop production",24,"None","I",2
"560","CP",93,"Crop","Crop production",31,"None","I",2
"561","CP",93,"Crop","Crop production",41,"None","I",2
"562","CP",93,"Crop","Crop production",57,"None","I",2
"563","CP",93,"Crop","Crop production",80,"None","I",2
"564","CP",93,"Crop","Crop production",18,"None","I",2
"565","CP",93,"Crop","Crop production",24,"None","I",2
"566","CP",93,"Crop","Crop production",31,"None","I",2
"567","CP",93,"Crop","Crop production",41,"None","I",2
"568","CP",93,"Crop","Crop production",57,"None","I",2
"569","CP",93,"Crop","Crop production",80,"None","I",2
"570","CP",93,"Crop","Crop production",18,"None","I",2
"571","CP",93,"Crop","Crop production",24,"None","I",2
"572","CP",93,"Crop","Crop production",31,"None","I",2
"573","CP",93,"Crop","Crop production",41,"None","I",2
"574","CP",93,"Crop","Crop production",57,"None","I",2
"575","CP",93,"Crop","Crop production",80,"None","I",2
"576","CP",13,"Plant","None",17,"None","I",2
"577","CP",13,"Plant","None",22,"None","I",2
"578","CP",13,"Plant","None",26,"None","I",2
"579","CP",13,"Plant","None",31,"None","I",2
"580","CP",13,"Plant","None",41,"None","I",2
"581","CP",13,"Plant","None",43,"None","I",2
"582","CP",13,"Plant","None",56,"None","I",2
"583","CP",13,"Plant","None",59,"None","I",2
"584","CP",13,"Plant","None",72,"None","I",2
"585","CP",13,"Plant","None",73,"None","I",2
"586","CP",13,"Plant","None",85,"None","I",2
"587","CP",13,"Plant","None",93,"Crop production","I",2
"588","CP",13,"Plant","None",17,"None","I",2
"589","CP",13,"Plant","None",22,"None","I",2
"590","CP",13,"Plant","None",26,"None","I",2
"591","CP",13,"Plant","None",31,"None","I",2
"592","CP",13,"Plant","None",41,"None","I",2
"593","CP",13,"Plant","None",43,"None","I",2
"594","CP",13,"Plant","None",56,"None","I",2
"595","CP",13,"Plant","None",59,"None","I",2
"596","CP",13,"Plant","None",72,"None","I",2
"597","CP",13,"Plant","None",73,"None","I",2
"598","CP",13,"Plant","None",85,"None","I",2
"599","CP",13,"Plant","None",93,"Crop production","I",2
"600","CP",13,"Plant","None",17,"None","I",2
"601","CP",13,"Plant","None",22,"None","I",2
"602","CP",13,"Plant","None",26,"None","I",2
"603","CP",13,"Plant","None",31,"None","I",2
"604","CP",13,"Plant","None",41,"None","I",2
"605","CP",13,"Plant","None",43,"None","I",2
"606","CP",13,"Plant","None",56,"None","I",2
"607","CP",13,"Plant","None",59,"None","I",2
"608","CP",13,"Plant","None",72,"None","I",2
"609","CP",13,"Plant","None",73,"None","I",2
"610","CP",13,"Plant","None",85,"None","I",2
"611","CP",13,"Plant","None",93,"Crop production","I",2
"612","CP",17,"Plant","None",13,"None","I",2
"613","CP",17,"Plant","None",22,"None","I",2
"614","CP",17,"Plant","None",26,"None","I",2
"615","CP",17,"Plant","None",31,"None","I",2
"616","CP",17,"Plant","None",41,"None","I",2
"617","CP",17,"Plant","None",43,"None","I",2
"618","CP",17,"Plant","None",56,"None","I",2
"619","CP",17,"Plant","None",59,"None","I",2
"620","CP",17,"Plant","None",72,"None","I",2
"621","CP",17,"Plant","None",73,"None","I",2
"622","CP",17,"Plant","None",85,"None","I",2
"623","CP",17,"Plant","None",93,"Crop production","I",2
"624","CP",17,"Plant","None",13,"None","I",2
"625","CP",17,"Plant","None",22,"None","I",2
"626","CP",17,"Plant","None",26,"None","I",2
"627","CP",17,"Plant","None",31,"None","I",2
"628","CP",17,"Plant","None",41,"None","I",2
"629","CP",17,"Plant","None",43,"None","I",2
"630","CP",17,"Plant","None",56,"None","I",2
"631","CP",17,"Plant","None",59,"None","I",2
"632","CP",17,"Plant","None",72,"None","I",2
"633","CP",17,"Plant","None",73,"None","I",2
"634","CP",17,"Plant","None",85,"None","I",2
"635","CP",17,"Plant","None",93,"Crop production","I",2
"636","CP",17,"Plant","None",13,"None","I",2
"637","CP",17,"Plant","None",22,"None","I",2
"638","CP",17,"Plant","None",26,"None","I",2
"639","CP",17,"Plant","None",31,"None","I",2
"640","CP",17,"Plant","None",41,"None","I",2
"641","CP",17,"Plant","None",43,"None","I",2
"642","CP",17,"Plant","None",56,"None","I",2
"643","CP",17,"Plant","None",59,"None","I",2
"644","CP",17,"Plant","None",72,"None","I",2
"645","CP",17,"Plant","None",73,"None","I",2
"646","CP",17,"Plant","None",85,"None","I",2
"647","CP",17,"Plant","None",93,"Crop production","I",2
"648","CP",22,"Plant","None",13,"None","I",2
"649","CP",22,"Plant","None",17,"None","I",2
"650","CP",22,"Plant","None",26,"None","I",2
"651","CP",22,"Plant","None",31,"None","I",2
"652","CP",22,"Plant","None",41,"None","I",2
"653","CP",22,"Plant","None",43,"None","I",2
"654","CP",22,"Plant","None",56,"None","I",2
"655","CP",22,"Plant","None",59,"None","I",2
"656","CP",22,"Plant","None",72,"None","I",2
"657","CP",22,"Plant","None",73,"None","I",2
"658","CP",22,"Plant","None",85,"None","I",2
"659","CP",22,"Plant","None",93,"Crop production","I",2
"660","CP",22,"Plant","None",13,"None","I",2
"661","CP",22,"Plant","None",17,"None","I",2
"662","CP",22,"Plant","None",26,"None","I",2
"663","CP",22,"Plant","None",31,"None","I",2
"664","CP",22,"Plant","None",41,"None","I",2
"665","CP",22,"Plant","None",43,"None","I",2
"666","CP",22,"Plant","None",56,"None","I",2
"667","CP",22,"Plant","None",59,"None","I",2
"668","CP",22,"Plant","None",72,"None","I",2
"669","CP",22,"Plant","None",73,"None","I",2
"670","CP",22,"Plant","None",85,"None","I",2
"671","CP",22,"Plant","None",93,"Crop production","I",2
"672","CP",22,"Plant","None",13,"None","I",2
"673","CP",22,"Plant","None",17,"None","I",2
"674","CP",22,"Plant","None",26,"None","I",2
"675","CP",22,"Plant","None",31,"None","I",2
"676","CP",22,"Plant","None",41,"None","I",2
"677","CP",22,"Plant","None",43,"None","I",2
"678","CP",22,"Plant","None",56,"None","I",2
"679","CP",22,"Plant","None",59,"None","I",2
"680","CP",22,"Plant","None",72,"None","I",2
"681","CP",22,"Plant","None",73,"None","I",2
"682","CP",22,"Plant","None",85,"None","I",2
"683","CP",22,"Plant","None",93,"Crop production","I",2
"684","CP",26,"Plant","None",13,"None","I",2
"685","CP",26,"Plant","None",17,"None","I",2
"686","CP",26,"Plant","None",22,"None","I",2
"687","CP",26,"Plant","None",31,"None","I",2
"688","CP",26,"Plant","None",41,"None","I",2
"689","CP",26,"Plant","None",43,"None","I",2
"690","CP",26,"Plant","None",56,"None","I",2
"691","CP",26,"Plant","None",59,"None","I",2
"692","CP",26,"Plant","None",72,"None","I",2
"693","CP",26,"Plant","None",73,"None","I",2
"694","CP",26,"Plant","None",85,"None","I",2
"695","CP",26,"Plant","None",93,"Crop production","I",2
"696","CP",26,"Plant","None",13,"None","I",2
"697","CP",26,"Plant","None",17,"None","I",2
"698","CP",26,"Plant","None",22,"None","I",2
"699","CP",26,"Plant","None",31,"None","I",2
"700","CP",26,"Plant","None",41,"None","I",2
"701","CP",26,"Plant","None",43,"None","I",2
"702","CP",26,"Plant","None",56,"None","I",2
"703","CP",26,"Plant","None",59,"None","I",2
"704","CP",26,"Plant","None",72,"None","I",2
"705","CP",26,"Plant","None",73,"None","I",2
"706","CP",26,"Plant","None",85,"None","I",2
"707","CP",26,"Plant","None",93,"Crop production","I",2
"708","CP",26,"Plant","None",13,"None","I",2
"709","CP",26,"Plant","None",17,"None","I",2
"710","CP",26,"Plant","None",22,"None","I",2
"711","CP",26,"Plant","None",31,"None","I",2
"712","CP",26,"Plant","None",41,"None","I",2
"713","CP",26,"Plant","None",43,"None","I",2
"714","CP",26,"Plant","None",56,"None","I",2
"715","CP",26,"Plant","None",59,"None","I",2
"716","CP",26,"Plant","None",72,"None","I",2
"717","CP",26,"Plant","None",73,"None","I",2
"718","CP",26,"Plant","None",85,"None","I",2
"719","CP",26,"Plant","None",93,"Crop production","I",2
"720","CP",31,"Plant","None",13,"None","I",2
"721","CP",31,"Plant","None",17,"None","I",2
"722","CP",31,"Plant","None",22,"None","I",2
"723","CP",31,"Plant","None",26,"None","I",2
"724","CP",31,"Plant","None",41,"None","I",2
"725","CP",31,"Plant","None",43,"None","I",2
"726","CP",31,"Plant","None",56,"None","I",2
"727","CP",31,"Plant","None",59,"None","I",2
"728","CP",31,"Plant","None",72,"None","I",2
"729","CP",31,"Plant","None",73,"None","I",2
"730","CP",31,"Plant","None",85,"None","I",2
"731","CP",31,"Plant","None",93,"Crop production","I",2
"732","CP",31,"Plant","None",13,"None","I",2
"733","CP",31,"Plant","None",17,"None","I",2
"734","CP",31,"Plant","None",22,"None","I",2
"735","CP",31,"Plant","None",26,"None","I",2
"736","CP",31,"Plant","None",41,"None","I",2
"737","CP",31,"Plant","None",43,"None","I",2
"738","CP",31,"Plant","None",56,"None","I",2
"739","CP",31,"Plant","None",59,"None","I",2
"740","CP",31,"Plant","None",72,"None","I",2
"741","CP",31,"Plant","None",73,"None","I",2
"742","CP",31,"Plant","None",85,"None","I",2
"743","CP",31,"Plant","None",93,"Crop production","I",2
"744","CP",31,"Plant","None",13,"None","I",2
"745","CP",31,"Plant","None",17,"None","I",2
"746","CP",31,"Plant","None",22,"None","I",2
"747","CP",31,"Plant","None",26,"None","I",2
"748","CP",31,"Plant","None",41,"None","I",2
"749","CP",31,"Plant","None",43,"None","I",2
"750","CP",31,"Plant","None",56,"None","I",2
"751","CP",31,"Plant","None",59,"None","I",2
"752","CP",31,"Plant","None",72,"None","I",2
"753","CP",31,"Plant","None",73,"None","I",2
"754","CP",31,"Plant","None",85,"None","I",2
"755","CP",31,"Plant","None",93,"Crop production","I",2
"756","CP",41,"Plant","None",13,"None","I",2
"757","CP",41,"Plant","None",17,"None","I",2
"758","CP",41,"Plant","None",22,"None","I",2
"759","CP",41,"Plant","None",26,"None","I",2
"760","CP",41,"Plant","None",31,"None","I",2
"761","CP",41,"Plant","None",43,"None","I",2
"762","CP",41,"Plant","None",56,"None","I",2
"763","CP",41,"Plant","None",59,"None","I",2
"764","CP",41,"Plant","None",72,"None","I",2
"765","CP",41,"Plant","None",73,"None","I",2
"766","CP",41,"Plant","None",85,"None","I",2
"767","CP",41,"Plant","None",93,"Crop production","I",2
"768","CP",41,"Plant","None",13,"None","I",2
"769","CP",41,"Plant","None",17,"None","I",2
"770","CP",41,"Plant","None",22,"None","I",2
"771","CP",41,"Plant","None",26,"None","I",2
"772","CP",41,"Plant","None",31,"None","I",2
"773","CP",41,"Plant","None",43,"None","I",2
"774","CP",41,"Plant","None",56,"None","I",2
"775","CP",41,"Plant","None",59,"None","I",2
"776","CP",41,"Plant","None",72,"None","I",2
"777","CP",41,"Plant","None",73,"None","I",2
"778","CP",41,"Plant","None",85,"None","I",2
"779","CP",41,"Plant","None",93,"Crop production","I",2
"780","CP",41,"Plant","None",13,"None","I",2
"781","CP",41,"Plant","None",17,"None","I",2
"782","CP",41,"Plant","None",22,"None","I",2
"783","CP",41,"Plant","None",26,"None","I",2
"784","CP",41,"Plant","None",31,"None","I",2
"785","CP",41,"Plant","None",43,"None","I",2
"786","CP",41,"Plant","None",56,"None","I",2
"787","CP",41,"Plant","None",59,"None","I",2
"788","CP",41,"Plant","None",72,"None","I",2
"789","CP",41,"Plant","None",73,"None","I",2
"790","CP",41,"Plant","None",85,"None","I",2
"791","CP",41,"Plant","None",93,"Crop production","I",2
"792","CP",43,"Plant","None",13,"None","I",2
"793","CP",43,"Plant","None",17,"None","I",2
"794","CP",43,"Plant","None",22,"None","I",2
"795","CP",43,"Plant","None",26,"None","I",2
"796","CP",43,"Plant","None",31,"None","I",2
"797","CP",43,"Plant","None",41,"None","I",2
"798","CP",43,"Plant","None",56,"None","I",2
"799","CP",43,"Plant","None",59,"None","I",2
"800","CP",43,"Plant","None",72,"None","I",2
"801","CP",43,"Plant","None",73,"None","I",2
"802","CP",43,"Plant","None",85,"None","I",2
"803","CP",43,"Plant","None",93,"Crop production","I",2
"804","CP",43,"Plant","None",13,"None","I",2
"805","CP",43,"Plant","None",17,"None","I",2
"806","CP",43,"Plant","None",22,"None","I",2
"807","CP",43,"Plant","None",26,"None","I",2
"808","CP",43,"Plant","None",31,"None","I",2
"809","CP",43,"Plant","None",41,"None","I",2
"810","CP",43,"Plant","None",56,"None","I",2
"811","CP",43,"Plant","None",59,"None","I",2
"812","CP",43,"Plant","None",72,"None","I",2
"813","CP",43,"Plant","None",73,"None","I",2
"814","CP",43,"Plant","None",85,"None","I",2
"815","CP",43,"Plant","None",93,"Crop production","I",2
"816","CP",43,"Plant","None",13,"None","I",2
"817","CP",43,"Plant","None",17,"None","I",2
"818","CP",43,"Plant","None",22,"None","I",2
"819","CP",43,"Plant","None",26,"None","I",2
"820","CP",43,"Plant","None",31,"None","I",2
"821","CP",43,"Plant","None",41,"None","I",2
"822","CP",43,"Plant","None",56,"None","I",2
"823","CP",43,"Plant","None",59,"None","I",2
"824","CP",43,"Plant","None",72,"None","I",2
"825","CP",43,"Plant","None",73,"None","I",2
"826","CP",43,"Plant","None",85,"None","I",2
"827","CP",43,"Plant","None",93,"Crop production","I",2
"828","CP",56,"Plant","None",13,"None","I",2
"829","CP",56,"Plant","None",17,"None","I",2
"830","CP",56,"Plant","None",22,"None","I",2
"831","CP",56,"Plant","None",26,"None","I",2
"832","CP",56,"Plant","None",31,"None","I",2
"833","CP",56,"Plant","None",41,"None","I",2
"834","CP",56,"Plant","None",43,"None","I",2
"835","CP",56,"Plant","None",59,"None","I",2
"836","CP",56,"Plant","None",72,"None","I",2
"837","CP",56,"Plant","None",73,"None","I",2
"838","CP",56,"Plant","None",85,"None","I",2
"839","CP",56,"Plant","None",93,"Crop production","I",2
"840","CP",56,"Plant","None",13,"None","I",2
"841","CP",56,"Plant","None",17,"None","I",2
"842","CP",56,"Plant","None",22,"None","I",2
"843","CP",56,"Plant","None",26,"None","I",2
"844","CP",56,"Plant","None",31,"None","I",2
"845","CP",56,"Plant","None",41,"None","I",2
"846","CP",56,"Plant","None",43,"None","I",2
"847","CP",56,"Plant","None",59,"None","I",2
"848","CP",56,"Plant","None",72,"None","I",2
"849","CP",56,"Plant","None",73,"None","I",2
"850","CP",56,"Plant","None",85,"None","I",2
"851","CP",56,"Plant","None",93,"Crop production","I",2
"852","CP",56,"Plant","None",13,"None","I",2
"853","CP",56,"Plant","None",17,"None","I",2
"854","CP",56,"Plant","None",22,"None","I",2
"855","CP",56,"Plant","None",26,"None","I",2
"856","CP",56,"Plant","None",31,"None","I",2
"857","CP",56,"Plant","None",41,"None","I",2
"858","CP",56,"Plant","None",43,"None","I",2
"859","CP",56,"Plant","None",59,"None","I",2
"860","CP",56,"Plant","None",72,"None","I",2
"861","CP",56,"Plant","None",73,"None","I",2
"862","CP",56,"Plant","None",85,"None","I",2
"863","CP",56,"Plant","None",93,"Crop production","I",2
"864","CP",59,"Plant","None",13,"None","I",2
"865","CP",59,"Plant","None",17,"None","I",2
"866","CP",59,"Plant","None",22,"None","I",2
"867","CP",59,"Plant","None",26,"None","I",2
"868","CP",59,"Plant","None",31,"None","I",2
"869","CP",59,"Plant","None",41,"None","I",2
"870","CP",59,"Plant","None",43,"None","I",2
"871","CP",59,"Plant","None",56,"None","I",2
"872","CP",59,"Plant","None",72,"None","I",2
"873","CP",59,"Plant","None",73,"None","I",2
"874","CP",59,"Plant","None",85,"None","I",2
"875","CP",59,"Plant","None",93,"Crop production","I",2
"876","CP",59,"Plant","None",13,"None","I",2
"877","CP",59,"Plant","None",17,"None","I",2
"878","CP",59,"Plant","None",22,"None","I",2
"879","CP",59,"Plant","None",26,"None","I",2
"880","CP",59,"Plant","None",31,"None","I",2
"881","CP",59,"Plant","None",41,"None","I",2
"882","CP",59,"Plant","None",43,"None","I",2
"883","CP",59,"Plant","None",56,"None","I",2
"884","CP",59,"Plant","None",72,"None","I",2
"885","CP",59,"Plant","None",73,"None","I",2
"886","CP",59,"Plant","None",85,"None","I",2
"887","CP",59,"Plant","None",93,"Crop production","I",2
"888","CP",59,"Plant","None",13,"None","I",2
"889","CP",59,"Plant","None",17,"None","I",2
"890","CP",59,"Plant","None",22,"None","I",2
"891","CP",59,"Plant","None",26,"None","I",2
"892","CP",59,"Plant","None",31,"None","I",2
"893","CP",59,"Plant","None",41,"None","I",2
"894","CP",59,"Plant","None",43,"None","I",2
"895","CP",59,"Plant","None",56,"None","I",2
"896","CP",59,"Plant","None",72,"None","I",2
"897","CP",59,"Plant","None",73,"None","I",2
"898","CP",59,"Plant","None",85,"None","I",2
